State_Order_n,Differencing_d,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
2,0,0.014152477491587,0.044093539887431,0.0696704208822604,0.0672849668294689,0.0488003512726868,1
1,0,0.0381357717983747,0.0293983095437262,0.152252396288012,0.141485929723415,0.0903181018383821,2
3,0,2.8192372747147e+245,0.0293254325848673,3675293.64606144,146.779767769814,7.04809318678675e+244,3
4,0,4.89004062127906e+174,0.0304870895889249,2.21814251206566e+147,2.50118655723358e+284,6.25296639308395e+283,4
