CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,8,57,1.47728721665793,0.1,0.9,1.47728722556986,1.47728722573835,0,closed_loop_monte_carlo,ok,1.68492109153817e-10,-0.9,0.9,1.78407120410284e-07,1.98230133789205e-09,1.87213454615352e-12,1.9804292033459e-09,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,9,58,1.47318138902826,0.1,0.9,1.47318141414505,1.47318141442137,0,closed_loop_monte_carlo,ok,2.76326517223424e-10,-0.9,0.9,5.02611944064313e-07,5.58457715627014e-09,3.07029463581582e-12,5.58150686163433e-09,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,10,59,1.46875178722047,0.1,0.9,1.46875184807357,1.46875184850559,0,closed_loop_monte_carlo,ok,4.32022639884622e-10,-0.9,0.9,1.21749391834847e-06,1.35277102038719e-08,4.80025155427357e-12,1.35229099523176e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,11,60,1.46400366119206,0.1,0.9,1.46400379335629,1.4640037940051,0,closed_loop_monte_carlo,ok,6.488034554053e-10,-0.9,0.9,2.64393348348158e-06,2.93770387053508e-08,7.20892728228111e-12,2.93698297780686e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,12,61,1.45894263841497,0.1,0.9,1.45894290236827,1.45894290331273,0,closed_loop_monte_carlo,ok,9.44458733442843e-10,-0.9,0.9,5.28001038979653e-06,5.86667821088503e-08,1.04939859271427e-11,5.86562881229232e-08,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,13,62,1.45357471720592,0.1,0.9,1.45357521026582,1.45357521162716,0,closed_loop_monte_carlo,ok,1.3613432603421e-09,-0.9,0.9,9.86255933033142e-06,1.09583992559238e-07,1.51260362260233e-11,1.09568866523012e-07,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,14,63,1.44790625961717,0.1,0.9,1.44790713159693,1.44790713351206,0,closed_loop_monte_carlo,ok,1.91513649383523e-09,-0.9,0.9,1.74415102200953e-05,1.93794558001059e-07,2.12792943759471e-11,1.93773278706683e-07,0
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,1,50,1.4966032770697,0.2,0.8,1.49660327706936,1.49660327706952,0,closed_loop_monte_carlo,ok,1.60760293965723e-13,-0.8,0.8,2.00373051484348e-12,4.45273447742996e-14,3.57245097701606e-15,0,4.09548937972836e-14
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,2,51,1.49487796559399,0.2,0.8,1.49487796559146,1.49487796559244,0,closed_loop_monte_carlo,ok,9.74331726411037e-13,-0.8,0.8,1.65285563014095e-11,3.67301251142433e-13,2.16518161424675e-14,0,3.45649434999965e-13
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,3,52,1.49280316518971,0.2,0.8,1.49280316517903,1.49280316518252,0,closed_loop_monte_carlo,ok,3.48654438653284e-12,-0.8,0.8,7.53912487994057e-11,1.67536108443124e-12,7.74787641451743e-14,0,1.59788232028606e-12
