CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,13,69,1.40798436806609,1.40798501015344,6.42087342628272e-07,4.12276155563437e-13,6.42087342628272e-07,6.41619465372815e-07,6.41619465372815e-07,7.13430380698081e-08,8.1054410097339e-11,5.7019537289291e-07,0,0,-0.7875,0.7875,1.20605730957735e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,14,70,1.40041915926406,1.40042028590081,1.12663675078117e-06,1.26931036821076e-12,1.12663675078117e-06,1.1260027718834e-06,1.1260027718834e-06,1.25181861197908e-07,1.11734075078671e-10,1.00070917661041e-06,0,0,-0.7875,0.7875,1.66178804050787e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,1,64,1.44194398389628,1.44194398389758,1.29918298341636e-12,1.68787642439863e-24,1.29918298341636e-12,1.16013125032547e-12,1.16013125032547e-12,1.4435366482404e-13,2.9406107178905e-14,9.86371478322528e-13,0,0,-0.7875,0.7875,3.88522547467574e-13,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,2,65,1.43569495652361,1.43569495653372,1.01068042823727e-11,1.02147492802186e-22,1.01068042823727e-11,9.21448843153409e-12,9.21448843153409e-12,1.12297825359696e-12,1.71524522980033e-13,7.91998565495709e-12,0,0,-0.7875,0.7875,2.36055619495801e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,3,66,1.42916658383716,1.42916658388198,4.48181491918831e-11,2.00866649698589e-21,4.48181491918831e-11,4.15365717129943e-11,4.15365717129943e-11,4.97979435465368e-12,5.98331261080097e-13,3.59584460972605e-11,0,0,-0.7875,0.7875,8.34132762861373e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,4,67,1.42236660325458,1.42236660340303,1.48453915826963e-10,2.20385651243589e-20,1.48453915826963e-10,1.39435534723336e-10,1.39435534723336e-10,1.64948795363292e-11,1.60911777729527e-12,1.21331537409712e-10,0,0,-0.7875,0.7875,2.24661400594073e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,5,68,1.41530307410279,1.41530307462148,5.18693088480404e-10,2.6904252003734e-19,5.18693088480404e-10,4.99876182422396e-10,4.99876182422396e-10,5.76325653867116e-11,3.76961918470266e-12,4.38473997850982e-10,0,0,-0.7875,0.7875,5.17002551880807e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,6,69,1.40798436806609,1.40798436993321,1.86711734961875e-09,3.48612719724735e-18,1.86711734961875e-09,1.82978978142185e-09,1.82978978142185e-09,2.07457483290972e-10,7.68008372947154e-12,1.6146522144014e-09,0,0,-0.7875,0.7875,1.04833808300953e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,7,70,1.40041915926406,1.40041916534805,6.08398931234433e-09,3.701492595272e-17,6.08398931234433e-09,6.01555404501476e-09,6.01555404501476e-09,6.75998812482703e-10,1.42152610670286e-11,5.32533997146503e-09,0,0,-0.7875,0.7875,1.93846105833728e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,8,71,1.39261641397097,1.39261643126817,1.72971990064497e-08,2.99193093468723e-16,1.72971990064497e-08,1.71831444061176e-08,1.71831444061176e-08,1.92191100071663e-09,2.41721630366164e-11,1.52370612423643e-08,0,0,-0.7875,0.7875,3.33490679516046e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,9,72,1.384585379989,1.38458542340783,4.34188287545823e-08,1.88519469041974e-15,4.34188287545823e-08,4.32256041799701e-08,4.32256041799701e-08,4.82431430606469e-09,3.92954533110254e-11,3.83619944205944e-08,0,0,-0.7875,0.7875,5.43691702770133e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/structural_mismatch/forecasts/partB_structural_mismatch_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,10,73,1.37633557568774,1.37633567383579,9.8148049687552e-08,9.63303965747017e-15,9.8148049687552e-08,9.7845655826983e-08,9.7845655826983e-08,1.09053388541724e-08,6.13800393228164e-11,8.68789369334877e-08,0,0,-0.7875,0.7875,8.49277259629133e-10,closed_loop_monte_carlo,ok
