CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Model,ExoMode,HorizonIdx,NumPoints,MeanWIS,MedianWIS,StdWIS,RMSE,MAE,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,1,352,0.026586814833181,0.0239723635454736,0.0140778238123518,0.0643296475105245,0.0488958303140452,0.915482954545455,0.127982954545455,0.224289772727273,0.272881943603904,0.00543287003489391,0.0187803317683338,0.00130065961342077,0.00107295341653258
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,2,352,0.0288705115164095,0.0245829357711002,0.0203492280478323,0.0716429636451935,0.0514109076929457,0.912642045454545,0.125142045454546,0.228693181818182,0.285589603154163,0.00571232307699397,0.0196723881655307,0.00214186712837161,0.00134393314551323
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,3,352,0.0327247062019583,0.0267279279241535,0.0307103882634254,0.0864750163076639,0.0603970568562538,0.899147727272727,0.111647727272727,0.234588068181818,0.299581356184099,0.00671078409513931,0.0205785571553977,0.00323632548552034,0.00219903946590097
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,4,352,0.036410798807209,0.0279712988554237,0.0445010103375726,0.101917068201547,0.0674662006905699,0.894886363636364,0.107386363636364,0.232528409090909,0.319874904281331,0.00749624452117443,0.0219949517965454,0.00460030784235367,0.00231929464713556
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,5,352,0.0397390312756608,0.0302110708465089,0.0498874139368042,0.10992943993233,0.0725462979168651,0.889914772727273,0.102414772727273,0.235724431818182,0.351825954642343,0.00806069976854057,0.0240991151480263,0.00499747112517601,0.00258174523391792
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,6,352,0.043893996820743,0.0317557369801402,0.0580835073611948,0.124729949012286,0.0824194804296391,0.882102272727273,0.0946022727272729,0.237144886363636,0.370720933818527,0.00915772004773768,0.0253646490792049,0.00584338137214806,0.00352824632165233
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,7,352,0.0474188466328373,0.0346366127892673,0.0605083990182711,0.135651851694498,0.09123571698234,0.870028409090909,0.0825284090909092,0.241051136363636,0.394841617825448,0.0101373018869267,0.0269717819299546,0.00621640012710275,0.00409336268885322
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,8,352,0.0519357891968006,0.0385176909424737,0.063002426138114,0.146811416923437,0.102208838875473,0.860085227272727,0.0725852272727274,0.238920454545454,0.425451744992408,0.0113565376528303,0.0290768580947408,0.00707508120898171,0.00442731224024777
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,9,352,0.0562166070200812,0.0392149698400457,0.0688115159797557,0.156894805456428,0.109200976268632,0.857954545454545,0.0704545454545456,0.244744318181818,0.452266479167874,0.0121334418076257,0.0307254478820657,0.00809261318384434,0.00526510414654543
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,10,352,0.0607615443933829,0.0410396010902642,0.0755153217800464,0.171550945040065,0.119416694226269,0.84375,0.0562500000000001,0.247940340909091,0.467158882012394,0.0132685215806966,0.0319345015184116,0.00921550761242323,0.00634301368185151
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,11,352,0.0641074546535133,0.0444622406908076,0.0792875782655981,0.182473344957693,0.128371233954304,0.848011363636364,0.0605113636363638,0.243252840909091,0.486306333051652,0.0142634704393671,0.0331259596861856,0.00985272869555416,0.00686529583240644
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,12,352,0.0692543912407997,0.0480050198870687,0.0853598129564904,0.194064520325645,0.138586529366252,0.828125,0.0406250000000001,0.250355113636364,0.510788740309224,0.0153985032629169,0.0347451915041394,0.0109989916265091,0.00811170484723438
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,13,352,0.0732066316678536,0.0521418525280408,0.0906032474777772,0.208059052879281,0.148067408452316,0.826704545454545,0.0392045454545455,0.248366477272727,0.532223230453915,0.0164519342724796,0.0363097885834867,0.0115999318035685,0.00884497700831881
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,AR,None,14,352,0.0769339954685222,0.0554150924965487,0.0942529786144411,0.218676750378724,0.155297195426681,0.817471590909091,0.0299715909090909,0.254616477272727,0.547702961365971,0.0172552439362979,0.0371879443143016,0.0123290303368249,0.0101617768810977
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,1,352,0.0279899008297848,0.0243656808375629,0.0165123312823588,0.069780249271173,0.0506429866981727,0.914772727272727,0.127272727272728,0.227130681818182,0.281253090939331,0.00562699852201919,0.0193874043968636,0.00154993106720113,0.00142556684370083
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,2,352,0.0316716626814917,0.0261281568436018,0.0246987698910586,0.0822806742602618,0.0595483604064451,0.892045454545455,0.104545454545455,0.236150568181818,0.293484524034934,0.00661648448960501,0.0200582181547096,0.00287646286876465,0.00212049716841237
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,3,352,0.0358356637450825,0.0277403898732871,0.0326441764765993,0.0971213113430952,0.068683789989546,0.877840909090909,0.0903409090909093,0.241548295454545,0.314627526192566,0.00763153222106067,0.0215803782270425,0.0039994961535944,0.00262425714338499
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,4,352,0.0409963246358725,0.0296097374948085,0.044539628980842,0.116277710149898,0.0801849926689292,0.860795454545455,0.0732954545454547,0.247940340909091,0.336148837995453,0.00890944362988102,0.0230074988323585,0.00574577983476821,0.00333360233886471
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,5,352,0.0473565286776697,0.0338463636526597,0.0529473809868493,0.13437991001379,0.0937493838236574,0.843039772727273,0.0555397727272729,0.252982954545454,0.37178710758566,0.0104165982026286,0.0253244916498148,0.00695627681147454,0.00465916201375173
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,6,352,0.0530702005337577,0.0352396891475268,0.0623003608569907,0.153445915129603,0.107561254104462,0.830255681818182,0.042755681818182,0.258238636363636,0.390041440602935,0.0119512504560513,0.0265523001540206,0.00904567466290273,0.00552097526078306
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,7,352,0.0588683828791807,0.0397287622467987,0.0692598710362007,0.170003128205801,0.119892257933557,0.811789772727273,0.0242897727272728,0.264701704545454,0.410984941223935,0.0133213619926175,0.0280161459226898,0.0107673552543922,0.00676351970948131
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,8,352,0.0662651125222445,0.0426213039143001,0.0799886866427432,0.191578837285784,0.134575848654203,0.794744318181818,0.00724431818181817,0.2765625,0.431684214144903,0.0149528720726892,0.0293840732170771,0.0138292815486538,0.00809888568382438
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,9,352,0.0744599924657007,0.0461544577612266,0.0894280388383593,0.214924182088614,0.150695375270715,0.764204545454545,-0.0232954545454545,0.293181818181818,0.454843239426905,0.016743930585635,0.0309730206937522,0.016725868072298,0.0100171731140155
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,10,352,0.0840389830002183,0.0480657604022323,0.103973049287826,0.239654091117568,0.166922276023547,0.737215909090909,-0.0502840909090909,0.305823863636364,0.471511785896586,0.0185469195581718,0.0320783249935173,0.0209420686228637,0.0124716698256655
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,11,352,0.0925884800568125,0.0514797479200499,0.116698758503962,0.265775892500697,0.181931115984212,0.710227272727273,-0.0772727272727273,0.316761363636364,0.489899785975473,0.0202145684426902,0.0332677649287502,0.0241868860858029,0.0149192605995692
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,12,352,0.102819757831768,0.0537543905423629,0.135484080426822,0.292163451566008,0.197730307404669,0.703125,-0.084375,0.325213068181818,0.507673207405077,0.0219700341560743,0.0346432563044551,0.0292679742347756,0.0169384931364629
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,13,352,0.113455921493202,0.0591177275466503,0.156225203209565,0.325673746215204,0.216515402079886,0.685369318181818,-0.102130681818182,0.334801136363636,0.528072245502995,0.0240572668977652,0.035951469584468,0.0340114263843024,0.0194357586266663
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,ARX,I,14,352,0.125165322838039,0.0612302664957676,0.179953093929795,0.367891865111757,0.235889988503064,0.669034090909091,-0.118465909090909,0.346235795454546,0.553841914835538,0.0262099987225627,0.0377577863844603,0.0391486707933755,0.0220488669376401
