CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,189,190,0.0445695551603083,0.0445695551603083,0.12362004917563,0.112479920721189,0.012497768969021,0.0261672967032066,0,0.00590448948808072,0.821428571428571,0.0339285714285714,0.2125,0.38154618222876,1,closed_loop_monte_carlo,ok,ok,-393.52759534322
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,196,197,0.0418996547724006,0.0418996547724006,0.109217706821017,0.0998067148102528,0.011089634978917,0.02984633163128,0,0.000963688162203568,0.910714285714286,0.123214285714286,0.2125,0.433978629519555,1,closed_loop_monte_carlo,ok,ok,-411.727748905535
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,203,204,0.0484332841760708,0.0484332841760708,0.14527374867242,0.133435652454263,0.0148261836060292,0.025926144548328,0,0.00768095602171368,0.803571428571429,0.0160714285714286,0.2125,0.374952872201044,1,closed_loop_monte_carlo,ok,ok,-426.20766573548
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,210,211,0.0362568313213339,0.0362568313213339,0.0632308072175766,0.0597003910105615,0.00663337677895128,0.0296234545423826,0,0,1,0.2125,0.2125,0.439199654663885,1,closed_loop_monte_carlo,ok,ok,-437.80321449738
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,217,218,0.0315509548210328,0.0315509548210328,0.0415760709728854,0.0361689569185104,0.0040187729909456,0.0275321818300872,0,0,1,0.2125,0.2125,0.405381766825061,1,closed_loop_monte_carlo,ok,ok,-455.870377555246
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,224,225,0.0307042547717039,0.0307042547717039,0.024185785729102,0.0196331058966081,0.00218145621073423,0.0285227985609697,0,0,1,0.2125,0.2125,0.423072639224252,1,closed_loop_monte_carlo,ok,ok,-472.301692261786
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,231,232,0.0310610016573274,0.0310610016573274,0.0182694743999443,0.0120482131075623,0.0013386903452847,0.0297223113120427,0,0,1,0.2125,0.2125,0.441262189719059,1,closed_loop_monte_carlo,ok,ok,-487.338987429511
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,238,239,0.0380177405004962,0.0380177405004962,0.0697793947312129,0.06481251915373,0.00720139101708111,0.0302422377247746,0.000574111758640424,0,0.982142857142857,0.194642857142857,0.2125,0.436509636117505,1,closed_loop_monte_carlo,ok,ok,-491.159186049043
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,245,246,0.0405592657117962,0.0405592657117962,0.0893114501412418,0.0799601984802888,0.00888446649780986,0.0310452237880928,0.000629575425893521,0,0.964285714285714,0.176785714285714,0.2125,0.455942778918038,1,closed_loop_monte_carlo,ok,ok,-505.210249064452
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/combined_stress/forecasts/partB_combined_stress_forecast_A1_rep001_ARX_I.mat,forecast_results,252,253,0.0344603003523376,0.0344603003523376,0.0512385596377067,0.0450286186130117,0.00500317984589019,0.0294571205064474,0,0,1,0.2125,0.2125,0.430897793169354,1,closed_loop_monte_carlo,ok,ok,-521.702269393228
