Scenario,Model,ExoMode,Configuration,OrderText,WindowDay,HorizonIdx,ForecastDay,ForecastDate,Truth_Rt,Median_Forecast,WIS
real,AR,None,Frozen,"p=2",49,1,50,2020-05-11,1.10594962542356,1.14509479480734,0.014720589010769
real,AR,None,Frozen,"p=2",49,2,51,2020-05-12,1.09098314417216,1.17686770874074,0.0321346671650953
real,AR,None,Frozen,"p=2",49,3,52,2020-05-13,1.095022233402,1.19336112027503,0.0382129513948754
real,AR,None,Frozen,"p=2",49,4,53,2020-05-14,1.05897375956465,1.19846384644776,0.0537741852836702
real,AR,None,Frozen,"p=2",49,5,54,2020-05-15,1.00643148558646,1.19548847761605,0.0719525347104507
real,AR,None,Frozen,"p=2",49,6,55,2020-05-16,0.988034337661978,1.18709360927784,0.0767059025956519
real,AR,None,Frozen,"p=2",49,7,56,2020-05-17,0.943261221366092,1.17532029013595,0.0888795677022473
real,AR,None,Frozen,"p=2",49,8,57,2020-05-18,0.9378625876622,1.16167943652878,0.0870755453029509
real,AR,None,Frozen,"p=2",49,9,58,2020-05-19,0.937875796487939,1.14725296691713,0.0830021809139881
real,AR,None,Frozen,"p=2",49,10,59,2020-05-20,0.927305933184793,1.13278946513893,0.0822709585079178
real,AR,None,Frozen,"p=2",49,11,60,2020-05-21,0.967960174306887,1.11878625331931,0.0671690247497102
real,AR,None,Frozen,"p=2",49,12,61,2020-05-22,0.969891647298654,1.10555586225754,0.0662093195103527
real,AR,None,Frozen,"p=2",49,13,62,2020-05-23,0.941401276938013,1.09327786892404,0.0684672333591707
real,AR,None,Frozen,"p=2",49,14,63,2020-05-24,0.960697206612574,1.0820382601146,0.0653226368186181
real,AR,None,Frozen,"p=2",56,1,57,2020-05-18,0.9378625876622,0.915833508318485,0.00852415322703607
real,AR,None,Frozen,"p=2",56,2,58,2020-05-19,0.937875796487939,0.900219759063898,0.0152265139711899
real,AR,None,Frozen,"p=2",56,3,59,2020-05-20,0.927305933184793,0.892741533808943,0.0198034287039725
real,AR,None,Frozen,"p=2",56,4,60,2020-05-21,0.967960174306887,0.890868198472872,0.0294215997860334
real,AR,None,Frozen,"p=2",56,5,61,2020-05-22,0.969891647298654,0.892813413368615,0.0328856424609623
real,AR,None,Frozen,"p=2",56,6,62,2020-05-23,0.941401276938013,0.89729380526569,0.032633410684789
real,AR,None,Frozen,"p=2",56,7,63,2020-05-24,0.960697206612574,0.903378227836807,0.0370415218240639
real,AR,None,Frozen,"p=2",56,8,64,2020-05-25,0.954922498178252,0.910389463827418,0.0381352228010267
real,AR,None,Frozen,"p=2",56,9,65,2020-05-26,0.979017077391689,0.917837394800451,0.0421204201605212
real,AR,None,Frozen,"p=2",56,10,66,2020-05-27,1.00932921858741,0.925371785925045,0.0464534611943436
real,AR,None,Frozen,"p=2",56,11,67,2020-05-28,1.01479286167313,0.932747811428436,0.0477519925653617
real,AR,None,Frozen,"p=2",56,12,68,2020-05-29,1.06190128676011,0.939800221383818,0.0534610063163355
real,AR,None,Frozen,"p=2",56,13,69,2020-05-30,1.12434990318458,0.946423624370652,0.0658952734454794
real,AR,None,Frozen,"p=2",56,14,70,2020-05-31,1.12363745651187,0.952557267695147,0.0637261826299611
real,AR,None,Frozen,"p=2",63,1,64,2020-05-25,0.954922498178252,0.974588537036173,0.00825342173331296
real,AR,None,Frozen,"p=2",63,2,65,2020-05-26,0.979017077391689,0.984457601439733,0.0122665905126301
real,AR,None,Frozen,"p=2",63,3,66,2020-05-27,1.00932921858741,0.991369179553991,0.0189034232157212
real,AR,None,Frozen,"p=2",63,4,67,2020-05-28,1.01479286167313,0.996128157136911,0.0236278692946806
real,AR,None,Frozen,"p=2",63,5,68,2020-05-29,1.06190128676011,0.999334697246871,0.0324837525743443
real,AR,None,Frozen,"p=2",63,6,69,2020-05-30,1.12434990318458,1.00143171108992,0.0460459711384849
real,AR,None,Frozen,"p=2",63,7,70,2020-05-31,1.12363745651187,1.00274339216409,0.0457602733698605
real,AR,None,Frozen,"p=2",63,8,71,2020-06-01,1.12056588253884,1.00350540077417,0.0468513965238415
real,AR,None,Frozen,"p=2",63,9,72,2020-06-02,1.13551002876123,1.00388796537225,0.0502755985362336
real,AR,None,Frozen,"p=2",63,10,73,2020-06-03,1.14535707742988,1.00401328648752,0.0533141794522749
real,AR,None,Frozen,"p=2",63,11,74,2020-06-04,1.17651860236183,1.00396850468262,0.0638646401939211
real,AR,None,Frozen,"p=2",63,12,75,2020-06-05,1.20902663036344,1.00381528694589,0.0748678246941457
real,AR,None,Frozen,"p=2",63,13,76,2020-06-06,1.25999202080355,1.00359687182034,0.092019841579784
real,AR,None,Frozen,"p=2",63,14,77,2020-06-07,1.29422493807102,1.00334322356474,0.103586208695491
real,AR,None,Frozen,"p=2",70,1,71,2020-06-01,1.12056588253884,1.11891577755244,0.00704906116846345
real,AR,None,Frozen,"p=2",70,2,72,2020-06-02,1.13551002876123,1.11182756875245,0.0155680137492188
real,AR,None,Frozen,"p=2",70,3,73,2020-06-03,1.14535707742988,1.10350347273656,0.0230930800708597
real,AR,None,Frozen,"p=2",70,4,74,2020-06-04,1.17651860236183,1.09470028860228,0.0322642452309112
real,AR,None,Frozen,"p=2",70,5,75,2020-06-05,1.20902663036344,1.08590889216987,0.0459227234040614
real,AR,None,Frozen,"p=2",70,6,76,2020-06-06,1.25999202080355,1.07743478979863,0.0662041982434678
real,AR,None,Frozen,"p=2",70,7,77,2020-06-07,1.29422493807102,1.06945653115364,0.080633324296163
real,AR,None,Frozen,"p=2",70,8,78,2020-06-08,1.28287407421456,1.06206723356295,0.0795855949575254
real,AR,None,Frozen,"p=2",70,9,79,2020-06-09,1.22705910290656,1.0553036709371,0.0634410462615581
real,AR,None,Frozen,"p=2",70,10,80,2020-06-10,1.17140667375694,1.04916641034691,0.0513131669344482
real,AR,None,Frozen,"p=2",70,11,81,2020-06-11,1.18742151890063,1.04363360080184,0.0546425976887526
real,AR,None,Frozen,"p=2",70,12,82,2020-06-12,1.1859212524843,1.03867030922513,0.0557310692067487
real,AR,None,Frozen,"p=2",70,13,83,2020-06-13,1.17851842851876,1.03423475849156,0.0559224516287881
real,AR,None,Frozen,"p=2",70,14,84,2020-06-14,1.18288876304561,1.03028242510077,0.0575114033794892
real,AR,None,Frozen,"p=2",77,1,78,2020-06-08,1.28287407421456,1.30597977622493,0.0103933847732665
real,AR,None,Frozen,"p=2",77,2,79,2020-06-09,1.22705910290656,1.30249819640832,0.0285635990959661
real,AR,None,Frozen,"p=2",77,3,80,2020-06-10,1.17140667375694,1.28938956644668,0.0443974700967858
real,AR,None,Frozen,"p=2",77,4,81,2020-06-11,1.18742151890063,1.27072451975668,0.0362647705843403
real,AR,None,Frozen,"p=2",77,5,82,2020-06-12,1.1859212524843,1.24931678240092,0.0386315714984507
real,AR,None,Frozen,"p=2",77,6,83,2020-06-13,1.17851842851876,1.22703104265842,0.0406457199225894
real,AR,None,Frozen,"p=2",77,7,84,2020-06-14,1.18288876304561,1.20505028815504,0.0405905497592119
real,AR,None,Frozen,"p=2",77,8,85,2020-06-15,1.13710745161919,1.18408483617943,0.0455481708254087
real,AR,None,Frozen,"p=2",77,9,86,2020-06-16,1.10055772176331,1.16452637305664,0.049078231125243
real,AR,None,Frozen,"p=2",77,10,87,2020-06-17,1.10758585883619,1.14655729579265,0.0474854828687284
real,AR,None,Frozen,"p=2",77,11,88,2020-06-18,1.08322773536463,1.1302263465908,0.0491912484162694
real,AR,None,Frozen,"p=2",77,12,89,2020-06-19,1.09073775418281,1.11549991733282,0.0472369930200028
real,AR,None,Frozen,"p=2",77,13,90,2020-06-20,1.05516090933821,1.10229627408154,0.0500039264361871
real,AR,None,Frozen,"p=2",77,14,91,2020-06-21,0.991874239910078,1.09050801517529,0.0558235711453569
real,AR,None,Frozen,"p=2",84,1,85,2020-06-15,1.13710745161919,1.17964630596705,0.0156976955472133
real,AR,None,Frozen,"p=2",84,2,86,2020-06-16,1.10055772176331,1.17172270111541,0.0266809090490007
real,AR,None,Frozen,"p=2",84,3,87,2020-06-17,1.10758585883619,1.16115199955968,0.0244419900523566
real,AR,None,Frozen,"p=2",84,4,88,2020-06-18,1.08322773536463,1.14930249277061,0.0305631359968686
real,AR,None,Frozen,"p=2",84,5,89,2020-06-19,1.09073775418281,1.1370675018403,0.032304709800694
real,AR,None,Frozen,"p=2",84,6,90,2020-06-20,1.05516090933821,1.12501051246697,0.0381254389880782
real,AR,None,Frozen,"p=2",84,7,91,2020-06-21,0.991874239910078,1.11347065719713,0.048983775071047
real,AR,None,Frozen,"p=2",84,8,92,2020-06-22,0.964664159309395,1.10263719921527,0.0550859819901991
real,AR,None,Frozen,"p=2",84,9,93,2020-06-23,0.973044012842093,1.09260110946251,0.0498632705116122
real,AR,None,Frozen,"p=2",84,10,94,2020-06-24,0.988268032696295,1.08339027376256,0.0483850127487135
real,AR,None,Frozen,"p=2",84,11,95,2020-06-25,1.02812910519163,1.07499324676394,0.043966158893147
real,AR,None,Frozen,"p=2",84,12,96,2020-06-26,1.00490830057083,1.06737510519914,0.0464067939002012
real,AR,None,Frozen,"p=2",84,13,97,2020-06-27,1.005287707226,1.06048790529653,0.0461178650404012
real,AR,None,Frozen,"p=2",84,14,98,2020-06-28,1.0097881986162,1.05427748335001,0.0452968939602392
real,AR,None,Frozen,"p=2",91,1,92,2020-06-22,0.964664159309395,0.954606316634852,0.00673156463111869
real,AR,None,Frozen,"p=2",91,2,93,2020-06-23,0.973044012842093,0.933447759053553,0.0152446603982221
real,AR,None,Frozen,"p=2",91,3,94,2020-06-24,0.988268032696295,0.922487883150708,0.0247274265359455
real,AR,None,Frozen,"p=2",91,4,95,2020-06-25,1.02812910519163,0.918041938097548,0.0401130171002803
real,AR,None,Frozen,"p=2",91,5,96,2020-06-26,1.00490830057083,0.917739791975859,0.0329743802475755
real,AR,None,Frozen,"p=2",91,6,97,2020-06-27,1.005287707226,0.920025322772923,0.0337002347858027
real,AR,None,Frozen,"p=2",91,7,98,2020-06-28,1.0097881986162,0.923865050562714,0.0360343951576292
real,AR,None,Frozen,"p=2",91,8,99,2020-06-29,1.01921920991535,0.928570044310332,0.0384616148730021
real,AR,None,Frozen,"p=2",91,9,100,2020-06-30,1.00704442099798,0.933682655138609,0.0381400615845947
real,AR,None,Frozen,"p=2",91,10,101,2020-07-01,0.936835016647554,0.938902235479527,0.0315627339953828
real,AR,None,Frozen,"p=2",91,11,102,2020-07-02,0.797641311336119,0.944035317936015,0.0573772591299482
real,AR,None,Frozen,"p=2",91,12,103,2020-07-03,0.720216754579705,0.948961675454106,0.0917842566447362
real,AR,None,Frozen,"p=2",91,13,104,2020-07-04,0.664024672695642,0.95361096766245,0.133185226215967
real,AR,None,Frozen,"p=2",91,14,105,2020-07-05,0.637433261770754,0.957946579909302,0.16087633037882
real,AR,None,Frozen,"p=2",98,1,99,2020-06-29,1.01921920991535,1.01223423192923,0.00656697146247086
real,AR,None,Frozen,"p=2",98,2,100,2020-06-30,1.00704442099798,1.01333966615023,0.0115424506259012
real,AR,None,Frozen,"p=2",98,3,101,2020-07-01,0.936835016647554,1.01358838645941,0.0291934038780153
real,AR,None,Frozen,"p=2",98,4,102,2020-07-02,0.797641311336119,1.0133053036713,0.118942163100918
real,AR,None,Frozen,"p=2",98,5,103,2020-07-03,0.720216754579705,1.01270656001094,0.181129438648085
real,AR,None,Frozen,"p=2",98,6,104,2020-07-04,0.664024672695642,1.01193444080678,0.22485371069519
real,AR,None,Frozen,"p=2",98,7,105,2020-07-05,0.637433261770754,1.01108138579653,0.241288722585722
real,AR,None,Frozen,"p=2",98,8,106,2020-07-06,0.6663254848025,1.01020638076843,0.204132725870949
real,AR,None,Frozen,"p=2",98,9,107,2020-07-07,0.643445009823916,1.00934608831512,0.22028509283943
real,AR,None,Frozen,"p=2",98,10,108,2020-07-08,0.60441739141565,1.00852237552257,0.253825822440274
real,AR,None,Frozen,"p=2",98,11,109,2020-07-09,0.62803352344812,1.00774738732447,0.225725051747455
real,AR,None,Frozen,"p=2",98,12,110,2020-07-10,0.607616644969198,1.00702695427716,0.242467116372226
real,AR,None,Frozen,"p=2",98,13,111,2020-07-11,0.5871849208956,1.00636287313398,0.259879414695374
real,AR,None,Frozen,"p=2",98,14,112,2020-07-12,0.630056257879522,1.00575442625729,0.214520179761272
real,AR,None,Frozen,"p=2",105,1,106,2020-07-06,0.6663254848025,0.63139944815546,0.0141692222738453
real,AR,None,Frozen,"p=2",105,2,107,2020-07-07,0.643445009823916,0.638946301547785,0.00831461316739416
real,AR,None,Frozen,"p=2",105,3,108,2020-07-08,0.60441739141565,0.655610307512349,0.0198838698029076
real,AR,None,Frozen,"p=2",105,4,109,2020-07-09,0.62803352344812,0.678294636244609,0.0214264321803489
real,AR,None,Frozen,"p=2",105,5,110,2020-07-10,0.607616644969198,0.704711120595121,0.0373934296944546
real,AR,None,Frozen,"p=2",105,6,111,2020-07-11,0.5871849208956,0.733102777564265,0.0557146020771513
real,AR,None,Frozen,"p=2",105,7,112,2020-07-12,0.630056257879522,0.762102746805079,0.0512167885973927
real,AR,None,Frozen,"p=2",105,8,113,2020-07-13,0.633313699401393,0.79065828384701,0.0606263522780855
real,AR,None,Frozen,"p=2",105,9,114,2020-07-14,0.671935689214482,0.817983607119131,0.0577222730042421
real,AR,None,Frozen,"p=2",105,10,115,2020-07-15,0.749168102059221,0.843523701922877,0.0458075450940061
real,AR,None,Frozen,"p=2",105,11,116,2020-07-16,0.721445935025748,0.866921127618706,0.0588369095446192
real,AR,None,Frozen,"p=2",105,12,117,2020-07-17,0.748569852867096,0.887983225344587,0.0572518031736266
real,AR,None,Frozen,"p=2",105,13,118,2020-07-18,0.758835814214817,0.906649772184381,0.0603530415609247
real,AR,None,Frozen,"p=2",105,14,119,2020-07-19,0.748920274905469,0.922962168586939,0.0692788761529062
real,AR,None,Frozen,"p=2",112,1,113,2020-07-13,0.633313699401393,0.666288920691002,0.0126354908217965
real,AR,None,Frozen,"p=2",112,2,114,2020-07-14,0.671935689214482,0.69733218883183,0.0119771611711231
real,AR,None,Frozen,"p=2",112,3,115,2020-07-15,0.749168102059221,0.724321400307977,0.016487592991695
real,AR,None,Frozen,"p=2",112,4,116,2020-07-16,0.721445935025748,0.74811068929605,0.0209886621175268
real,AR,None,Frozen,"p=2",112,5,117,2020-07-17,0.748569852867096,0.769329478910501,0.0242345507939679
real,AR,None,Frozen,"p=2",112,6,118,2020-07-18,0.758835814214817,0.788438189240095,0.0286789899499506
real,AR,None,Frozen,"p=2",112,7,119,2020-07-19,0.748920274905469,0.80577459768472,0.0347301918800235
real,AR,None,Frozen,"p=2",112,8,120,2020-07-20,0.793309289278936,0.821589408706259,0.0341644297316052
real,AR,None,Frozen,"p=2",112,9,121,2020-07-21,0.817722343725789,0.836072303342518,0.0352918684861346
real,AR,None,Frozen,"p=2",112,10,122,2020-07-22,0.814729713188602,0.849370460343119,0.0389941781745232
real,AR,None,Frozen,"p=2",112,11,123,2020-07-23,0.858865978250619,0.86160146046883,0.0370427991086917
real,AR,None,Frozen,"p=2",112,12,124,2020-07-24,0.865580423788583,0.872862146215592,0.0388811315792968
real,AR,None,Frozen,"p=2",112,13,125,2020-07-25,0.883075160460827,0.883234637798307,0.0391977166045003
real,AR,None,Frozen,"p=2",112,14,126,2020-07-26,0.876798959440232,0.892790384338676,0.0418713931947035
real,AR,None,Frozen,"p=2",119,1,120,2020-07-20,0.793309289278936,0.74940309766886,0.0174133880730213
real,AR,None,Frozen,"p=2",119,2,121,2020-07-21,0.817722343725789,0.755556055694163,0.0226108288132012
real,AR,None,Frozen,"p=2",119,3,122,2020-07-22,0.814729713188602,0.764736195936685,0.0193078497337144
real,AR,None,Frozen,"p=2",119,4,123,2020-07-23,0.858865978250619,0.775427443409544,0.0309958245026083
real,AR,None,Frozen,"p=2",119,5,124,2020-07-24,0.865580423788583,0.786749484239791,0.0299591547021849
real,AR,None,Frozen,"p=2",119,6,125,2020-07-25,0.883075160460827,0.79819031894942,0.0328791376710968
real,AR,None,Frozen,"p=2",119,7,126,2020-07-26,0.876798959440232,0.809454676607512,0.0334484423738864
real,AR,None,Frozen,"p=2",119,8,127,2020-07-27,0.856249682763166,0.820375933263262,0.0321807790413035
real,AR,None,Frozen,"p=2",119,9,128,2020-07-28,0.837878109720648,0.83086416344631,0.0309483411069618
real,AR,None,Frozen,"p=2",119,10,129,2020-07-29,0.89951628525457,0.840875233616212,0.0384337548388014
real,AR,None,Frozen,"p=2",119,11,130,2020-07-30,0.930092048038275,0.850392318495315,0.0423232687826687
real,AR,None,Frozen,"p=2",119,12,131,2020-07-31,1.01796536130354,0.859414809227609,0.0585472341210419
real,AR,None,Frozen,"p=2",119,13,132,2020-08-01,1.03767506924102,0.867951639155968,0.0624350771464699
real,AR,None,Frozen,"p=2",119,14,133,2020-08-02,1.17060406514285,0.876017256609984,0.106291203078257
real,AR,None,Frozen,"p=2",126,1,127,2020-07-27,0.856249682763166,0.876542263274675,0.00832833392294704
real,AR,None,Frozen,"p=2",126,2,128,2020-07-28,0.837878109720648,0.879503311937923,0.0164190649989541
real,AR,None,Frozen,"p=2",126,3,129,2020-07-29,0.89951628525457,0.884125737719406,0.0171496793323131
real,AR,None,Frozen,"p=2",126,4,130,2020-07-30,0.930092048038275,0.88953651017108,0.0237262050500564
real,AR,None,Frozen,"p=2",126,5,131,2020-07-31,1.01796536130354,0.895245427852204,0.0449479268432316
real,AR,None,Frozen,"p=2",126,6,132,2020-08-01,1.03767506924102,0.900979267279579,0.0500203642748896
real,AR,None,Frozen,"p=2",126,7,133,2020-08-02,1.17060406514285,0.90658850247676,0.105997352850275
real,AR,None,Frozen,"p=2",126,8,134,2020-08-03,1.16190743835271,0.911994268071648,0.0947929408845887
real,AR,None,Frozen,"p=2",126,9,135,2020-08-04,1.20908414686928,0.917158021919172,0.115187659659698
real,AR,None,Frozen,"p=2",126,10,136,2020-08-05,1.20827659811103,0.922064136979854,0.109433012173675
real,AR,None,Frozen,"p=2",126,11,137,2020-08-06,1.24960359062613,0.926709897488827,0.127546641864954
real,AR,None,Frozen,"p=2",126,12,138,2020-08-07,1.25133732334982,0.931099747775337,0.124079490761384
real,AR,None,Frozen,"p=2",126,13,139,2020-08-08,1.2770876640806,0.935241987316887,0.134329943702205
real,AR,None,Frozen,"p=2",126,14,140,2020-08-09,1.19502500674927,0.939146874055623,0.0914274305474513
real,AR,None,Frozen,"p=2",133,1,134,2020-08-03,1.16190743835271,1.24073066979063,0.0327296577236874
real,AR,None,Frozen,"p=2",133,2,135,2020-08-04,1.20908414686928,1.27081469115047,0.0245407430174369
real,AR,None,Frozen,"p=2",133,3,136,2020-08-05,1.20827659811103,1.27770957290899,0.0314735257893127
real,AR,None,Frozen,"p=2",133,4,137,2020-08-06,1.24960359062613,1.27207862898579,0.0315306842824496
real,AR,None,Frozen,"p=2",133,5,138,2020-08-07,1.25133732334982,1.26016546509861,0.034119464914447
real,AR,None,Frozen,"p=2",133,6,139,2020-08-08,1.2770876640806,1.24546537084857,0.0398421889497537
real,AR,None,Frozen,"p=2",133,7,140,2020-08-09,1.19502500674927,1.22987222142426,0.0426931859514682
real,AR,None,Frozen,"p=2",133,8,141,2020-08-10,1.15989212570902,1.2143784459362,0.046835787176791
real,AR,None,Frozen,"p=2",133,9,142,2020-08-11,1.12634718979177,1.19947952995045,0.0504564776769015
real,AR,None,Frozen,"p=2",133,10,143,2020-08-12,1.13085684002959,1.18540130844545,0.0496164702796971
real,AR,None,Frozen,"p=2",133,11,144,2020-08-13,1.10933072890827,1.17222571464305,0.0515112415972011
real,AR,None,Frozen,"p=2",133,12,145,2020-08-14,1.07648245732238,1.15995967281519,0.0545562344764376
real,AR,None,Frozen,"p=2",133,13,146,2020-08-15,1.03583314888302,1.14857254459744,0.0583953279430599
real,AR,None,Frozen,"p=2",133,14,147,2020-08-16,1.00017008314807,1.13801630239311,0.0616329898398
real,AR,None,Frozen,"p=2",140,1,141,2020-08-10,1.15989212570902,1.15082236645085,0.00949873042381852
real,AR,None,Frozen,"p=2",140,2,142,2020-08-11,1.12634718979177,1.12520155279291,0.014910574056334
real,AR,None,Frozen,"p=2",140,3,143,2020-08-12,1.13085684002959,1.10908961130907,0.0223688444356391
real,AR,None,Frozen,"p=2",140,4,144,2020-08-13,1.10933072890827,1.09801138542398,0.0253883520524016
real,AR,None,Frozen,"p=2",140,5,145,2020-08-14,1.07648245732238,1.08969793044696,0.028979830614405
real,AR,None,Frozen,"p=2",140,6,146,2020-08-15,1.03583314888302,1.08297784120709,0.0354983969903425
real,AR,None,Frozen,"p=2",140,7,147,2020-08-16,1.00017008314807,1.07723697986191,0.0410737943051775
real,AR,None,Frozen,"p=2",140,8,148,2020-08-17,0.982659380618462,1.07214758087246,0.0443102872253744
real,AR,None,Frozen,"p=2",140,9,149,2020-08-18,0.967124357105081,1.06753024372325,0.0470645146171562
real,AR,None,Frozen,"p=2",140,10,150,2020-08-19,0.919390991196915,1.06328299059107,0.0578295304441982
real,AR,None,Frozen,"p=2",140,11,151,2020-08-20,0.880682079376716,1.05934460048498,0.0697769492554621
real,AR,None,Frozen,"p=2",140,12,152,2020-08-21,0.875745767567726,1.05567558565551,0.0705044954948881
real,AR,None,Frozen,"p=2",140,13,153,2020-08-22,0.869083181062367,1.05224828559187,0.0718438567004036
real,AR,None,Frozen,"p=2",140,14,154,2020-08-23,0.857566319630952,1.04904168523873,0.0748372695773543
real,AR,None,Frozen,"p=2",147,1,148,2020-08-17,0.982659380618462,0.982873656446572,0.00706817572289628
real,AR,None,Frozen,"p=2",147,2,149,2020-08-18,0.967124357105081,0.974863816597498,0.013291281738485
real,AR,None,Frozen,"p=2",147,3,150,2020-08-19,0.919390991196915,0.971617749575222,0.0227720928289551
real,AR,None,Frozen,"p=2",147,4,151,2020-08-20,0.880682079376716,0.970815785263762,0.0350954945659436
real,AR,None,Frozen,"p=2",147,5,152,2020-08-21,0.875745767567726,0.971250221063268,0.037763433121257
real,AR,None,Frozen,"p=2",147,6,153,2020-08-22,0.869083181062367,0.972288218139591,0.0410846264981612
real,AR,None,Frozen,"p=2",147,7,154,2020-08-23,0.857566319630952,0.973597981760984,0.0460089598058484
real,AR,None,Frozen,"p=2",147,8,155,2020-08-24,0.87909761832382,0.975006402625195,0.0411005195498135
real,AR,None,Frozen,"p=2",147,9,156,2020-08-25,0.905400193976972,0.976424255247021,0.0398951442397606
real,AR,None,Frozen,"p=2",147,10,157,2020-08-26,0.880785275682818,0.977806673897992,0.0441178275803865
real,AR,None,Frozen,"p=2",147,11,158,2020-08-27,0.842401478154063,0.979132210186586,0.0547369379162962
real,AR,None,Frozen,"p=2",147,12,159,2020-08-28,0.785741769123114,0.980391722931903,0.0743619885765144
real,AR,None,Frozen,"p=2",147,13,160,2020-08-29,0.735786541405975,0.981582482941957,0.0985917784431833
real,AR,None,Frozen,"p=2",147,14,161,2020-08-30,0.744877019901742,0.982705046875986,0.0935554497532485
real,AR,None,Frozen,"p=2",154,1,155,2020-08-24,0.87909761832382,0.855679171237969,0.00902665753110225
real,AR,None,Frozen,"p=2",154,2,156,2020-08-25,0.905400193976972,0.858647697498954,0.0176921776010372
real,AR,None,Frozen,"p=2",154,3,157,2020-08-26,0.880785275682818,0.863997781554054,0.016791382692883
real,AR,None,Frozen,"p=2",154,4,158,2020-08-27,0.842401478154063,0.870425170322874,0.021549214434177
real,AR,None,Frozen,"p=2",154,5,159,2020-08-28,0.785741769123114,0.877239118438733,0.0358179054609445
real,AR,None,Frozen,"p=2",154,6,160,2020-08-29,0.735786541405975,0.884075952618692,0.0558279492453933
real,AR,None,Frozen,"p=2",154,7,161,2020-08-30,0.744877019901742,0.890747793798695,0.0553123850328902
real,AR,None,Frozen,"p=2",154,8,162,2020-08-31,0.776462365198794,0.897161541758276,0.0474834458568234
real,AR,None,Frozen,"p=2",154,9,163,2020-09-01,0.81487874966142,0.903275169222741,0.0394162672468827
real,AR,None,Frozen,"p=2",154,10,164,2020-09-02,0.826803078663554,0.909074056049531,0.040141180660486
real,AR,None,Frozen,"p=2",154,11,165,2020-09-03,0.845704092124355,0.914558152148445,0.0398779279995673
real,AR,None,Frozen,"p=2",154,12,166,2020-09-04,0.947609125661019,0.919735009422811,0.0364002450768393
real,AR,None,Frozen,"p=2",154,13,167,2020-09-05,1.04837701151053,0.924615999438325,0.0479994998015318
real,AR,None,Frozen,"p=2",154,14,168,2020-09-06,1.10746448229494,0.929214261781192,0.0652503910976887
real,AR,None,Frozen,"p=2",161,1,162,2020-08-31,0.776462365198794,0.756112215024248,0.0078667256960479
real,AR,None,Frozen,"p=2",161,2,163,2020-09-01,0.81487874966142,0.768224309994002,0.0174560674132088
real,AR,None,Frozen,"p=2",161,3,164,2020-09-02,0.826803078663554,0.780527147556046,0.0188393043917548
real,AR,None,Frozen,"p=2",161,4,165,2020-09-03,0.845704092124355,0.792651498881758,0.0230196547701902
real,AR,None,Frozen,"p=2",161,5,166,2020-09-04,0.947609125661019,0.804402726847119,0.0513548861484809
real,AR,None,Frozen,"p=2",161,6,167,2020-09-05,1.04837701151053,0.815682927859131,0.0989819852302211
real,AR,None,Frozen,"p=2",161,7,168,2020-09-06,1.10746448229494,0.826447940469014,0.127601655293241
real,AR,None,Frozen,"p=2",161,8,169,2020-09-07,1.13067458750542,0.836683477977573,0.129771939217936
real,AR,None,Frozen,"p=2",161,9,170,2020-09-08,1.13553713590478,0.846391828295986,0.118999340289823
real,AR,None,Frozen,"p=2",161,10,171,2020-09-09,1.16074778962543,0.855584415334865,0.125261436185958
real,AR,None,Frozen,"p=2",161,11,172,2020-09-10,1.20847248239732,0.864277619020873,0.150134761055439
real,AR,None,Frozen,"p=2",161,12,173,2020-09-11,1.14915637905512,0.872490410445652,0.104303190490388
real,AR,None,Frozen,"p=2",161,13,174,2020-09-12,1.134419078949,0.880243000793387,0.0903013236421578
real,AR,None,Frozen,"p=2",161,14,175,2020-09-13,1.1223485966325,0.887556058961835,0.0839669676903406
real,AR,None,Frozen,"p=2",168,1,169,2020-09-07,1.13067458750542,1.13662224928532,0.00874485373675893
real,AR,None,Frozen,"p=2",168,2,170,2020-09-08,1.13553713590478,1.14774398039062,0.0161210791153582
real,AR,None,Frozen,"p=2",168,3,171,2020-09-09,1.16074778962543,1.14859387155369,0.0218041369365226
real,AR,None,Frozen,"p=2",168,4,172,2020-09-10,1.20847248239732,1.14390516882815,0.0322487557358409
real,AR,None,Frozen,"p=2",168,5,173,2020-09-11,1.14915637905512,1.13644976638936,0.0301668231335781
real,AR,None,Frozen,"p=2",168,6,174,2020-09-12,1.134419078949,1.12780585619606,0.0324015592150568
real,AR,None,Frozen,"p=2",168,7,175,2020-09-13,1.1223485966325,1.11884892695765,0.034357595956465
real,AR,None,Frozen,"p=2",168,8,176,2020-09-14,1.11678959135723,1.11004900185327,0.0365404273890287
real,AR,None,Frozen,"p=2",168,9,177,2020-09-15,1.11325393349771,1.10164544453108,0.038527341244065
real,AR,None,Frozen,"p=2",168,10,178,2020-09-16,1.12643744288814,1.09374810723842,0.0420183302422493
real,AR,None,Frozen,"p=2",168,11,179,2020-09-17,1.11312293018445,1.08639527986432,0.0422684861284831
real,AR,None,Frozen,"p=2",168,12,180,2020-09-18,1.17522018901898,1.07958665190112,0.0506486988490694
real,AR,None,Frozen,"p=2",168,13,181,2020-09-19,1.23970759527637,1.07330193437102,0.0622163986919228
real,AR,None,Frozen,"p=2",168,14,182,2020-09-20,1.25149022092333,1.06751129171917,0.0681231369247237
real,AR,None,Frozen,"p=2",175,1,176,2020-09-14,1.11678959135723,1.11189946008427,0.00836641860653414
real,AR,None,Frozen,"p=2",175,2,177,2020-09-15,1.11325393349771,1.10265989764021,0.0151537659861057
