CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,ReplicateID,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,11,60,1.46400366119206,1.46400361737467,-4.38173910488615e-08,1.91996375832885e-15,4.38173910488615e-08,4.1333263113409e-08,4.1333263113409e-08,4.86859900542906e-09,4.49689204392219e-10,0,3.60149749035877e-08,0,-0.7875,0.7875,6.39700314941649e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,12,61,1.45894263841497,1.45894256493659,-7.34783813793882e-08,5.39907253013483e-15,7.34783813793882e-08,6.98464334875699e-08,6.98464334875699e-08,8.1642645977098e-09,6.77223695640568e-10,0,6.10049451942195e-08,0,-0.7875,0.7875,9.51895179346351e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,13,62,1.45357471720592,1.45357459779473,-1.19411191379371e-07,1.42590326266406e-14,1.19411191379371e-07,1.14233693958453e-07,1.14233693958453e-07,1.32679101532634e-08,9.86920394790363e-10,0,9.99788634103993e-08,0,-0.7875,0.7875,1.37780058473425e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,49,50,14,63,1.44790625961717,1.44790607094637,-1.88670803424884e-07,3.55966720649912e-14,1.88670803424884e-07,1.8151387421265e-07,1.8151387421265e-07,2.09634226027649e-08,1.39442606597287e-09,0,1.59156025543912e-07,0,-0.7875,0.7875,1.94162431688127e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,1,57,1.47728721665793,1.47728721665565,-2.27506902206187e-12,5.17593905514556e-24,2.27506902206187e-12,1.54809251837504e-12,1.54809251837504e-12,2.52785446895763e-13,1.29227492904091e-13,0,1.16607957857519e-12,0,-0.7875,0.7875,1.79778414377552e-12,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,2,58,1.47318138902826,1.47318138901121,-1.70550240596867e-11,2.90873845676493e-22,1.70550240596867e-11,1.24983468019479e-11,1.24983468019479e-11,1.89500267329853e-12,7.85617250266392e-13,0,9.81772687838303e-12,0,-0.7875,0.7875,1.10515485651774e-11,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,3,59,1.46875178722047,1.46875178714808,-7.23925364098932e-11,5.24067932785771e-21,7.23925364098932e-11,5.5891545712604e-11,5.5891545712604e-11,8.0436151566548e-12,2.83248239677884e-12,0,4.50154481591704e-11,0,-0.7875,0.7875,4.0275838220083e-11,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,4,60,1.46400366119206,1.46400366096034,-2.31715757692541e-10,5.36921923630284e-20,2.31715757692541e-10,1.87564054411461e-10,1.87564054411461e-10,2.57461952991712e-11,7.4383869434295e-12,0,1.5437947216886e-10,0,-0.7875,0.7875,1.09707576356755e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,1.45894263779311,-6.21864115757376e-10,3.86714978466703e-19,6.21864115757376e-10,5.18394016602031e-10,5.18394016602031e-10,6.90960128619306e-11,1.72965567794373e-11,0,4.32001446960663e-10,0,-0.7875,0.7875,2.55871546173125e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,1.45357471573991,-1.46600620531956e-09,2.14917419403545e-18,1.46600620531956e-09,1.25081702526428e-09,1.25081702526428e-09,1.6288957836884e-10,3.5680317959456e-11,0,1.05224712893599e-09,0,-0.7875,0.7875,5.28132981791885e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,7,63,1.44790625961717,1.44790625647868,-3.13848880217904e-09,9.85011196140323e-18,3.13848880217904e-09,2.73365383786207e-09,2.73365383786207e-09,3.48720978019893e-10,6.66963435098151e-11,0,2.31823651633236e-09,0,-0.7875,0.7875,9.86771331312752e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,8,64,1.44194398389628,1.44194397769288,-6.20340223633775e-09,3.84821993058002e-17,6.20340223633775e-09,5.50745636256838e-09,5.50745636256838e-09,6.89266915148639e-10,1.17821648733714e-10,0,4.70036779868603e-09,0,-0.7875,0.7875,1.7267519636377e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,9,65,1.43569495652361,1.43569494495297,-1.15706413339467e-08,1.33879740878836e-16,1.15706413339467e-08,1.04040555331469e-08,1.04040555331469e-08,1.28562681488297e-09,1.95346790595371e-10,0,8.92308192766854e-09,0,-0.7875,0.7875,2.85407880662447e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,10,66,1.42916658383716,1.4291665633016,-2.05355610294333e-08,4.21709266793581e-16,2.05355610294333e-08,1.86284354620882e-08,1.86284354620882e-08,2.28172900327037e-09,3.11408924572968e-10,0,1.60352975342448e-08,0,-0.7875,0.7875,4.52902482184214e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,11,67,1.42236660325458,1.42236656846499,-3.47895841024126e-08,1.21031516201884e-15,3.47895841024126e-08,3.19046471710907e-08,3.19046471710907e-08,3.86550934471251e-09,4.75168003709491e-10,0,2.75639698226687e-08,0,-0.7875,0.7875,6.89149848298598e-09,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,12,68,1.41530307410279,1.41530301715891,-5.69438742825668e-08,3.24260481830877e-15,5.69438742825668e-08,5.26286161243542e-08,5.26286161243542e-08,6.32709714250742e-09,7.06789804461039e-10,0,4.55947291773858e-08,0,-0.7875,0.7875,1.01647388284221e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,13,69,1.40798436806609,1.40798427762229,-9.04438020032927e-08,8.18008132081082e-15,9.04438020032927e-08,8.40645006013515e-08,8.40645006013515e-08,1.00493113336992e-08,1.0063390429613e-09,0,7.3008850224691e-08,0,-0.7875,0.7875,1.45053078992596e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,14,70,1.40041915926406,1.40041901956664,-1.39697424739182e-07,1.95153704787595e-14,1.39697424739182e-07,1.30542392070184e-07,1.30542392070184e-07,1.55219360821314e-08,1.39880942754781e-09,0,1.13621646560505e-07,0,-0.7875,0.7875,2.01647401554261e-08,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,1,64,1.44194398389628,1.44194398389572,-5.62438984275104e-13,3.16337611032411e-25,5.62438984275104e-13,2.2398379447471e-13,2.2398379447471e-13,6.24932204750116e-14,1.26358183176004e-13,0,3.51323908236938e-14,0.75,-0.0375,0.2125,1.89620541490854e-12,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,2,65,1.43569495652361,1.43569495651969,-3.92152976758098e-12,1.53783957180237e-23,3.92152976758098e-12,1.41821122746756e-12,1.41821122746756e-12,4.3572552973122e-13,7.44256508274551e-13,0,2.38229189461789e-13,0.75,-0.0375,0.2125,1.11842757277714e-11,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,3,66,1.42916658383716,1.42916658382101,-1.61544111421108e-11,2.60964999348354e-22,1.61544111421108e-11,5.64828307582212e-12,5.64828307582212e-12,1.79493457134564e-12,2.68159445266431e-12,0,1.17175405181216e-12,0.75,-0.0375,0.2125,3.94396737490865e-11,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,4,67,1.42236660325458,1.42236660320145,-5.31283905758073e-11,2.82262588517553e-21,5.31283905758073e-11,1.85970547603473e-11,1.85970547603473e-11,5.90315450842304e-12,7.31815102344374e-12,0,5.37574922848055e-12,0.5,-0.2875,0.3625,1.07013731209804e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,5,68,1.41530307410279,1.41530307396293,-1.39855682590451e-10,1.95596119528409e-20,1.39855682590451e-10,5.61011262137059e-11,5.61011262137059e-11,1.55395202878279e-11,1.71388113577741e-11,0,2.3422794568104e-11,0.25,-0.5375,0.5625,2.47661613439476e-10,closed_loop_monte_carlo,ok
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,1,A1,Seasonal Forcing,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/process_noise/forecasts/partB_process_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,63,64,6,69,1.40798436806609,1.407984367747,-3.1909386244422e-10,1.01820893049571e-19,3.1909386244422e-10,1.46002158511275e-10,1.46002158511275e-10,3.54548736049133e-11,3.50474809667705e-11,0,7.54998039395913e-11,0.25,-0.5375,0.5625,5.03493302606017e-10,closed_loop_monte_carlo,ok
