State_Order_n,Differencing_d,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
1,0,0.0294454116929451,0.0249556796767248+0i,0.105593100425359,0.104653101960223,0.0661618234388132+0i,1
2,0,0.0144225549818466,0.836602560423995+0i,4.97878823302309e+19,4.53925769361522e+55,1.13481442340381e+55+0i,2
8,0,1.00583582814698e+115,2.15538800412344e+135+0i,1.75854675169919e+73,1.25435697070621e+174,3.13589242676552e+173+0i,3
3,0,0.04638440114185,3.33514690910486e+27+0i,9.30547636790752e+53,9.69153823013531e+190,2.42288455753383e+190+0i,4
5,0,6.37757380086078e+103,6.88335769852587e+238+0i,8.86879431507999e+154,2.46420115551122e+280,6.16050288877804e+279+0i,5
7,0,7.69010689520871e+195,0.0218572945262543+9.06308586539672e-06i,3.27413596401923e+162,1.13346663726013e+285,2.83366659315032e+284+2.26577146634918e-06i,6
4,0,2.95036047358634e+257,2.06704224763457e+117+0i,2.24202578702081e+211,5.66275154719955e+285,1.41568788679989e+285+0i,7
6,0,0.0493843381365505,8.27897511145572e+260+0i,3.38704324734689e+294,8.34695238303985e+21,8.46760811836724e+293+0i,8
