na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
14,2,7,0.0024707438319221,1.75791083106814e+51,17.7155066262946,0.0231072824544241,4.39477707767036e+50,252
3,4,7,0.00133111209624948,2.17009244822899e+51,0.177253991605112,0.67714009402867,5.42523112057247e+50,253
7,7,1,0.00363886574480632,6.31927153359454e+33,1.729901034553e+51,1.35445546999054e+51,7.71089126135885e+50,254
13,2,2,0.00208323689817408,3.46802278864184e+51,0.0461636663126016,0.0200891070138779,8.67005697160461e+50,255
8,5,2,0.0033442329072537,1.79446320667381e+25,4.90763870726784e+51,2282873436595.87,1.22690967681696e+51,256
3,4,4,0.0015929163786427,5.61686196166133e+51,0.0356342190120719,0.198844843557176,1.40421549041533e+51,257
11,7,3,0.00560241343697301,9.88975223442928e+51,1547550461.80497,62.8753073229564,2.47243805860732e+51,258
3,5,7,0.00142143885644825,1.18823874148366e+52,0.225485136959029,2.08077644632221,2.97059685370914e+51,259
3,5,6,0.00147457864627777,1.2846450400415e+52,0.195512148380235,3.43698098881813,3.21161260010374e+51,260
11,5,2,0.00548130408500926,1.68933285976934e+52,30527224.4472925,8.0992126690689,4.22333214942335e+51,261
2,6,5,0.0920403299197125,3.27336706013738e+27,2.4544701555864e+52,142881.727557301,6.136175388966e+51,262
3,5,5,0.00164285824243527,3.04980700679489e+52,0.0447445451235892,0.243179110964319,7.62451751698724e+51,263
11,7,7,0.00482470496654211,3.27780840022606e+52,4945136711.86099,25.7665732539969,8.19452100056514e+51,264
7,5,2,0.00395055371197634,3.41147681096196e+27,3.84640288934216e+52,8.6651787320623e+22,9.61600722335539e+51,265
14,5,5,0.00356038948084516,4.76849196785275e+52,193084346.501634,0.190608745631142,1.19212299196319e+52,266
13,5,4,0.002272310900742,6.32765645956115e+52,163.022241312855,0.118066405775888,1.58191411489029e+52,267
11,5,3,0.00556660444874217,6.3670904826772e+52,11835.6434817752,2.67545090514788,1.5917726206693e+52,268
3,6,7,0.00154388300156049,7.49995444300336e+52,1.28680100431407,4.90679531200198,1.87498861075084e+52,269
3,6,6,0.00174619127529014,2.21624829530638e+53,0.0542073076131308,0.284714821671931,5.54062073826596e+52,270
11,7,5,0.00528823081747425,4.03199975834988e+53,4.78303751955082e+15,24792.7386962293,1.00799993958747e+53,271
13,5,6,0.00224662074298999,1.05237017085373e+54,8195054295.02938,0.381121536159471,2.63092542713434e+53,272
14,7,2,0.00218130879054092,1.53265486028303e+54,1073974697.21528,3.24313991145929,3.83163715070756e+53,273
14,5,2,0.00216047310244057,3.57898473416629e+54,37226864.8382524,0.200592363226651,8.94746183541573e+53,274
12,7,3,0.00677008732931012,4.63142457104585e+54,3.60504968850106e+15,1.6893215887606,1.15785614276146e+54,275
12,7,1,0.00626258246919279,4.74440163016482e+54,1.95733065411753e+18,9.05454290918193,1.1861004075412e+54,276
12,5,2,0.00617490556966868,2.74210783593832e+55,76.1158778431162,0.16167669750515,6.85526958984579e+54,277
14,5,6,0.00201879080633413,3.30096966511817e+55,110100166.324661,0.443017755772108,8.25242416279543e+54,278
14,5,4,0.00214639454232925,3.680002772556e+55,35768383.7932225,0.141425356711284,9.20000693138999e+54,279
11,5,5,0.00542544798515752,4.25720934917946e+55,1303707275.08293,4.20452511480824,1.06430233729487e+55,280
12,5,3,0.00636415748566835,1.61553914192261e+56,3.83515407652513,0.142029331099442,4.03884785480652e+55,281
14,5,1,0.00356146110334763,3.22897489952796e+56,13856.5832867325,0.428713524234708,8.0724372488199e+55,282
11,7,1,0.00543099892067078,8.12290988675054e+56,1.32226642774273e+17,100647.491824841,2.03072747168763e+56,283
11,5,1,0.00572077353503427,1.00522283934895e+57,92656.5379920628,63.0415036439798,2.51305709837238e+56,284
11,6,2,0.00555511788236209,1.28114993219835e+57,1580107067.76854,54.3652332067336,3.20287483049587e+56,285
11,6,5,0.00532031575525401,2.41868188201159e+57,61882727159.613,9.25481766975721,6.04670470502896e+56,286
2,7,6,0.102401695614842,1.70709540289382e+21,3.46760224267431e+57,15010676.9718196,8.66900560668578e+56,287
13,1,3,0.00544155383959256,5.19973572721326e+57,0.0127877968703952,0.0103708586400528,1.29993393180331e+57,288
14,1,7,0.00562310550292818,3.45339771900583e+58,0.0119860650001245,0.0115521041094296,8.63349429751458e+57,289
13,2,4,0.00203740254847063,9.77105687487646e+58,0.0708889797365273,0.0237280990738537,2.44276421871912e+58,290
13,6,3,0.00217057477407214,1.3843669580975e+59,2647.54774163748,0.174995845993786,3.46091739524376e+58,291
13,6,4,0.00215005912296657,2.60664396552583e+59,753.975206430418,0.226919391570941,6.51660991381458e+58,292
11,7,2,0.00606458501196112,3.29087359936439e+59,4.86724677961134e+17,610.282006144138,8.22718399841097e+58,293
7,6,2,0.00370218738254014,8.56300066196116e+31,3.47253629457566e+59,2.89136503754765e+29,8.68134073643916e+58,294
6,7,6,0.00158391994463493,7.40906783240675e+31,6.26067322571599e+59,3900.51050460717,1.565168306429e+59,295
11,7,6,0.0047737844923475,7.52152039007823e+59,1.8797452732746e+15,136.550176578723,1.88038009751956e+59,296
11,6,4,0.00543743778323509,4.81069736092391e+60,39058247.4197846,630.763904513165,1.20267434023098e+60,297
14,6,6,0.00202222804976033,5.31201034251493e+60,170374344.277218,4.99044231472975,1.32800258562873e+60,298
12,5,5,0.00599345647372133,7.32523822449844e+60,1432480777.06441,1.81060171247281,1.83130955612461e+60,299
7,7,2,0.00375824647872885,3.06256211796693e+35,8.79895941552576e+60,2.49292611824492e+30,2.19973985388144e+60,300
14,7,5,0.00218718299209356,1.17046644380751e+61,130159391.608215,139.997436485114,2.92616610951879e+60,301
8,6,2,0.00224379157586848,5.37407549937258e+28,2.01616098829626e+61,4.11849362150328e+16,5.04040247074066e+60,302
14,7,1,0.00214424559159491,2.76029756590367e+61,7015087511381.27,11.2321656382592,6.90074391475919e+60,303
14,6,3,0.00246344821294692,2.25141406182629e+62,22006.8980638694,0.334263693131225,5.62853515456572e+61,304
12,6,1,0.00612427705886589,2.54880375134615e+62,35965936316.3217,1.50045437253118,6.37200937836537e+61,305
13,6,6,0.00265971233664064,2.65300672630294e+62,624211904543.579,2.82693596511659,6.63251681575734e+61,306
14,6,4,0.00325576641041658,5.95591645837827e+62,16905768.387866,0.293236539431371,1.48897911459457e+62,307
7,1,3,0.00168489072752864,8.87878883646703e+62,0.0121945284248657,0.00770665678499611,2.21969720911676e+62,308
13,5,3,0.00217951859567699,9.72484298585132e+62,1303.29869383481,0.113443789904916,2.43121074646283e+62,309
12,6,4,0.00632796851538162,1.40678442170529e+63,859025643.206928,1.03106430388119,3.51696105426323e+62,310
12,7,4,0.00658907197895904,3.04839463731528e+63,1.14730353504387e+17,5.9349442593523,7.62098659328821e+62,311
11,2,6,0.00765284623128001,4.32816403128603e+63,0.481184555972006,0.0699797157039414,1.08204100782151e+63,312
12,6,6,0.00652202135679989,8.43396925217473e+63,20555694656511.5,8.40135071646882,2.10849231304368e+63,313
11,1,1,0.00199980265130006,6.81727722592892e+64,0.0116330598073186,0.0110929165121636,1.70431930648223e+64,314
11,1,2,0.002177730893431,1.45161007162406e+65,0.0121395777653119,0.0112533458863584,3.62902517906016e+64,315
12,7,5,0.0068156362810192,1.50219081295472e+65,1.11170530394632e+19,44.903993166662,3.75547703238679e+64,316
11,1,3,0.00211326663910285,3.05084533333551e+65,0.0128668689439108,0.0114254087995181,7.62711333333876e+64,317
14,7,7,0.00207157231764103,4.2977189040808e+65,9.67841668789563e+15,4942.78079212934,1.0744297260202e+65,318
14,6,2,0.00365593034014177,5.04000088049958e+65,11105.5391126654,0.416252665448156,1.26000022012489e+65,319
6,2,2,0.00128350064306499,2.89765316570344e+16,5.12235673407648e+65,1.32823859455418,1.28058918351912e+65,320
11,1,4,0.00198693867449275,6.23824939796094e+65,0.0133394100364633,0.0113848916619287,1.55956234949023e+65,321
13,7,4,0.00228480009550214,7.19105495648499e+65,121860.911773296,224.466060685864,1.79776373912125e+65,322
11,1,5,0.00201026490574624,1.22889941476254e+66,0.0134795202476845,0.0113894615424256,3.07224853690635e+65,323
11,1,6,0.00196818478136564,2.3150796371982e+66,0.0133250381723057,0.0113193075681636,5.78769909299549e+65,324
13,2,5,0.00226308184746082,3.18924781285195e+66,0.0792171363794349,0.0234322340436073,7.97311953212987e+65,325
11,1,7,0.00212528782244808,4.13541890920454e+66,0.0132554094854362,0.0113954503994612,1.03385472730114e+66,326
13,5,5,0.00228898821720603,4.76013365283522e+66,69215.2551766287,0.168760387058725,1.19003341320881e+66,327
14,7,4,0.00221480280015043,9.29273314411375e+66,1617730977.37109,5.95191978450203,2.32318328602844e+66,328
6,2,1,0.00126165156330492,3.33431770524668e+16,1.97363330738654e+67,0.0256395980087334,4.93408326846635e+66,329
13,6,7,0.00237776475605384,4.5316687716026e+67,594579423812.575,268.123027648665,1.13291719290065e+67,330
14,7,3,0.00219687715112891,2.48977022923999e+68,244118.199263691,3.13520455655783,6.22442557309997e+67,331
13,6,2,0.00222701270265406,4.28342184510262e+68,1391.62705041833,0.214307351583269,1.07085546127566e+68,332
13,7,3,0.00229331208339633,9.80226872855079e+69,55885.1732195852,5.10578252350092,2.4505671821377e+69,333
14,6,1,0.00337514434884338,1.22614773169814e+70,15089341.6761513,1.2446373740986,3.06536932924536e+69,334
8,7,2,0.00212597399602492,5.17452707021874e+34,4.37799645588802e+70,4.12325696099788e+25,1.094499113972e+70,335
14,6,5,0.00203804899897877,4.75167499763482e+70,14496865.0262485,0.983458046972537,1.1879187494087e+70,336
8,5,3,0.00216499356478659,4.81528733436159e+25,8.72074577559274e+70,150668825555.196,2.18018644389819e+70,337
8,3,6,0.00201733973925543,2.14749980174968e+71,4.42246524517718e+50,62115.4506935216,5.3687495043742e+70,338
7,5,3,0.00391485438257392,1.5175982177284e+28,2.51486847145312e+71,2.49549989093809e+22,6.2871711786328e+70,339
13,7,7,0.00224005630723612,2.86919810412193e+71,3.31725126857782e+16,758.260727483843,7.17299526030483e+70,340
7,6,3,0.00482193320238713,1.33474751525527e+31,1.37398780406171e+72,1.7246610073284e+20,3.43496951015428e+71,341
8,4,6,0.00273382795946321,1.66660472597418e+72,4.80185811207026e+49,22184.7373241815,4.16651181493545e+71,342
10,3,7,0.0048848278811953,2.2016518863471e+72,790.562515793026,1.43422235353104,5.50412971586775e+71,343
12,3,7,0.00258696900577096,1.14140206887415e+73,409939.567689679,0.137969910387091,2.85350517218536e+72,344
8,5,6,0.00241153506211413,1.21109481514071e+73,5.57400499826623e+46,48445.3304765704,3.02773703785177e+72,345
13,6,1,0.00235189605805989,1.41792745723753e+73,48759508.650333,0.472488515924949,3.54481864309382e+72,346
13,5,2,0.00252354016106394,1.9363617272226e+73,45319.1665172054,0.123814826160319,4.8409043180565e+72,347
14,3,7,0.00364709125095317,2.10408685733365e+73,37.3370480111576,0.150306068021508,5.26021714333413e+72,348
0,7,4,0.0491156554813049,2.62435847423517e+73,0.141881442243809,0.143658159348119,6.56089618558794e+72,349
7,1,7,1.82118091844882e+26,6.02497000871687e+73,0.0133813630499481,0.00796164604107859,1.50624250217922e+73,350
14,6,7,0.00259690687883245,8.50320499655336e+73,90783789.5499895,22.5982118628188,2.12580124913834e+73,351
10,3,6,0.00500033331750624,2.30854298744355e+74,9489.7636604589,1.19931622891295,5.77135746860888e+73,352
13,7,5,0.00244834651478794,2.35808725584568e+74,4.17751516657023e+20,1230.33989922921,5.8952181396142e+73,353
13,7,6,0.0025174708667614,9.69163392689558e+74,6.35666232778115e+24,3298.43799296913,2.42290848172389e+74,354
8,6,6,0.00226832199920727,1.39620007167721e+75,1.87671074384053e+42,43819.5819196312,3.49050017919302e+74,355
6,2,3,0.00136701883538603,3.21119774151897e+16,1.4498487788603e+75,116.050294869869,3.62462194715076e+74,356
1,7,6,515655249192989,1.27748548491353e+18,2.17933851084109e+75,4.58222850592525e+26,5.44834627710272e+74,357
11,3,7,0.00530301266169926,2.93358175371698e+75,41921.5477628855,0.853426301202084,7.33395438429245e+74,358
6,6,5,0.00162174220944665,3.74906890747396e+27,3.39134328013168e+75,7335.39410889412,8.47835820032919e+74,359
12,3,6,0.00276873809117445,8.40770971379164e+75,17694204.9086084,0.111179820920692,2.10192742844791e+75,360
9,3,7,0.00220214095988468,8.98005026645371e+75,4.31711648703159e+18,28736.4208031045,2.24501256661343e+75,361
13,3,7,0.00257897306470285,1.28346392001781e+76,1.36354190389473,0.135705107774254,3.20865980004452e+75,362
6,2,4,0.00148423089765929,4.49555274324951e+16,2.26824411676982e+76,18573.1845774887,5.67061029192455e+75,363
9,1,7,0.00187367325118978,7.28323560209474e+76,0.0139080540456245,0.00992166600262492,1.82080890052368e+76,364
14,3,6,0.00243020101147403,7.29051423010097e+76,239.101803051846,0.096725119881059,1.82262855752524e+76,365
13,6,5,0.00233528571407888,9.90674564704388e+76,46468696.7827564,0.619046738808434,2.47668641176097e+76,366
13,7,1,0.00244343432830323,1.05986305421076e+77,10088460371.4274,2.34036500526423,2.64965763552691e+76,367
9,4,7,0.00284481137555865,1.10530234589648e+77,1.24684764977206e+21,253.522979709888,2.7632558647412e+76,368
7,7,3,0.00383199718527643,9.35387548465941e+33,2.5690454419887e+77,4.81792906211697e+20,6.42261360497176e+76,369
8,5,4,0.00202012890742994,1.03862242696687e+25,6.23351948168919e+77,4667329943506.05,1.5583798704223e+77,370
9,3,6,0.00237363724763466,1.12949866559295e+78,3.54733087507991e+19,11854.6734390179,2.82374666398239e+77,371
9,5,7,0.00307005528583949,1.59456711360687e+78,9.85270905928448e+20,5256.68933054001,3.98641778401718e+77,372
8,3,5,0.00186769848968935,2.04757419757443e+78,2.04139815962709e+46,157222.345666353,5.11893549393607e+77,373
11,3,6,0.00622588269925971,1.51536738782775e+79,296503.572741095,0.663791440923949,3.78841846956937e+78,374
12,7,2,0.00695185435601557,1.66392636077564e+79,2126726.5690723,0.96068788053454,4.1598159019391e+78,375
13,3,6,0.00224899324376611,1.02889882478579e+80,0.378761216461542,0.0942216375365326,2.57224706196447e+79,376
9,6,7,0.00204475758542619,8.12098851301887e+80,4.38820632592872e+21,751.13540153042,2.03024712825472e+80,377
6,2,5,0.00157258499205046,1.67212623158104e+16,3.49075066128256e+81,81906.8108046668,8.72687665320639e+80,378
5,1,5,0.00222863123974133,4.06361676946426e+81,0.00874607594143349,0.00638488257788034,1.01590419236607e+81,379
7,5,1,0.00397292980603798,1.35683711615836e+82,2.16282623394005e+49,5.00737969393383e+27,3.39209279039589e+81,380
6,4,5,0.00163508623308987,2.12845961737998e+21,4.65806650676765e+82,17412.4868259097,1.16451662669191e+82,381
12,6,2,0.00613023932400517,1.56462440316317e+83,58.1729767414226,0.25978131911726,3.91156100790794e+82,382
12,3,5,0.00253843786942897,2.04700741765156e+83,61.8153003966521,0.0928115490634748,5.11751854412891e+82,383
6,5,1,0.00189260766000734,4.49018971664097e+27,1.71411830041443e+84,3.10553016599616e+51,4.28529575103607e+83,384
13,5,1,0.00240740303858927,2.83031467511902e+84,16354.7742067107,0.205590017244104,7.07578668779754e+83,385
14,3,5,0.00198770766578512,3.21629041366798e+84,400.637716831241,0.0956574885228589,8.04072603416996e+83,386
12,6,7,0.00642741222729426,4.97901296114481e+84,912745079941192,7.97909897466677,1.2447532402862e+84,387
8,6,3,0.00203549879538224,6.53840939893452e+28,2.69761543246251e+85,879258936804563,6.74403858115626e+84,388
8,3,4,0.00184697650175967,3.55029967390817e+85,8.94468571483872e+35,348155.949420209,8.87574918477042e+84,389
9,3,5,0.00227311323426864,1.91608726747461e+86,1.6578628290319e+18,15309.5461397822,4.79021816868653e+85,390
13,7,2,0.00239453681515,3.18266130702827e+86,4144249783.61159,1.58321303051934,7.95665326757067e+85,391
7,1,1,0.00169693494990857,3.39190000401258e+86,0.0081839526643856,0.0074013407367368,8.47975001003145e+85,392
8,7,6,0.00221585402158924,8.86188067022836e+86,1.86403714402486e+40,211371.117157647,2.21547016755709e+86,393
11,3,5,0.005633266949671,3.44485782863247e+87,17.1358961713181,0.702319927785154,8.61214457158117e+86,394
13,3,5,0.00208363641951598,1.75453982955918e+88,0.163337760139426,0.0741756458743974,4.38634957389795e+87,395
10,3,4,0.00506685742267102,1.04305658390043e+89,2126.78787280704,0.895614312889125,2.60764145975107e+88,396
6,5,5,0.00167804839892422,2.77210371646655e+24,1.5538425213732e+89,14021.5030037456,3.88460630343301e+88,397
14,7,6,0.00243889600260192,3.35553188243314e+89,382155085130056,3124.15743273273,8.38882970608286e+88,398
6,3,5,0.00159392769961108,9.38772817418397e+18,3.55700712881972e+90,70496.3761928664,8.89251782204931e+89,399
8,3,3,0.00197073964911216,4.34779394037542e+91,4.58404429361098e+29,644423.491748701,1.08694848509385e+91,400
6,6,1,0.00205490639484143,5.73569218324397e+28,5.86610968779514e+91,1.59664615701714e+68,1.46652742194879e+91,401
8,6,4,0.00234622322799797,2.66565746789041e+27,9.19148212404648e+91,4.72402062789083e+18,2.29787053101162e+91,402
12,3,4,0.00256548868387146,9.83524698120134e+91,0.139432825921277,0.10531985156624,2.45881174530034e+91,403
6,3,1,0.001496434423266,5.59059547498601e+92,2.40052998880629e+77,7.75975157219477e+28,1.3976488687465e+92,404
9,3,4,0.00235743528027403,1.60521321406313e+93,3.51312264527572e+17,6298.72493307403,4.01303303515782e+92,405
7,3,4,0.00420461258164495,6.9842544818585e+93,1.51688285088646e+83,4.16233040667016e+16,1.74606362050255e+93,406
7,1,2,0.00171928131619052,7.79110361539953e+93,0.0106593012241228,0.00751184045097824,1.94777590384988e+93,407
7,3,5,0.00427198237081367,5.42489259516241e+90,8.1588374970568e+93,1.29914003808644e+17,2.04106559741299e+93,408
14,3,4,0.00213607166838014,8.80892308459319e+93,1310.65745733047,0.0944576566150551,2.2022307711483e+93,409
7,2,3,0.00421816677404591,2.98036123384553e+94,1.61073188779489e+30,0.193210590428946,7.45090308461383e+93,410
7,5,5,0.0039686925814427,1.03502885528177e+84,4.18583283742356e+94,32239155680531.1,1.04645820938177e+94,411
8,7,4,0.00230467841471665,1.47273940595312e+31,9.91928124373623e+94,2.17595311471632e+15,2.47982031093406e+94,412
7,7,5,0.00390066603072427,1.22368585363595e+93,2.78086679321665e+95,1278935119842.81,6.98275912938253e+94,413
7,3,3,0.00410710733563373,3.24831206170366e+95,8.35361845018364e+71,5.90906407598778e+15,8.12078015425915e+94,414
11,3,4,0.00587876157684627,3.38392519384093e+95,6.05811491178646,0.777219987072761,8.45981298460234e+94,415
7,6,5,0.00392796033166145,4.03149663627575e+83,3.88395275283064e+95,274505524670.723,9.70988188208668e+94,416
7,4,5,0.00420793835584364,5.24459166374221e+84,8.19545190239553e+95,16925165796.6459,2.048862975612e+95,417
10,3,3,0.00516019895166465,1.05509155637901e+96,632.725004655967,0.905689932046415,2.63772889094753e+95,418
8,3,2,0.00220200191950186,4.58952645549933e+96,1.78542575592986e+22,1547664.98996381,1.14738161387483e+96,419
8,7,3,0.00219913246640582,5.32613751519512e+32,6.56941407431661e+96,2.54814257781497e+16,1.64235351857915e+96,420
13,3,4,0.00220818586700885,1.81481505938574e+97,0.21673461052219,0.0744689815010487,4.53703764846435e+96,421
6,3,2,0.00149680698653635,4.29769924991947e+90,4.80457974578581e+98,4.31281195221785e+26,1.2011449471907e+98,422
12,3,3,0.0179198799327788,6.25542944854597e+98,204.78158798304,0.0878829513244441,1.56385736213649e+98,423
7,3,2,0.00404840247348878,1.11149577221228e+100,1.23355818236301e+53,431717061906238,2.77873943053069e+99,424
10,3,2,0.00521055149686591,1.22129334468017e+100,2653.63426321623,1.41618236366939,3.05323336170043e+99,425
8,3,1,0.00231046377489772,1.89235296040949e+100,8.84394525833323e+28,18976970.2291463,4.73088240102372e+99,426
7,3,1,0.00403627433149755,3.0018572726029e+100,7.69936575966574e+45,917390741690094,7.50464318150724e+99,427
14,3,3,0.00220944143243848,6.48706907077045e+100,2679.3145807643,0.107974781948692,1.62176726769261e+100,428
9,1,5,0.00177681597722236,1.75292887880887e+101,0.0128249619136186,0.00989340630681053,4.38232219702218e+100,429
6,5,2,0.00184519912731844,6.07044485774353e+23,6.9792889005436e+101,6.64320606258848e+47,1.7448222251359e+101,430
11,3,3,0.00575368517399572,1.44406879747933e+102,7.71229849619113,0.744693355538567,3.61017199369832e+101,431
9,7,7,0.00196013682628068,2.22667661318468e+102,1.50282100903845e+19,1717.92229698478,5.56669153296169e+101,432
10,3,1,0.00513271623287002,3.12469362748433e+102,18345.4300163395,5.45805317545085,7.81173406871082e+101,433
12,3,2,0.0185104405886838,3.68605533547615e+102,84.3117004899785,0.08363472988157,9.21513833869037e+101,434
6,6,2,0.00197172299257467,8.37182093800938e+27,2.4015687912342e+103,6.15752698493971e+47,6.0039219780855e+102,435
13,3,3,0.00227130468458617,5.50990668436305e+103,3124.14239171261,0.0746500401746279,1.37747667109076e+103,436
14,3,2,0.00209897844236832,1.12769551197628e+105,5350323942.62277,0.107309067176682,2.8192387799407e+104,437
11,3,2,0.00558195656483399,4.79467050613114e+105,14.4384195492902,1.01237639017916,1.19866762653279e+105,438
12,3,1,0.00264999811144262,5.12849130393823e+105,102882.790592967,0.116665127599658,1.28212282598456e+105,439
6,7,1,0.00227836289520161,1.0257238412372e+31,5.82488895308575e+105,4.93145325361084e+100,1.45623456690457e+105,440
13,3,2,0.00219787253063027,6.20869475849765e+107,82.1757316727273,0.0810252303666609,1.55217368962441e+107,441
14,3,1,0.00206256828414084,1.14710873166007e+108,68.5371427469105,0.127636956845228,2.86777182915018e+107,442
9,1,6,0.00178811511282029,1.15310511801381e+108,0.013815805422946,0.00990940125591765,2.88276279503452e+107,443
11,3,1,0.00595002279196749,2.83563459790844e+108,193.836520223643,1.68669740872178,7.0890864947711e+107,444
12,7,6,0.00639197227745498,1.4021758387851e+110,3.42473425872627e+22,531.262406318889,3.50543959696274e+109,445
0,1,7,763367887.269326,2.41772878658474e+110,2.29840041741742e+61,1.10716815831008e+99,6.04432196648953e+109,446
13,3,1,0.00215054434296514,3.12029155673884e+110,632.867281142618,0.0846391576935599,7.80072889184711e+109,447
5,2,2,0.00325460909199978,1.93750513616641e+114,1.74144041438009e+101,0.151703171489129,4.84376284041647e+113,448
0,1,4,5205.60675829863,2.8215082425456e+117,5.7551376670536e+58,9.11081038253248e+44,7.053770606364e+116,449
5,2,1,0.00306323938781389,1.17589209536449e+119,2.69303901184179e+64,1.45747480349641,2.93973023841122e+118,450
0,1,5,7.15021268613523e+119,2.77770930517969e+106,1.65303282604787e+98,4.88927576926633e+69,1.78755317153388e+119,451
0,1,3,51.7886740910391,3.8757105819395e+121,19673163475.1765,2.40987709693725e+28,9.68927645484874e+120,452
5,1,3,0.00208355573381545,4.75137607985642e+122,0.00749032406703982,0.00565130057293179,1.18784401996411e+122,453
6,7,2,0.00224607169300237,2.83601711182272e+123,3.62452446114626e+108,1.09037376159849e+66,7.09004277955681e+122,454
6,3,3,0.00155942291894566,4.90083561751671e+86,3.24385355759223e+123,1.06576160668109e+26,8.10963389398056e+122,455
9,1,4,0.0018165702103149,5.85546627555829e+123,0.0127484256879477,0.00986764016021358,1.46386656888957e+123,456
9,2,1,0.00264077501203952,1.35480788822433e+124,45.2447479849284,0.0154926726209104,3.38701972056082e+123,457
3,7,6,0.035368969196624,2.55660945082956e+125,4.95728501532753e+61,133950408.284125,6.39152362707391e+124,458
5,1,6,0.000939262380611426,4.82032245110655e+127,0.00482321475630097,0.00448371911879456,1.20508061277664e+127,459
7,2,4,0.00436130491540055,4.92235753696119e+129,1.20263410423941e+39,0.3501705930955,1.2305893842403e+129,460
9,3,1,0.00305149332787622,7.26140328450803e+130,333699369.229396,35104.9421857683,1.81535082112701e+130,461
0,5,2,0.0491156554813049,9.63105855791256e+137,0.141881442243809,0.143658159348119,2.40776463947814e+137,462
5,4,3,0.00618532448609466,1.1754040153929e+91,1.70575480611602e+142,1.60887107705772e+39,4.26438701529004e+141,463
6,7,3,0.0021587905665612,1.40050697830987e+31,1.84408965719862e+144,2.13570251279136e+45,4.61022414299654e+143,464
6,3,4,0.00163055316398908,2.03504907920442e+80,4.44632816065189e+149,6.08920828549423e+25,1.11158204016297e+149,465
10,4,7,0.00494222662422011,1.09947567077077e+153,219197.788340026,2.72792792204859,2.74868917692693e+152,466
10,5,7,0.00491312426302453,1.16131816290695e+153,2226566140.38948,3.89181225686602,2.90329540726737e+152,467
0,7,2,0.0491156554813049,1.20755882993788e+154,0.141881442243809,0.143658159348119,3.0188970748447e+153,468
10,6,7,0.00553298485892068,7.57833273938323e+154,2881176758948.71,4.64393187572644,1.89458318484581e+154,469
6,4,4,0.00162138922630845,3.60756330687864e+80,1.10525921131088e+155,8.18095025634581e+21,2.76314802827721e+154,470
5,2,3,0.00350812766042214,4.37307135639454e+156,3.75136676428116e+130,0.336169716985212,1.09326783909863e+156,471
10,7,7,0.00540431737737979,8.55512774504306e+157,1.28674573205669e+23,5.62743458018013,2.13878193626076e+157,472
1,4,3,2.99664990089796e+17,98583.2378706596,1.004970578693e+159,1.52790931308273e+17,2.51242644673249e+158,473
10,4,6,0.00516747615651271,1.38162380679723e+159,1702003.8137887,1.87039784630046,3.45405951699307e+158,474
11,4,7,0.00502085086657969,4.30490235422007e+160,40431939.2286688,2.5948667426455,1.07622558855502e+160,475
12,4,6,0.00422713669007244,6.67684938066514e+160,1286146488.29482,0.115579633321895,1.66921234516629e+160,476
0,1,6,7.63146231852433e+160,1.3830420783266e+109,1.69633214554092e+59,1.54594346950165e+24,1.90786557963108e+160,477
2,2,6,0.00346164579551813,0.0305415563126252,0.134107239430361,1.35556937496408e+161,3.3889234374102e+160,478
12,4,7,0.00570095648063309,1.40332147924822e+161,102293488.245252,0.306793907137422,3.50830369812054e+160,479
9,2,2,0.00273849572722997,1.79583014327748e+161,580.427123881832,0.040692546143526,4.48957535819369e+160,480
4,4,2,0.00977730377678242,9.58713476962967e+161,5.30871959967559e+162,2.08917098203232e+80,1.56685826915964e+162,481
6,5,4,0.00170146906353314,1.33894344152418e+81,1.37001745123144e+163,1.1490883534169e+23,3.42504362807859e+162,482
14,4,6,0.00218656576294924,3.96897651536158e+163,6105764.85223751,0.165573015707463,9.92244128840394e+162,483
14,4,7,0.00210325840044496,6.8791814899197e+164,1273025.88695161,0.366962228905019,1.71979537247993e+164,484
9,4,6,0.00183396993793696,1.27499340671729e+165,8.67772405336039e+23,45249.1839829002,3.18748351679323e+164,485
9,6,6,0.00383973231737776,2.84144430719653e+166,4.78105088749092e+25,7388.35439878998,7.10361076799132e+165,486
11,4,6,0.00523609207568391,3.44813953711884e+166,1139353989.06424,1.90190247790803,8.6203488427971e+165,487
8,4,5,0.00219276466936766,4.52858127877121e+166,3.59220320372321e+50,5719646.77181758,1.1321453196928e+166,488
6,6,4,0.0017471692588367,3.76266690568589e+82,1.54654753720149e+167,6.37975906659731e+22,3.86636884300373e+166,489
9,5,6,0.00183890831305564,2.17478211621104e+167,5.16775659279532e+24,1995.4140173975,5.43695529052761e+166,490
8,5,5,0.00246901689135075,6.30935489867734e+167,1.2126492785433e+59,7961199957.89238,1.57733872466934e+167,491
13,4,7,0.00222858045899503,8.22052409661089e+167,588828.609735082,0.278407322305771,2.05513102415272e+167,492
13,4,6,0.00241118820093691,4.84543112492335e+168,12338.1815818841,0.165346245015912,1.21135778123084e+168,493
8,6,5,0.00226768408949199,1.56113668581671e+169,1.29047282632424e+60,256586443.065894,3.90284171454179e+168,494
3,4,6,0.00135104847121673,5.87466183785237e+169,0.168440884281695,1.47144703760762,1.46866545946309e+169,495
10,4,5,0.00520522340346576,7.94480762925224e+171,251709.166291127,1.79557270658935,1.98620190731306e+171,496
