na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
3,1,2,0.000521140466015702,0.093638685674523,0.0184220800602472,0.0160307780219725,0.0321531710556896,77
2,1,3,0.00722528786325333,0.0355366397622777,0.0454558191697968,0.041775877560743,0.0324984060890177,78
2,4,4,0.00589582776508785,0.0372876617373459,0.0507417038463215,0.0457176220220404,0.0349107038426989,79
2,1,1,0.00702460099419198,0.0364029956229367,0.0502930633713307,0.0462455919291642,0.0349915629794059,80
2,2,2,0.00504709677776185,0.0366645626059467,0.0497090739639391,0.0486834818995931,0.0350260538118102,81
2,3,3,0.00496217459478584,0.0364955538184218,0.0501304567353818,0.0485470883305152,0.0350338183697761,82
2,2,4,0.00337882002136768,0.0333467426334692,0.051089809865678,0.0525706079902913,0.0350964951277015,83
2,1,2,0.0114461687264112,0.0356377060050331,0.0464043393979777,0.0474018664574992,0.0352225201467303,84
2,1,4,0.00900237249037431,0.0352458523136621,0.0456204023854489,0.0533121101776475,0.0357951843417832,85
2,2,1,0.00572807122669549,0.0367099432908474,0.0540778528007116,0.047556005959466,0.0360179683194302,86
2,3,2,0.00585452457629424,0.0368704351508674,0.0562620602662283,0.0461766913997872,0.0362909278482943,87
2,4,3,0.00479220003227101,0.0369060990396878,0.0529122654419867,0.0509269335278467,0.0363843745104481,88
2,2,3,0.00498663904775598,0.0365349764107467,0.0515266171604777,0.0528275803794161,0.0364689532495991,89
3,3,1,0.00313749212888729,0.093763207108945,0.024312548596473,0.0430221701172462,0.0410588544878879,90
9,2,2,5.33613835004413e-08,0.209899615024411,0.000258629367594822,0.000189767809709283,0.0525870163907746,91
2,3,1,0.00585827465242934,0.0375791601021448,0.0830068265054939,0.0839124783889297,0.0525891849122494,92
9,4,4,4.89061712622288e-08,0.209240666715634,0.00328616635739226,0.00149216942199684,0.0535047628502986,93
9,3,1,6.02839209039912e-08,0.209447990580821,0.00132592360831356,0.00565951834553029,0.0541083732046466,94
9,1,3,0.00141175778432327,0.210012278447045,0.00684502209949438,0.000880489162377871,0.05478738687331,95
9,1,2,0.00445507804795378,0.209941311595213,0.00481801159202963,0.000132154892528016,0.0548366390319312,96
9,3,3,0.00219942784618025,0.209346021270661,0.00371184549527955,0.00435695713180236,0.0549035629359808,97
9,2,1,0.0032637817633563,0.210062706274674,0.00537836197252531,0.00118390731479039,0.0549721893313365,98
2,4,2,0.00477849619997514,0.0376435283331895,0.0835771144268511,0.0982816768672916,0.0560702039568268,99
9,2,3,0.00526824103827369,0.209973972596873,0.00643848853455578,0.00368030646347026,0.0563402521582931,100
9,1,1,0.00173964157583449,0.209917112062341,0.0103878720172603,0.00363691586274175,0.0564203853795443,101
9,2,4,4.9611704902008e-08,0.209878844086384,0.00582735739772233,0.0113757433912364,0.0567704986217618,102
9,1,4,0.00165730735960568,0.209912246927134,0.00526620107560002,0.0110159431752626,0.0569629246344007,103
9,3,4,9.60224182911121e-05,0.209255634720322,0.0107660542511408,0.0084214897798529,0.0571348002924017,104
9,4,3,0.00117722014760013,0.209268378096555,0.0235356341229075,0.00597301257368483,0.0599885612351869,105
9,4,1,0.00165731164410525,0.209332532953113,0.0187501225888723,0.0108986116534261,0.0601596447098792,106
9,4,2,7.25729084827755e-08,0.209205492395794,0.0159040012082074,0.0420059733734725,0.0667788848875955,107
1,1,2,0.0498159300546841,0.0279333032478322,0.143028306875366,0.13550567246136,0.0890708031598104,108
1,1,1,0.0481498027008902,0.0280831880590607,0.144392367637716,0.136473301243916,0.0892746649103957,109
1,1,4,0.0488054069316909,0.0280755679351854,0.142354571653484,0.138554841456448,0.0894475969942021,110
1,2,2,0.0515122619459166,0.0280897661860144,0.140436757404055,0.138683650149127,0.0896806089212783,111
1,1,3,0.049986787686851,0.0280783387772799,0.143186003029654,0.139985318969932,0.0903091121159293,112
1,2,3,0.0522138135688546,0.0280867517589972,0.138522916308357,0.147209507446273,0.0915082472706204,113
1,2,4,0.0528411733753679,0.0287752898553716,0.138601582838995,0.150418307061365,0.0926590882827749,114
1,3,3,0.053543194871086,0.0285249767779619,0.142014584589906,0.151776853217036,0.0939649023639975,115
1,3,4,0.0536669985440677,0.0281403066115589,0.143535333561219,0.15139738638406,0.0941850062752263,116
1,4,4,0.0534086043771282,0.0278329485057814,0.149082182977626,0.150990986735994,0.0953286806491323,117
4,3,1,0.00013234940700915,0.0419170888398072,0.60587466919984,0.0335098935054247,0.17035850023802,118
4,1,1,2.93948067273043,0.041966244368018,0.0108496674707376,0.0175055113948187,0.752450523991002,119
6,1,4,5188.90705470334,0.0331083435458707,0.00586460156572001,0.0103184087265713,1297.23908651429,120
3,4,1,0.0026191815923533,119566231.744822,3.40556267271111,0.0461081328316563,29891558.799778,121
3,4,2,0.00198786963511539,119569615.21851,0.029833755579378,0.0352352122734599,29892403.8213918,122
3,4,4,0.00180465913380014,119590286.485132,0.0122355959915593,0.0140574940553668,29897571.6283073,123
3,4,3,0.000531135816596136,119598113.630654,0.0157701865003205,0.0209340450797865,29899528.4169724,124
3,3,3,0.00215307738021847,119614648.82338,0.0220129666711879,0.0109279988438785,29903662.2146186,125
3,2,1,0.00223836821042836,119619840.307761,0.0244147564232999,0.013544581326273,29904960.0869898,126
3,3,2,0.00129587214412764,119620430.271191,0.0225920669986546,0.0148616865173702,29905107.5774852,127
3,1,1,0.00100670411312363,119620547.156413,0.0157130683321008,0.0137318797510391,29905136.7967162,128
