na,nb,nk,MeanWIS_A1,MeanWIS_A2,MeanWIS_A3,MeanWIS_A4,GlobalMeanWIS,Rank
2,2,6,0.00389551732343019,0.0287939950625135,0.0215871837432523+0i,0.0212836114114794+0i,0.0188900768851688+0i,20
2,3,3,0.00384067271051544,0.0289500709736138,0.0209941919136568+0i,0.0218458288963396+0i,0.0189076911235314+0i,21
2,2,5,0.00389295164482122,0.0287938994994487,0.0216625591090482+0i,0.0213815529718028+0i,0.0189327408062803+0i,22
2,2,4,0.00388401051526262,0.02879576406094,0.021713464039666+0i,0.0214597180085556+0i,0.018963239156106+0i,23
2,5,7,0.00434118557130915,0.0291039277887587,0.0199169586860574+0i,0.0226492874570786+0i,0.019002839875801+0i,24
2,2,3,0.00386628206435726,0.0288007397749156,0.0217751995001445+0i,0.0215885169739357+0i,0.0190076845783383+0i,25
2,2,2,0.00382836156760438,0.0288104785917038,0.0225048320067614+0i,0.021727606591362+0i,0.0192178196893579+0i,26
2,4,4,0.00385191989292181,0.0290452885894515,0.0210206939165532+0i,0.0229740262675745+0i,0.0192229821666252+0i,27
2,1,7,0.00389360104798442,0.0286373241125713,0.0221726683268218+0i,0.022245090915812+0i,0.0192371711007974+0i,28
2,1,6,0.00389474055082851,0.0286304173159348,0.0222268350723788+0i,0.0223364143433277+0i,0.0192721018206175+0i,29
2,1,5,0.00389181842364352,0.0286229317987284,0.0222778645940427+0i,0.0223926890716799+0i,0.0192963259720236+0i,30
2,1,4,0.00388283612784947,0.0286153836827386,0.0222994920490318+0i,0.0224344337431192+0i,0.0193080364006848+0i,31
2,1,3,0.00386568556253609,0.0286085150671332,0.0223389642513954+0i,0.0225104330009703+0i,0.0193308994705088+0i,32
2,6,7,0.00390331723337764,0.0291705777965025,0.0196566080797633+0i,0.0245958588830679+0i,0.0193315904981778+0i,33
2,1,2,0.00382715981666354,0.0286033511683533,0.0230995133601306+0i,0.0226055226487435+0i,0.0195338867484727+0i,34
2,5,5,0.0038619126048236,0.0291164242747762,0.0212766709244431+0i,0.0252312445485809+0i,0.019871563088156+0i,35
2,1,1,0.00381890083679884,0.0285731397295618,0.0264588944530629+0i,0.0254682264808371+0i,0.0210797903750652+0i,36
2,6,6,0.00477708595520914,0.029175148578415,0.0217212285535553+0i,0.0288012901698573+0i,0.0211186883142592+0i,37
2,7,7,0.00388089359902035,0.0292277220707478,0.022376096549412+0i,0.0334495449968858+0i,0.0222335643040165+0i,38
1,5,7,0.0311784671248868,0.0305714374433938,0.0963794354305462+0i,0.0936539110979396+0i,0.0629458127741916+0i,39
1,4,7,0.0311982015238205,0.0304917098851727,0.0962752518139939+0i,0.0944195522208044+0i,0.0630961788609479+0i,40
1,6,7,0.0321166565015568,0.0306398404543249,0.0969087964423342+0i,0.0934395222034861+0i,0.0632762039004255+0i,41
1,3,7,0.0314765056875914,0.0303975261162124,0.0965161086704211+0i,0.0956960772227835+0i,0.0635215544242521+0i,42
1,4,6,0.03126581856102,0.0305114909053969,0.0980390823973396+0i,0.0954200273569157+0i,0.0638091048051681+0i,43
1,5,6,0.0321672389374504,0.0305942174345234,0.0983700006948457+0i,0.0947020420989627+0i,0.0639583747914455+0i,44
1,3,6,0.0312012055383824,0.0304137511526051,0.0981722266924405+0i,0.0967269035802952+0i,0.0641285217409308+0i,45
1,2,7,0.0318537885240943,0.0302834415309205,0.0970875557789915+0i,0.0975369934547368+0i,0.0641904448221858+0i,46
1,2,6,0.0313819046674373,0.0302952837254475,0.0986978798490815+0i,0.0986548047313824+0i,0.0647574682433372+0i,47
1,7,7,0.0368337988903295,0.0306991608002166,0.0982557198269697+0i,0.0939858882326309+0i,0.0649436419375367+0i,48
1,1,7,0.0322771761117331,0.0301405986785646,0.0979605793372789+0i,0.100148205413245+0i,0.0651316398852053+0i,49
1,3,5,0.0313541187596173,0.030432428067286,0.100697455108576+0i,0.0984043284764987+0i,0.0652220826029946+0i,50
1,4,5,0.0321354114754301,0.0305337098295365,0.101009687663231+0i,0.0972685829809179+0i,0.0652368479872789+0i,51
1,6,6,0.0359819565653485,0.0306652262150188,0.0997861877745808+0i,0.0948356572357872+0i,0.0653172569476838+0i,52
