StrategyID,StrategyName,OrderTreatment,ParameterTreatment,DataSource,CountryCode,CountryName,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDate,WindowDayIdx,HorizonIdx,ForecastDay,ForecastDate,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RMSE,MAE,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,Coverage,CalibrationBias,AbsoluteCalibrationError,IntervalWidth,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,1,813,2022-06-13,1.32509593639761,1.33817239889966,0.0130764625020425,0.000170993871567324,0.0130764625020425,0.0161771784257201,0.0130764625020425,0.0130764625020425,0.0161771784257201,0.00145294027800473,0.0147242381477154,0,0,1,0.2125,0.2125,0.215325319748353,1,0.2125,0.2125,0.215325319748353,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,2,814,2022-06-14,1.3099767262196,1.29141768718499,-0.0185590390346062,0.000344437929888037,0.0185590390346062,0.0221760299473926,0.0185590390346062,0.0185590390346062,0.0221760299473926,0.00206211544828958,0.020113914499103,0,0,1,0.2125,0.2125,0.294299785662713,1,0.2125,0.2125,0.294299785662713,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,3,815,2022-06-15,1.23578091943904,1.2542257232994,0.018444803860366,0.000340210789447371,0.018444803860366,0.0259961005753214,0.018444803860366,0.018444803860366,0.0259961005753214,0.00204942265115177,0.0239466779241696,0,0,1,0.2125,0.2125,0.35056574714967,1,0.2125,0.2125,0.35056574714967,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,4,816,2022-06-16,1.11295252324395,1.2233867134519,0.110434190207953,0.0121957103668863,0.110434190207953,0.0434187762520457,0.110434190207953,0.110434190207953,0.0434187762520457,0.0122704655786614,0.0269958329316006,0.00415247774178375,0,0.75,-0.0375,0.2125,0.395413581647008,0.75,-0.0375,0.2125,0.395413581647008,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,5,817,2022-06-17,1.09216716752354,1.19715405701839,0.104986889494845,0.0110222469658028,0.104986889494845,0.04235229269124,0.104986889494845,0.104986889494845,0.04235229269124,0.0116652099438717,0.0295618778903533,0.00112520485701505,0,0.75,-0.0375,0.2125,0.433228776365683,0.75,-0.0375,0.2125,0.433228776365683,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,6,818,2022-06-18,1.04604601508542,1.17449349686414,0.128447481778726,0.0164987555752963,0.128447481778726,0.0508484877523476,0.128447481778726,0.128447481778726,0.0508484877523476,0.0142719424198585,0.0317992721003093,0.00477727323217975,0,0.75,-0.0375,0.2125,0.466264838783663,0.75,-0.0375,0.2125,0.466264838783663,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,7,819,2022-06-19,1.07411240678827,1.1547347786071,0.0806223718188261,0.00649996683769305,0.0806223718188261,0.0427579969111454,0.0806223718188261,0.0806223718188261,0.0427579969111454,0.0089580413132029,0.0337999555979425,0,0,1,0.2125,0.2125,0.495862894421989,1,0.2125,0.2125,0.495862894421989,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,8,820,2022-06-20,1.09443315182661,1.13740527312082,0.0429721212942076,0.00184660320852409,0.0429721212942076,0.0403983768486581,0.0429721212942076,0.0429721212942076,0.0403983768486581,0.00477468014380084,0.0356236967048572,0,0,1,0.2125,0.2125,0.522894704837472,1,0.2125,0.2125,0.522894704837472,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,9,821,2022-06-21,1.15450514279212,1.12214792121003,-0.03235722158209,0.00104698978851247,0.03235722158209,0.04090685534977,0.03235722158209,0.03235722158209,0.04090685534977,0.00359524684245444,0.0373116085073156,0,0,1,0.2125,0.2125,0.547959919913,1,0.2125,0.2125,0.547959919913,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,10,822,2022-06-22,1.31613105006021,1.1086790702984,-0.207451979761811,0.0430363239070948,0.207451979761811,0.0757249666136473,0.207451979761811,0.207451979761811,0.0757249666136473,0.0230502199735345,0.0388930744566563,0,0.0137816721834565,0.75,-0.0375,0.2125,0.571487115750083,0.75,-0.0375,0.2125,0.571487115750083,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,11,823,2022-06-23,1.41144440821094,1.09676560535138,-0.314678802859555,0.0990227489691224,0.314678802859555,0.113717005765671,0.314678802859555,0.314678802859555,0.113717005765671,0.0349643114288394,0.0403896763572257,0,0.0383630179796063,0.5,-0.2875,0.3625,0.593791086109915,0.5,-0.2875,0.3625,0.593791086109915,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,12,824,2022-06-24,1.43708602027517,1.08621167662902,-0.350874343646144,0.123112805029112,0.350874343646144,0.131257754485491,0.350874343646144,0.350874343646144,0.131257754485491,0.0389860381829049,0.0418175942320229,0,0.050454122070563,0.5,-0.2875,0.3625,0.615107839475717,0.5,-0.2875,0.3625,0.615107839475717,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,13,825,2022-06-25,1.35156156581662,1.07685038508672,-0.274711180729898,0.0754662328180146,0.274711180729898,0.098650977123419,0.274711180729898,0.274711180729898,0.098650977123419,0.0305234645255442,0.0431891550768707,0,0.0249383575210041,0.75,-0.0375,0.2125,0.635617182199176,0.75,-0.0375,0.2125,0.635617182199176,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,812,2022-06-12,813,14,826,2022-06-26,1.24900892712723,1.06853816169711,-0.18047076543012,0.0325696971749334,0.18047076543012,0.067387284855261,0.18047076543012,0.18047076543012,0.067387284855261,0.0200523072700133,0.0445138740747833,0,0.00282110351046436,0.75,-0.0375,0.2125,0.655457900452333,0.75,-0.0375,0.2125,0.655457900452333,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,1,820,2022-06-20,1.09443315182661,1.08232752111044,-0.0121056307161715,0.000146546295036316,0.0121056307161715,0.0132541844715324,0.0121056307161715,0.0121056307161715,0.0132541844715324,0.00134507007957462,0.0119091143919578,0,0,1,0.2125,0.2125,0.174157320646563,1,0.2125,0.2125,0.174157320646563,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,2,821,2022-06-21,1.15450514279212,1.08128098355759,-0.0732241592345282,0.00536177749560354,0.0732241592345282,0.0276319004770925,0.0732241592345282,0.0732241592345282,0.0276319004770925,0.00813601769272535,0.0168410216683581,0,0.00265486111600907,0.75,-0.0375,0.2125,0.246411958624957,0.75,-0.0375,0.2125,0.246411958624957,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,3,822,2022-06-22,1.31613105006021,1.07627803450595,-0.239853015554257,0.0575294690704705,0.239853015554257,0.116319037201802,0.239853015554257,0.239853015554257,0.116319037201802,0.0266503350615841,0.0205491587123348,0,0.0691195434278835,0,-0.7875,0.7875,0.300827997941873,0,-0.7875,0.7875,0.300827997941873,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,4,823,2022-06-23,1.41144440821094,1.06986283518908,-0.341581573021857,0.116677971028086,0.341581573021857,0.197733028365595,0.341581573021857,0.341581573021857,0.197733028365595,0.0379535081135397,0.0236081020342292,0,0.136171418217826,0,-0.7875,0.7875,0.34579278234884,0,-0.7875,0.7875,0.34579278234884,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,5,824,2022-06-24,1.43708602027517,1.06321095449533,-0.373875065779833,0.139782564811875,0.373875065779833,0.212005808645233,0.373875065779833,0.373875065779833,0.212005808645233,0.041541673975537,0.0262543590143757,0,0.14420977565532,0,-0.7875,0.7875,0.384757148116593,0,-0.7875,0.7875,0.384757148116593,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,6,825,2022-06-25,1.35156156581662,1.05683774700932,-0.294723818807302,0.0868621293723594,0.294723818807302,0.126029617889021,0.294723818807302,0.294723818807302,0.126029617889021,0.0327470909785891,0.0286137566302034,0,0.0646687702802281,0.25,-0.5375,0.5625,0.419556415634023,0.25,-0.5375,0.5625,0.419556415634023,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,7,826,2022-06-26,1.24900892712723,1.05094603776407,-0.198062889363166,0.0392289081428858,0.198062889363166,0.0714127351515464,0.198062889363166,0.198062889363166,0.0714127351515464,0.0220069877070185,0.0307619810802853,0,0.0186437663642426,0.75,-0.0375,0.2125,0.451294231213525,0.75,-0.0375,0.2125,0.451294231213525,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,8,827,2022-06-27,1.16315229373661,1.04559381096296,-0.117558482773648,0.0138199968720421,0.117558482773648,0.0458102021497603,0.117558482773648,0.117558482773648,0.0458102021497603,0.0130620536415165,0.0327481485082439,0,0,1,0.2125,0.2125,0.480686594377419,1,0.2125,0.2125,0.480686594377419,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,9,828,2022-06-28,1.16851107385462,1.04077423519609,-0.127736838658528,0.0163166999504747,0.127736838658528,0.0487989017332652,0.127736838658528,0.127736838658528,0.0487989017332652,0.0141929820731697,0.0346059196600955,0,0,1,0.2125,0.2125,0.508224054766861,1,0.2125,0.2125,0.508224054766861,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,10,829,2022-06-29,1.14388994573115,1.03645348050632,-0.10743646522483,0.011542594060006,0.10743646522483,0.0482967458789234,0.10743646522483,0.10743646522483,0.0482967458789234,0.0119373850249811,0.0363593608539423,0,0,1,0.2125,0.2125,0.534257231016608,1,0.2125,0.2125,0.534257231016608,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,11,830,2022-06-30,1.14026025580216,1.03258833897595,-0.107671916826207,0.0115932416730297,0.107671916826207,0.0499898197656985,0.107671916826207,0.107671916826207,0.0499898197656985,0.0119635463140231,0.0380262734516754,0,0,1,0.2125,0.2125,0.559045386100092,1,0.2125,0.2125,0.559045386100092,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,12,831,2022-07-01,1.15045079894703,1.02913422836361,-0.12131657058342,0.014717710298122,0.12131657058342,0.0530998131552287,0.12131657058342,0.12131657058342,0.0530998131552287,0.0134796189537134,0.0396201942015153,0,0,1,0.2125,0.2125,0.582785607409235,1,0.2125,0.2125,0.582785607409235,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,13,832,2022-07-02,1.23855773485357,1.02604864502096,-0.212509089832607,0.0451601132614829,0.212509089832607,0.0775829115954366,0.212509089832607,0.212509089832607,0.0775829115954366,0.0236121210925119,0.0411516536186729,0,0.0128191368842518,0.75,-0.0375,0.2125,0.605631160632388,0.75,-0.0375,0.2125,0.605631160632388,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,819,2022-06-19,820,14,833,2022-07-03,1.2427513969362,1.02329248622256,-0.219458910713632,0.0481622134916138,0.219458910713632,0.0800771742036811,0.219458910713632,0.219458910713632,0.0800771742036811,0.0243843234126258,0.0426289996054394,0,0.013063851185616,0.75,-0.0375,0.2125,0.627703500549579,0.75,-0.0375,0.2125,0.627703500549579,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,1,827,2022-06-27,1.16315229373661,1.19260419723405,0.0294519034974463,0.00086741461962289,0.0294519034974463,0.0163949493488326,0.0294519034974463,0.0294519034974463,0.0163949493488326,0.00327243372193848,0.0131225156268941,0,0,1,0.2125,0.2125,0.191901940522618,1,0.2125,0.2125,0.191901940522618,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,2,828,2022-06-28,1.16851107385462,1.1578887596618,-0.0106223141928188,0.000112833558810959,0.0106223141928188,0.0192144498979111,0.0106223141928188,0.0106223141928188,0.0192144498979111,0.00118025713253542,0.0180341927653757,0,0,1,0.2125,0.2125,0.263870022202134,1,0.2125,0.2125,0.263870022202134,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,3,829,2022-06-29,1.14388994573115,1.13414451526887,-0.00974543046227883,9.49734148951121e-05,0.00974543046227883,0.0227368173263384,0.00974543046227883,0.00974543046227883,0.0227368173263384,0.00108282560691987,0.0216539917194186,0,0,1,0.2125,0.2125,0.317002124884676,1,0.2125,0.2125,0.317002124884676,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,4,830,2022-06-30,1.14026025580216,1.11639145703466,-0.0238687987675004,0.000569719554603427,0.0238687987675004,0.0272869134798809,0.0238687987675004,0.0238687987675004,0.0272869134798809,0.00265208875194448,0.0246348247279364,0,0,1,0.2125,0.2125,0.360831403261395,1,0.2125,0.2125,0.360831403261395,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,5,831,2022-07-01,1.15045079894703,1.10221173818432,-0.048239060762711,0.00232700698326852,0.048239060762711,0.0325773190140905,0.048239060762711,0.048239060762711,0.0325773190140905,0.00535989564030122,0.0272174233737893,0,0,1,0.2125,0.2125,0.398870838577588,1,0.2125,0.2125,0.398870838577588,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,6,832,2022-07-02,1.23855773485357,1.0903777304291,-0.148180004424467,0.0219573137112351,0.148180004424467,0.0546402203323491,0.148180004424467,0.148180004424467,0.0546402203323491,0.0164644449360519,0.0295218477025279,0,0.00865392769376926,0.75,-0.0375,0.2125,0.432871529769423,0.75,-0.0375,0.2125,0.432871529769423,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,7,833,2022-07-03,1.2427513969362,1.08023009612777,-0.162521300808426,0.0264131732164628,0.162521300808426,0.059715777857262,0.162521300808426,0.162521300808426,0.059715777857262,0.0180579223120473,0.0316191474969881,0,0.0100387080482266,0.75,-0.0375,0.2125,0.46386930750781,0.75,-0.0375,0.2125,0.46386930750781,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,8,834,2022-07-04,1.21577214589085,1.07138789151619,-0.144384254374655,0.0208468129113251,0.144384254374655,0.0539342991134994,0.144384254374655,0.144384254374655,0.0539342991134994,0.0160426949305172,0.0335560228201748,0,0.00433558136280738,0.75,-0.0375,0.2125,0.492544802226614,0.75,-0.0375,0.2125,0.492544802226614,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,9,835,2022-07-05,1.15825207667944,1.06361094929787,-0.0946411273815742,0.00895694299205534,0.0946411273815742,0.0458809250934107,0.0946411273815742,0.0946411273815742,0.0458809250934107,0.0105156808201749,0.0353652442732357,0,0,1,0.2125,0.2125,0.519375529357476,1,0.2125,0.2125,0.519375529357476,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,10,836,2022-07-06,1.08970457780093,1.05673352594303,-0.0329710518579032,0.00108709026061654,0.0329710518579032,0.0407342462613149,0.0329710518579032,0.0329710518579032,0.0407342462613149,0.00366345020643369,0.0370707960548812,0,0,1,0.2125,0.2125,0.544710918638571,1,0.2125,0.2125,0.544710918638571,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,11,837,2022-07-07,1.08828038967838,1.05063173039269,-0.0376486592856866,0.00141742154600972,0.0376486592856866,0.0428739268119072,0.0376486592856866,0.0376486592856866,0.0428739268119072,0.00418318436507629,0.038690742446831,0,0,1,0.2125,0.2125,0.568814114198582,1,0.2125,0.2125,0.568814114198582,fixed_parameter_log_normal,fixed_parameter_log_normal
fixed_parameters,Fixed-parameter transfer,Part A-selected order,Fit once on initial real-data calibration segment,WHO-derived COVID-19 daily cases,SE,Sweden,real,Sweden,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partC/forecasts/partC_forecast_fixed_parameters_AR_None.mat,forecast_results,826,2022-06-26,827,12,838,2022-07-08,1.06782005044842,1.04520713019553,-0.0226129202528886,0.000511344162363501,0.0226129202528886,0.0427515246024402,0.0226129202528886,0.0226129202528886,0.0427515246024402,0.0025125466947654,0.0402389779076748,0,0,1,0.2125,0.2125,0.591887487026859,1,0.2125,0.2125,0.591887487026859,fixed_parameter_log_normal,fixed_parameter_log_normal
