CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Model,ExoMode,HorizonIdx,NumPoints,MeanWIS,MedianWIS,StdWIS,RMSE,MAE,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,1,4,0.000180484572469438,0.000180484572469438,7.0696648704206e-06,0.000187630553028254,0.000187558149923439,0,-0.7875,0.7875,7.41016227812363e-05,2.08397944359377e-05,5.63416191180253e-06,0.000154010616121698,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,2,4,0.000552565591967685,0.000552565591967685,1.84349390165362e-05,0.000580328075458655,0.000580104515278568,0,-0.7875,0.7875,0.000219441596021358,6.44560572531742e-05,1.61726110563852e-05,0.000471936923658125,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,3,4,0.00112099137246845,0.00112099137246845,4.85511945595892e-05,0.00122548377268197,0.00122547024193354,0,-0.7875,0.7875,0.000383226682842547,0.000136163360214837,2.81346913659947e-05,0.000956693320887621,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,4,4,0.00189067903014627,0.00189067903014627,0.000115963796153693,0.00203623806064403,0.00203618982845899,0,-0.7875,0.7875,0.000536101542502498,0.000226243314273221,3.76624786697681e-05,0.00162677323720328,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,5,4,0.0028802576444394,0.0028802576444394,0.000154985648888166,0.00305845794926081,0.00305833125028454,0,-0.7875,0.7875,0.000693712661832713,0.000339814583364949,4.84019196936654e-05,0.00249204114138078,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,6,4,0.00408702539480514,0.00408702539480514,0.000148765137321721,0.00425930456457831,0.00425903311702802,0,-0.7875,0.7875,0.000861064348371909,0.000473225901892002,6.14938740353084e-05,0.00355230561887783,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,AR,None,7,4,0.00549346691634679,0.00549346691634679,9.8597002962985e-05,0.00563941486139374,0.0056391877092461,0,-0.7875,0.7875,0.00104853266072735,0.000626576412138455,7.59373896946068e-05,0.00479095311451373,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,1,4,1.05216303960641e-05,1.06419246608739e-05,2.2294566887992e-06,1.49262158006799e-05,1.4919046937012e-05,0,-0.7875,0.7875,9.86841184651144e-06,1.65767188189022e-06,6.6848489297512e-07,8.19547362119878e-06,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,2,4,3.42466245143777e-05,3.47714197710409e-05,4.33740511907357e-06,4.65750397007478e-05,4.64124983293734e-05,0,-0.7875,0.7875,2.86188094556633e-05,5.15694425881927e-06,1.92052887400324e-06,2.71691513815552e-05,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,3,4,7.59237141568885e-05,7.69374103954834e-05,6.61695302442439e-06,9.80824653855804e-05,9.75837513148559e-05,0,-0.7875,0.7875,5.33218646114053e-05,1.0842639034984e-05,3.76195717070223e-06,6.13191179512023e-05,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,4,4,0.000137044798981224,0.000138317199999126,1.22194360191622e-05,0.000169646327500582,0.000169361986452288,0,-0.7875,0.7875,8.00365803273473e-05,1.88179984946986e-05,5.82589357199422e-06,0.000112400906914531,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,5,4,0.000219532748117424,0.000221047684636958,2.0956561414196e-05,0.000264370452702942,0.000264135885454264,0,-0.7875,0.7875,0.000110196136758306,2.93484317171405e-05,7.76449247238656e-06,0.000182419823927897,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,6,4,0.000328732933539251,0.00033050466562651,3.34433106823082e-05,0.000381511305396035,0.000381259471755824,0,-0.7875,0.7875,0.000141804759040728,4.23621635284249e-05,1.00047233598805e-05,0.000276366046650946,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,ARX,I,7,4,0.000474138912718922,0.000475765415412889,4.90696415119286e-05,0.000532577503599159,0.000532185081123182,0,-0.7875,0.7875,0.000166518833472296,5.91316756803536e-05,1.20514982262288e-05,0.00040295573881234,0
