CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Model,ExoMode,HorizonIdx,NumPoints,MeanWIS,MedianWIS,StdWIS,RMSE,MAE,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,2,176,0.037592815711423,0.0320505040986335,0.0245740293317153,0.104178068817165,0.0782692632222593,0.873579545454545,0.0860795454545454,0.232244318181818,0.342281524281814,0.00869658480247325,0.0235594244879648,0.0030755156796104,0.0022612907413745
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,3,176,0.0419965952776464,0.0367278697350038,0.0247971425256518,0.111192646684331,0.0835128980450655,0.901988636363636,0.114488636363636,0.225994318181818,0.408034508166228,0.00927921089389617,0.0281153877255802,0.00243473262419689,0.00216726403397308
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,4,176,0.0487925880150834,0.0407045936208328,0.0395574711338232,0.130351003104913,0.0958285630301279,0.880681818181818,0.0931818181818181,0.231392045454546,0.443439559385327,0.0106476181144587,0.0305232500607752,0.0047115680089252,0.00291015183092441
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,5,176,0.0542280871102275,0.0450388727784899,0.041415568588218,0.146231626863089,0.108491554163728,0.877840909090909,0.0903409090909091,0.234659090909091,0.484789391087784,0.0120546171293031,0.0331592822479423,0.00458604731491045,0.00442814041807171
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,6,176,0.0596838816744433,0.0511701663179315,0.0503348085209157,0.162302398191658,0.119215379641835,0.863636363636364,0.0761363636363636,0.240056818181818,0.518878359910858,0.0132461532935372,0.0355794004827439,0.0051291674427382,0.00572916045542396
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,7,176,0.0661580846997386,0.0521142061716945,0.0601695615570669,0.181865588662383,0.130679404412562,0.850852272727273,0.0633522727272727,0.246306818181818,0.548166591489104,0.014519933823618,0.0375356555926361,0.00616765246880969,0.00793484281467482
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,8,176,0.0715650375124353,0.0556840919217584,0.0670499733326236,0.19550726705002,0.139580703718476,0.84375,0.0562499999999999,0.250426136363637,0.576902665684209,0.0155089670798307,0.0398156341302132,0.0064889278287251,0.0097515084736662
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,9,176,0.0770061644206518,0.0562418805770331,0.0740043717655143,0.221782848955898,0.153570245764308,0.842329545454545,0.0548295454545454,0.249857954545455,0.608106971531214,0.0170633606404786,0.0417257267678427,0.0074235738133337,0.0107935031989968
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,10,176,0.083492169739494,0.060334068103632,0.0847446851521843,0.236895146485936,0.162992748152985,0.816761363636364,0.0292613636363636,0.267329545454546,0.626387793229004,0.0181103053503316,0.0428750043849748,0.00886915617822071,0.0136377038259669
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,11,176,0.0912868187699214,0.0633264470213795,0.101360542192278,0.260628730792944,0.179118484165539,0.808238636363636,0.0207386363636363,0.26875,0.661725041805372,0.019902053796171,0.0449790261889137,0.0111479151043154,0.0152578236805212
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,12,176,0.0992078095876021,0.0662469743954631,0.122273500653495,0.291673409385433,0.189580921651169,0.794034090909091,0.00653409090909085,0.284232954545455,0.684795062408503,0.0210645468501299,0.0468467986884822,0.0129075942639769,0.0183888697850132
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,13,176,0.107783639254142,0.0661331996758381,0.151892569907212,0.330024253504104,0.208270988310016,0.784090909090909,-0.00340909090909096,0.283522727272727,0.726647200411906,0.0231412209233351,0.0494881726670221,0.0157676455588334,0.0193866001049515
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,14,176,0.124122420289448,0.0696977998385152,0.2543215738497,0.403483752581807,0.228038954705931,0.768465909090909,-0.019034090909091,0.293181818181818,0.861773150525158,0.0253376616339923,0.0576396580075336,0.0183240055073917,0.0228210951405299
