CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,203,204,0.0533544039019807,0.0533544039019807,0.154530230157202,0.151162826399635,0.0167958695999594,0.025090896109746,0,0.0114676381922753,0.714285714285714,-0.0732142857142857,0.233928571428571,0.355365403110161,1,closed_loop_monte_carlo,ok,ok,-415.551628644842
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,210,211,0.0417784649293265,0.0417784649293265,0.108644403246807,0.102839049921396,0.0114265611023773,0.0283814561200943,0,0.00197044770685489,0.910714285714286,0.123214285714286,0.2125,0.406011955379113,1,closed_loop_monte_carlo,ok,ok,-432.270748344553
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,217,218,0.0353479779875905,0.0353479779875905,0.061980351562048,0.0571781941175188,0.00635313267972431,0.028893680078926,0,0.00010116522894019,0.964285714285714,0.176785714285714,0.2125,0.410986528860495,1,closed_loop_monte_carlo,ok,ok,-438.237218957146
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,224,225,0.0315101984902867,0.0315101984902867,0.0193080477360219,0.0163742199023741,0.00181935776693046,0.0296908407233563,0,0,1,0.2125,0.2125,0.416721284427793,1,closed_loop_monte_carlo,ok,ok,-454.278279114908
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,231,232,0.0328810680557122,0.0328810680557122,0.0302302627859013,0.0228142174022462,0.00253491304469402,0.0303461550110181,0,0,1,0.2125,0.2125,0.429496714673617,1,closed_loop_monte_carlo,ok,ok,-467.25364610649
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,238,239,0.0360664466807438,0.0360664466807438,0.073633608536379,0.0676227085006463,0.00751363427784959,0.0283695838067944,0.000183228596099804,0,0.982142857142857,0.194642857142857,0.2125,0.406576459080788,1,closed_loop_monte_carlo,ok,ok,-487.175200827116
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,245,246,0.04042950172957,0.04042950172957,0.0990530754476907,0.0960365843772589,0.0106707315974732,0.0290456965732144,0.000713073558882392,0,0.946428571428571,0.158928571428571,0.2125,0.412732404520482,1,closed_loop_monte_carlo,ok,ok,-501.656400552748
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,252,253,0.028625909348916,0.028625909348916,0.0384658725595907,0.0265618078365059,0.00295131198183399,0.0256021646250398,0,7.24327420422721e-05,0.982142857142857,0.194642857142857,0.2125,0.369958018747887,1,closed_loop_monte_carlo,ok,ok,-513.050054582979
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,259,260,0.041260230797715,0.041260230797715,0.11284497957022,0.107121581854368,0.0119023979838187,0.0252415623908947,0.00411627042300162,0,0.821428571428571,0.0339285714285714,0.2125,0.363879164251206,1,closed_loop_monte_carlo,ok,ok,-527.390558178185
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,266,267,0.0295423151802017,0.0295423151802017,0.056165810090173,0.0440421317371548,0.0048935701930172,0.0238666167608666,0.000782128226317885,0,0.964285714285714,0.176785714285714,0.2125,0.343599827992018,1,closed_loop_monte_carlo,ok,ok,-537.816010407983
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_AR_None.mat,forecast_results,273,274,0.0601805687492847,0.0601805687492847,0.158205930965512,0.152363431502571,0.0169292701669523,0.0261251223244108,0.0171261762579216,0,0.642857142857143,-0.144642857142857,0.291071428571429,0.380452544079257,1,closed_loop_monte_carlo,ok,ok,-552.679664277639
