CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,2,331,0.923708613685009,0.923708613680126,-4.88387108532606e-12,2.3852196778084e-23,4.88387108532606e-12,1.61002075868863e-12,1.61002075868863e-12,5.42652342814007e-13,7.69088496592e-13,0,2.98279919282625e-13,0.75,-0.0375,0.2125,9.95989402063913e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,3,332,0.927895856159209,0.927895856132332,-2.68775002254529e-11,7.22400018369219e-22,2.68775002254529e-11,8.98880106150715e-12,8.98880106150715e-12,2.98638891393921e-12,3.88657377886009e-12,0,2.11583836870785e-12,0.5,-0.2875,0.3625,4.98457941588981e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,4,333,0.932405596062135,0.932405595954334,-1.07800657289658e-10,1.16209817120824e-20,1.07800657289658e-10,3.78503278102787e-11,3.78503278102787e-11,1.1977850809962e-11,1.41405282544977e-11,0,1.1731948745819e-11,0.25,-0.5375,0.5625,1.83394160968575e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,5,334,0.937232488456727,0.937232488105366,-3.5136071829811e-10,1.23454354362964e-19,3.5136071829811e-10,1.33641269655587e-10,1.33641269655587e-10,3.90400798109012e-11,4.31003615513564e-11,0,5.15008282933296e-11,0,-0.7875,0.7875,5.55081786091094e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,6,335,0.942370812517259,0.94237081155721,-9.6004892924384e-10,9.21693946542243e-19,9.6004892924384e-10,3.96779586964158e-10,3.96779586964158e-10,1.06672103249316e-10,1.1276250550591e-10,0,1.77344978208933e-10,0,-0.7875,0.7875,1.45592379818815e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,7,336,0.947814478309656,0.947814475967185,-2.34247132802068e-09,5.48717192259896e-18,2.34247132802068e-09,1.05498134672644e-09,1.05498134672644e-09,2.60274592002298e-10,2.61777597130062e-10,0,5.32929157594076e-10,0,-0.7875,0.7875,3.39823910677772e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,8,337,0.953557034009276,0.953557028832411,-5.17686427059516e-09,2.67999236761648e-17,5.17686427059516e-09,2.5019284224628e-09,2.5019284224628e-09,5.7520714117724e-10,5.65733218296474e-10,0,1.36098806298908e-09,0,-0.7875,0.7875,7.33071320313528e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,9,338,0.959591673547597,0.959591662697405,-1.08501911899594e-08,1.17726648858674e-16,1.08501911899594e-08,5.43920364427643e-09,5.43920364427643e-09,1.20557679888438e-09,1.13262250319342e-09,0,3.10100434219862e-09,0,-0.7875,0.7875,1.47151922591515e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,10,339,0.965911244678767,0.965911223149637,-2.15291305893928e-08,4.63503463935127e-16,2.15291305893928e-08,1.10032289662381e-08,1.10032289662381e-08,2.39212562104364e-09,2.16281058124718e-09,0,6.44829276394729e-09,0,-0.7875,0.7875,2.79880359721485e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,11,340,0.972508257456431,0.972508217611227,-3.9845203692046e-08,1.58764025726064e-15,3.9845203692046e-08,2.08122841072189e-08,2.08122841072189e-08,4.42724485467178e-09,3.938228041209e-09,0,1.24468112113381e-08,0,-0.7875,0.7875,5.09119197633634e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,12,341,0.979374893110804,0.979374821914329,-7.119647460474e-08,5.06893799614339e-15,7.119647460474e-08,3.75830446325893e-08,3.75830446325893e-08,7.91071940052667e-09,6.86676976329675e-09,0,2.28055554687659e-08,0,-0.7875,0.7875,8.8926303987158e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,13,342,0.986503013315467,0.98650289021286,-1.23102607330061e-07,1.51542519314592e-14,1.23102607330061e-07,6.56441049709213e-08,6.56441049709213e-08,1.36780674811179e-08,1.14492719915926e-08,0,4.05167654982108e-08,0,-0.7875,0.7875,1.49591118603354e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,329,330,14,343,0.9938841698329,0.993883966934556,-2.02898343903968e-07,4.11677379589728e-14,2.02898343903968e-07,1.09330954930117e-07,1.09330954930117e-07,2.25442604337742e-08,1.87495143596135e-08,0,6.80371801367288e-08,0,-0.7875,0.7875,2.45205748039545e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,1,337,0.953557034009276,0.953557034009274,-1.66533453693773e-15,2.77333911991762e-30,1.66533453693773e-15,5.99797989053741e-14,5.99797989053741e-14,1.85037170770859e-16,5.97947617346032e-14,0,0,1,0.2125,0.2125,8.5240148273158e-13,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,2,338,0.959591673547597,0.959591673547758,1.61426427780498e-13,2.60584915859723e-26,1.61426427780498e-13,5.6299162862514e-13,5.6299162862514e-13,1.79362697533886e-14,5.45055358871751e-13,0,0,1,0.2125,0.2125,7.85083109633433e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,3,339,0.965911244678767,0.965911244679585,8.18345391451203e-13,6.69689179709422e-25,8.18345391451203e-13,2.89469066001086e-12,2.89469066001086e-12,9.09272657168003e-14,2.80376339429406e-12,0,0,1,0.2125,0.2125,4.03101441115439e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,4,340,0.972508257456431,0.972508257464261,7.82951481426153e-12,6.13013022267407e-23,7.82951481426153e-12,1.15137072715438e-11,1.15137072715438e-11,8.69946090473503e-13,1.06437611810703e-11,0,0,1,0.2125,0.2125,1.51507389967165e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,5,341,0.979374893110804,0.97937489314732,3.65159014137362e-11,1.3334110560577e-21,3.65159014137362e-11,3.68432901471433e-11,3.68432901471433e-11,4.05732237930402e-12,3.27859677678393e-11,0,0,1,0.2125,0.2125,4.66629707096544e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,6,342,0.986503013315467,0.986503013442829,1.27362009827436e-10,1.6221081547284e-20,1.27362009827436e-10,1.01676121226172e-10,1.01676121226172e-10,1.41513344252707e-11,8.75247868009015e-11,0,0,1,0.2125,0.2125,1.24781884824898e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,7,343,0.9938841698329,0.993884170203381,3.7048120127281e-10,1.37256320496544e-19,3.7048120127281e-10,2.50191963443077e-10,2.50191963443077e-10,4.11645779192011e-11,2.09027385523876e-10,0,0,1,0.2125,0.2125,2.97803862125967e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,8,344,1.00150961452732,1.00150961551862,9.91302151476248e-10,9.82679955521437e-19,9.91302151476248e-10,5.6243303101253e-10,5.6243303101253e-10,1.10144683497361e-10,4.52288347515169e-10,0,0,1,0.2125,0.2125,6.48757769727837e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,9,345,1.00937030973295,1.00937031202186,2.28891705589263e-09,5.23914128875616e-18,2.28891705589263e-09,1.18775067805801e-09,1.18775067805801e-09,2.54324117321403e-10,9.33426560736608e-10,0,0,1,0.2125,0.2125,1.32316512746478e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,10,346,1.01745693896546,1.01745694389028,4.9248143341174e-09,2.42537962255282e-17,4.9248143341174e-09,2.33821648833023e-09,2.33821648833023e-09,5.47201592679711e-10,1.79101489565052e-09,0,0,1,0.2125,0.2125,2.5351361898629e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,11,347,1.02575991796386,1.02575992822236,1.02585033801006e-08,1.05236891599535e-16,1.02585033801006e-08,4.43938559000243e-09,4.43938559000243e-09,1.13983370890007e-09,3.29955188110236e-09,0,0,1,0.2125,0.2125,4.63664356908922e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,12,348,1.03426940604971,1.03426942598423,1.99345180362798e-08,3.97385009338763e-16,1.99345180362798e-08,7.9690648919279e-09,7.9690648919279e-09,2.21494644847553e-09,5.75411844345237e-09,0,0,1,0.2125,0.2125,8.10662587613642e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,13,349,1.04297531779033,1.042975354213,3.64226619975483e-08,1.32661030698765e-15,3.64226619975483e-08,1.36484469528655e-08,1.36484469528655e-08,4.04696244417203e-09,9.60148450869348e-09,0,0,1,0.2125,0.2125,1.36136479200744e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,336,337,14,350,1.05186733495201,1.05186739962365,6.46716387109336e-08,4.18242085355753e-15,6.46716387109336e-08,2.41861363085386e-08,2.41861363085386e-08,7.18573763454818e-09,1.55027482752325e-08,1.49765039875799e-09,0,0.75,-0.0375,0.2125,2.2101451330192e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,1,344,1.00150961452732,1.00150961452766,3.47721851312599e-13,1.20910485880261e-25,3.47721851312599e-13,1.17848940482822e-13,1.17848940482822e-13,3.86357612569554e-14,7.51176898461381e-14,4.09548937972835e-15,0,0.75,-0.0375,0.2125,9.6739283250713e-13,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,2,345,1.00937030973295,1.00937030973624,3.29758442774164e-12,1.08740630580842e-23,3.29758442774164e-12,1.17549550340515e-12,1.17549550340515e-12,3.66398269749071e-13,7.02170420573288e-13,1.06926813082787e-13,0,0.75,-0.0375,0.2125,8.84531337064232e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,3,346,1.01745693896546,1.01745693898334,1.78770331871192e-11,3.19588315573361e-22,1.78770331871192e-11,6.68472314539296e-12,6.68472314539296e-12,1.98633702079102e-12,3.47418020278193e-12,1.22420592182001e-12,0,0.75,-0.0375,0.2125,4.45972703211339e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,4,347,1.02575991796386,1.02575991803577,7.19062587251074e-11,5.17051004384208e-21,7.19062587251074e-11,2.71993427780615e-11,2.71993427780615e-11,7.98958430278971e-12,1.25971714541132e-11,6.61258702115851e-12,0,0.75,-0.0375,0.2125,1.65915337024813e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,5,348,1.03426940604971,1.03426940628561,2.35898411915514e-10,5.56480607442615e-20,2.35898411915514e-10,9.02366342141963e-11,9.02366342141963e-11,2.62109346572793e-11,3.79324978834935e-11,2.60932016734235e-11,0,0.5,-0.2875,0.3625,5.06948871770163e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,6,349,1.04297531779033,1.04297531845212,6.61786625499872e-10,4.37961537690507e-19,6.61786625499872e-10,2.59814774632932e-10,2.59814774632932e-10,7.35318472777635e-11,9.80046044318783e-11,8.82783229232902e-11,0,0.5,-0.2875,0.3625,1.33074234964781e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,7,350,1.05186733495201,1.05186733660746,1.65544911112647e-09,2.74051175952943e-18,1.65544911112647e-09,6.51945650551353e-10,6.51945650551353e-10,1.83938790125164e-10,2.26440883328078e-10,2.41565977098111e-10,0,0.5,-0.2875,0.3625,3.12504511157385e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,8,351,1.06093491872914,1.0609349223959,3.66675867446986e-09,1.34451191768e-17,3.66675867446986e-09,1.5057309695384e-09,1.5057309695384e-09,4.07417630496651e-10,4.81535154960176e-10,6.16778184081568e-10,0,0.25,-0.5375,0.5625,6.72698757808732e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,9,352,1.07016732223487,1.07016732977547,7.54060147656332e-09,5.6860670628349e-17,7.54060147656332e-09,3.26707706443941e-09,3.26707706443941e-09,8.37844608507036e-10,9.61722539876636e-10,1.46750991605573e-09,0,0.25,-0.5375,0.5625,1.35869457906779e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,10,353,1.07955360323821,1.07955361820754,1.49693366591208e-08,2.24081040014098e-16,1.49693366591208e-08,6.65272345360772e-09,6.65272345360772e-09,1.6632596287912e-09,1.8336803384342e-09,3.15578348638231e-09,0,0.25,-0.5375,0.5625,2.59635080102072e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,11,354,1.0890826371328,1.08908266601977,2.8886976588538e-08,8.34457416426743e-16,2.8886976588538e-08,1.28515339567789e-08,1.28515339567789e-08,3.20966406539311e-09,3.37419970606076e-09,6.26767018532506e-09,0,0.25,-0.5375,0.5625,4.72611328405925e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,12,355,1.09874313012177,1.09874318319417,5.30724053593445e-08,2.81668021062658e-15,5.30724053593445e-08,2.35077570915405e-08,2.35077570915405e-08,5.89693392881606e-09,5.97391005058907e-09,1.16369131121353e-08,0,0.25,-0.5375,0.5625,8.29285666248403e-08,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,13,356,1.10852363260311,1.10852372445382,9.18507023772719e-08,8.43655152719818e-15,9.18507023772719e-08,4.09030893106572e-08,4.09030893106572e-08,1.02056335974747e-08,1.00295354984089e-08,2.06679202147737e-08,0,0.25,-0.5375,0.5625,1.39749307126458e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,343,344,14,357,1.11841255273977,1.11841270414847,1.51408698245703e-07,2.29245939044584e-14,1.51408698245703e-07,6.89184469838801e-08,6.89184469838801e-08,1.6823188693967e-08,1.61400856729049e-08,3.59551726170082e-08,0,0.25,-0.5375,0.5625,2.26849799833673e-07,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,1,351,1.06093491872914,1.06093491872898,-1.60982338570648e-13,2.59153133316746e-26,1.60982338570648e-13,9.84373076878203e-14,9.84373076878203e-14,1.78869265078497e-14,8.05503811799705e-14,0,0,1,0.2125,0.2125,1.06020747736579e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,2,352,1.07016732223487,1.07016732223336,-1.50945922428036e-12,2.27846714976507e-24,1.50945922428036e-12,8.89803046059493e-13,8.89803046059493e-13,1.67717691586707e-13,7.22085354472786e-13,0,0,1,0.2125,0.2125,9.53981338369658e-12,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,3,353,1.07955360323821,1.07955360323076,-7.4504846736545e-12,5.55097218723606e-23,7.4504846736545e-12,4.41681876258334e-12,4.41681876258334e-12,8.27831630406056e-13,3.58898713217728e-12,0,0,1,0.2125,0.2125,4.78836414963268e-11,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,4,354,1.0890826371328,1.08908263710238,-3.04132274919766e-11,9.24964406478722e-22,3.04132274919766e-11,1.63472272755409e-11,1.63472272755409e-11,3.37924749910851e-12,1.29679797764324e-11,0,0,1,0.2125,0.2125,1.76975767374188e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,5,355,1.09874313012177,1.09874313001489,-1.06877173777775e-10,1.14227302747248e-20,1.06877173777775e-10,5.00172298640362e-11,5.00172298640362e-11,1.18752415308639e-11,3.81419883331723e-11,0,0,1,0.2125,0.2125,5.36190980504614e-10,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,6,356,1.10852363260311,1.10852363229862,-3.04491099001325e-10,9.27148293710347e-20,3.04491099001325e-10,1.32901196220953e-10,1.32901196220953e-10,3.38323443334806e-11,9.90688518874726e-11,0,0,1,0.2125,0.2125,1.41196759839701e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,7,357,1.11841255273977,1.11841255198208,-7.57685691965548e-10,5.74087607809312e-19,7.57685691965548e-10,3.15073901536857e-10,3.15073901536857e-10,8.41872991072831e-11,2.30886602429573e-10,0,0,1,0.2125,0.2125,3.33405908437001e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,8,358,1.12839817019821,1.12839816835445,-1.84376713896484e-09,3.39947726272658e-18,1.84376713896484e-09,7.74649340969565e-10,7.74649340969565e-10,2.04863015440537e-10,4.96059227028667e-10,0,7.37270985003609e-11,0.75,-0.0375,0.2125,7.2388448013605e-09,closed_loop_monte_carlo,ok
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,350,351,9,359,1.13846865003941,1.13846864581537,-4.22404067279558e-09,1.78425196054313e-17,4.22404067279558e-09,1.74770544209619e-09,1.74770544209619e-09,4.69337852532842e-10,1.00207817846057e-09,0,2.76289411102779e-10,0.75,-0.0375,0.2125,1.47626001423262e-08,closed_loop_monte_carlo,ok
