CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,WindowWIS,WindowRawScaleWIS,WindowRMSE,WindowMAE,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,IsValid,IntervalMethod,IntervalStatus,RecordedStatus,AICC
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,119,120,4.99248575316781e-08,4.99248575316781e-08,8.57406000434381e-08,4.30867971143048e-08,4.78742190158943e-09,4.51374356300886e-08,0,0,1,0.2125,0.2125,6.24145661850301e-07,1,closed_loop_monte_carlo,ok,ok,-5797.46017858369
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,126,127,7.53450776654702e-09,7.53450776654702e-09,2.06747738856389e-08,9.63423442610991e-09,1.07047049178999e-09,6.46403727475703e-09,0,0,1,0.2125,0.2125,9.32375230653212e-08,1,closed_loop_monte_carlo,ok,ok,-6630.19576162983
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,133,134,2.77627447467907e-08,2.77627447467907e-08,1.03155766384819e-07,5.16461197379898e-08,5.73845774866553e-09,4.83656874065699e-09,1.71877182574681e-08,0,0.142857142857143,-0.644642857142857,0.673214285714286,6.59333905131795e-08,1,closed_loop_monte_carlo,ok,ok,-7109.73706925479
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,140,141,5.35898022897587e-09,5.35898022897587e-09,1.01529533864601e-08,4.91514360164861e-09,5.46127066849845e-10,4.81285316212603e-09,0,0,1,0.2125,0.2125,6.70716829952773e-08,1,closed_loop_monte_carlo,ok,ok,-7506.17207607356
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,147,148,5.64327896908114e-09,5.64327896908114e-09,2.78159455308741e-08,1.43115516501194e-08,1.59017240556882e-09,3.18153928660856e-09,0,8.71567276903754e-10,0.839285714285714,0.0517857142857143,0.2125,4.53030654855104e-08,1,closed_loop_monte_carlo,ok,ok,-7968.44404092289
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,154,155,3.49371762961702e-09,3.49371762961702e-09,3.59484267092283e-09,2.21151747708299e-09,2.45724164120332e-10,3.24799346549669e-09,0,0,1,0.2125,0.2125,4.44318012243761e-08,1,closed_loop_monte_carlo,ok,ok,-8405.32601796719
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,161,162,1.57303851059581e-08,1.57303851059581e-08,7.60232388025251e-08,3.8559859511749e-08,4.28442883463878e-09,3.99343887446871e-09,7.45251739685062e-09,0,0.428571428571429,-0.358928571428571,0.433928571428571,5.45220595298585e-08,1,closed_loop_monte_carlo,ok,ok,-8727.59896318763
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,168,169,5.13819513603408e-09,5.13819513603408e-09,2.94907432954312e-08,1.39093202511376e-08,1.54548002790417e-09,3.54859133823636e-09,0,4.41237698935545e-11,0.982142857142857,0.194642857142857,0.2125,4.93628749542729e-08,1,closed_loop_monte_carlo,ok,ok,-9142.8910817162
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,175,176,3.96522960321823e-08,3.96522960321823e-08,1.09286680834044e-07,5.52142077455845e-08,6.13491197173161e-09,2.88037055935004e-09,0,3.06370135011006e-08,0,-0.7875,0.7875,3.85705201666475e-08,1,closed_loop_monte_carlo,ok,ok,-9612.83896898455
structural_mismatch,SEIR structural mismatch,SEIR,uds,1,0,0,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_structural_mismatch_forecast_A1_AR_None.mat,forecast_results,182,183,4.0566393702755e-09,4.0566393702755e-09,2.0444609221644e-08,1.05386671453037e-08,1.17096301614486e-09,2.78918980345906e-09,0,9.64865506715803e-11,0.875,0.0875,0.2125,3.88266201134524e-08,1,closed_loop_monte_carlo,ok,ok,-10029.9303433807
