CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,ReplicateID,ReplicateIndex,NumReplicates,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,5,61,1.45894263841497,1.41493326450027,-0.0440093739147027,0.00193682499236412,0.0440093739147027,0.0431023570061456,0.0431023570061456,0.00488993043496697,0.0382124265711786,0,0,1,0.2125,0.2125,0.474952746987069,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,6,62,1.45357471720592,1.46298982960961,0.00941511240368853,8.86443415740896e-05,0.00941511240368853,0.0395452482488419,0.0395452482488419,0.00104612360040984,0.038499124648432,0,0,1,0.2125,0.2125,0.506139146928083,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,ARX,I,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_ARX_I.mat,forecast_results,56,57,7,63,1.44790625961717,1.56803207562496,0.120125816007783,0.0144302116715357,0.120125816007783,0.068608641587864,0.068608641587864,0.0133473128897537,0.0552613286981103,0,0,1,0.2125,0.2125,0.728679217211878,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,1,50,1.4966032770697,1.37979834474862,-0.116804932321085,0.0136433922145332,0.116804932321085,0.0336343657386378,0.0336343657386378,0.0129783258134539,0.0206560399251839,0,0,1,0.2125,0.2125,0.312908825942612,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,1.40607046121304,-0.0888075043809533,0.00788677283437304,0.0888075043809533,0.0367948449110466,0.0367948449110466,0.00986750048677259,0.026927344424274,0,0,1,0.2125,0.2125,0.370215893833468,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,1.40434591606515,-0.0884572491245612,0.00782468492268469,0.0884572491245612,0.0498368691350457,0.0498368691350457,0.00982858323606236,0.0400082858989834,0,0,1,0.2125,0.2125,0.536224876536973,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,4,53,1.49038133490722,1.46400148816746,-0.0263798467397576,0.000695896314013098,0.0263798467397576,0.0492506905578025,0.0492506905578025,0.00293109408219529,0.0463195964756072,0,0,1,0.2125,0.2125,0.612494919669426,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,5,54,1.48761534509619,1.38919630359424,-0.0984190415019457,0.00968630773016171,0.0984190415019457,0.0676548531758727,0.0676548531758727,0.0109354490557717,0.056719404120101,0,0,1,0.2125,0.2125,0.676929241691036,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,6,55,1.48450847400365,1.36721769858676,-0.11729077541689,0.0137571259978953,0.11729077541689,0.0838771444488317,0.0838771444488317,0.0130323083796544,0.0708448360691773,0,0,1,0.2125,0.2125,0.909359706743208,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,49,50,7,56,1.48106440388863,1.39030571846625,-0.0907586854223754,0.0082371389795977,0.0907586854223754,0.0867274008809024,0.0867274008809024,0.0100842983802639,0.0766431025006384,0,0,1,0.2125,0.2125,1.06896453503915,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,1,57,1.47728721665793,1.35167835001178,-0.125608866646147,0.0157775873801294,0.125608866646147,0.0679908610189146,0.0679908610189146,0.0139565407384607,0.0131593569656072,0,0.0408749633148466,0,-0.7875,0.7875,0.196048450522647,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,2,58,1.47318138902826,1.3119926282551,-0.161188760773169,0.0259818165995901,0.161188760773169,0.0687322550213843,0.0687322550213843,0.0179098623081299,0.0245553852286137,0,0.0262670074846407,0,-0.7875,0.7875,0.350377348598189,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,3,59,1.46875178722047,1.29734144815127,-0.171410339069203,0.0293815043398191,0.171410339069203,0.0847033993942091,0.0847033993942091,0.0190455932299114,0.0319918460601368,0,0.0336659601041609,0,-0.7875,0.7875,0.426315476149434,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,4,60,1.46400366119206,1.25855736974236,-0.205446291449704,0.0422081786704366,0.205446291449704,0.0980120685278501,0.0980120685278501,0.0228273657166337,0.033322025002948,0,0.0418626778082683,0,-0.7875,0.7875,0.437909956604242,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,5,61,1.45894263841497,1.21936974226244,-0.239572896152534,0.0573951725709128,0.239572896152534,0.11822899496765,0.11822899496765,0.0266192106836149,0.0287251789520136,0,0.0628846053320219,0,-0.7875,0.7875,0.381535880170161,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,6,62,1.45357471720592,1.1475613444074,-0.306013372798523,0.0936441843315278,0.306013372798523,0.147380672501299,0.147380672501299,0.0340014858665026,0.0310135156530994,0,0.0823656709816975,0,-0.7875,0.7875,0.407606187094497,closed_loop_monte_carlo,ok
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,A1,Seasonal Forcing,rep001,1,1,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_observation_noise_forecast_A1_rep001_AR_None.mat,forecast_results,56,57,7,63,1.44790625961717,1.20507332738266,-0.242832932234509,0.0589678329776098,0.242832932234509,0.107957209864777,0.107957209864777,0.0269814369149455,0.0333416005553607,0,0.0476341723944704,0,-0.7875,0.7875,0.46125010766333,closed_loop_monte_carlo,ok
