CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Alpha,NominalCoverage,LowerBound,UpperBound,Coverage,IntervalMethod,IntervalStatus,IntervalWidth,CoverageError,AbsoluteCoverageError,IntervalScore,WISIntervalComponent,WISSharpnessComponent,WISUnderpredictionComponent,WISOverpredictionComponent
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,2,51,1.49487796559399,0.5,0.5,1.49541158560697,1.49553851228278,0,closed_loop_monte_carlo,ok,0.000126926675810601,-0.5,0.5,0.00226140672772424,0.000125633707095791,7.05148198947785e-06,0.000118582225106313,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,3,52,1.49280316518971,0.5,0.5,1.49385415967639,1.49411904500219,0,closed_loop_monte_carlo,ok,0.000264885325793829,-0.5,0.5,0.00446886327252671,0.00024827018180704,1.47158514329905e-05,0.000233554330374049,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,4,53,1.49038133490722,0.5,0.5,1.49214271403303,1.49252517041425,0,closed_loop_monte_carlo,ok,0.000382456381218255,-0.5,0.5,0.00742797288446617,0.000412665160248121,2.12475767343475e-05,0.000391417583513773,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,5,54,1.48761534509619,0.5,0.5,1.49039911675747,1.49087353477494,0,closed_loop_monte_carlo,ok,0.00047441801746384,-0.5,0.5,0.0116095046626041,0.000644972481255785,2.63565565257689e-05,0.000618615924730016,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,6,55,1.48450847400365,0.5,0.5,1.48853100384627,1.4890142899468,0,closed_loop_monte_carlo,ok,0.000483286100535718,-0.5,0.5,0.0165734054710032,0.000920744748389065,2.68492278075399e-05,0.000893895520581525,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,49,50,7,56,1.48106440388863,0.5,0.5,1.48654311510915,1.48702111621384,0,closed_loop_monte_carlo,ok,0.000478001104692094,-0.5,0.5,0.0223928459867762,0.00124404699926534,2.65556169273386e-05,0.001217491382338,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,1,57,1.47728721665793,0.05,0.95,1.47746833581852,1.47752600720996,0,closed_loop_monte_carlo,ok,5.76713914419713e-05,-0.95,0.95,0.00730243781494622,4.05690989719234e-05,3.20396619122063e-07,4.02487023528014e-05,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,2,58,1.47318138902826,0.05,0.95,1.47372403875336,1.47388657538816,0,closed_loop_monte_carlo,ok,0.000162536634796817,-0.95,0.95,0.0218685256385742,0.00012149180910319,9.02981304426762e-07,0.000120588827798763,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,3,59,1.46875178722047,0.05,0.95,1.46987146933507,1.47018390189028,0,closed_loop_monte_carlo,ok,0.00031243255520863,-0.95,0.95,0.0450997171392089,0.000250553984106716,1.73573641782572e-06,0.00024881824768889,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,4,60,1.46400366119206,0.05,0.95,1.46595024193542,1.46638254819302,0,closed_loop_monte_carlo,ok,0.000432306257596604,-0.95,0.95,0.0782955359919906,0.000434975199955503,2.40170143109225e-06,0.000432573498524411,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,5,61,1.45894263841497,0.05,0.95,1.46188877641897,1.46250278341904,0,closed_loop_monte_carlo,ok,0.000614007000073746,-0.95,0.95,0.118459527159759,0.000658108484220882,3.4111500004097e-06,0.000654697334220473,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,6,62,1.45357471720592,0.05,0.95,1.45771227701727,1.45847931778039,0,closed_loop_monte_carlo,ok,0.000767040763124172,-0.95,0.95,0.166269433217035,0.000923719073427974,4.26133757291206e-06,0.000919457735855062,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,7,63,1.44790625961717,0.05,0.95,1.45338484847512,1.45439869672958,0,closed_loop_monte_carlo,ok,0.00101384825445461,-0.95,0.95,0.220157402572368,0.0012230966809576,5.6324903025256e-06,0.00121746419065507,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,1,57,1.47728721665793,0.1,0.9,1.47746833581852,1.47752600720996,0,closed_loop_monte_carlo,ok,5.76713914419713e-05,-0.9,0.9,0.00368005460319409,4.08894955910455e-05,6.40793238244126e-07,4.02487023528014e-05,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,2,58,1.47318138902826,0.1,0.9,1.47372403875336,1.47388657538816,0,closed_loop_monte_carlo,ok,0.000162536634796817,-0.9,0.9,0.0110155311366855,0.000122394790407617,1.80596260885352e-06,0.000120588827798763,0
process_noise,SIRS with stochastic process noise,SIRS,ssa,0,0,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_process_noise_forecast_A1_AR_None.mat,forecast_results,56,57,3,59,1.46875178722047,0.1,0.9,1.46987146933507,1.47018390189028,0,closed_loop_monte_carlo,ok,0.00031243255520863,-0.9,0.9,0.0227060748472088,0.000252289720524542,3.47147283565145e-06,0.00024881824768889,0
