CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Scenario,ScenarioName,Model,ExoMode,ForecastArtifact,ResultSource,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,Error,SquaredError,AbsoluteError,WIS,RawScaleWIS,WISMedianComponent,WISDispersionComponent,WISUnderpredictionComponent,WISOverpredictionComponent,CoverageMean,CalibrationBiasMean,AbsoluteCalibrationErrorMean,IntervalWidthMean,IntervalMethod,IntervalStatus
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,3,66,1.42916658383716,1.42593609634994,-0.00323048748721888,1.04360494050778e-05,0.00323048748721888,0.035163258097341,0.035163258097341,0.000358943054135431,0.0348043150432055,0,0,1,0.2125,0.2125,0.493288262866843,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,4,67,1.42236660325458,1.43517950181303,0.0128128985584552,0.000164170369469264,0.0128128985584552,0.0343349751309096,0.0343349751309096,0.00142365539538392,0.0329113197355257,0,0,1,0.2125,0.2125,0.555650735327639,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,5,68,1.41530307410279,1.40311344842979,-0.0121896256730003,0.000148586974047868,0.0121896256730003,0.0437606101463659,0.0437606101463659,0.00135440285255559,0.0424062072938103,0,0,1,0.2125,0.2125,0.611640152576844,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,6,69,1.40798436806609,1.39939444519881,-0.00858992286728566,7.37867748659171e-05,0.00858992286728566,0.0435750326468126,0.0435750326468126,0.000954435874142851,0.0426205967726697,0,0,1,0.2125,0.2125,0.620781719126008,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,7,70,1.40041915926406,1.36886005617059,-0.0315591030934739,0.000995976988064512,0.0315591030934739,0.0464024563633002,0.0464024563633002,0.00350656701038599,0.0428958893529142,0,0,1,0.2125,0.2125,0.609694449691748,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,8,71,1.39261641397097,1.38510144768057,-0.0075149662903955,5.64747183457807e-05,0.0075149662903955,0.044437562608882,0.044437562608882,0.000834996254488389,0.0436025663543936,0,0,1,0.2125,0.2125,0.62860947343758,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,9,72,1.384585379989,1.34127677231504,-0.0433086076739608,0.00187563549865706,0.0433086076739608,0.0492159099594308,0.0492159099594308,0.00481206751932898,0.0444038424401018,0,0,1,0.2125,0.2125,0.625226510688732,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,10,73,1.37633557568774,1.29773047374802,-0.0786051019397183,0.0061787620509535,0.0786051019397183,0.0550204531346302,0.0550204531346302,0.00873390021552425,0.046286552919106,0,0,1,0.2125,0.2125,0.635559386711268,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,11,74,1.36787677872305,1.30380647804198,-0.0640703006810763,0.00410500342936353,0.0640703006810763,0.0561220040264538,0.0561220040264538,0.00711892229789737,0.0490030817285565,0,0,1,0.2125,0.2125,0.728658146763441,closed_loop_monte_carlo,ok
combined_stress,SEIR with observation and process noise,SEIR,ssa,1,1,1,A1,Seasonal Forcing,AR,None,/home/kaahin/degree_project/hybrid-epidemic-forecasting/results/partB/forecasts/partB_combined_stress_forecast_A1_AR_None.mat,forecast_results,63,64,12,75,1.35921901444858,1.32711139535612,-0.0321076190924625,0.00103089920378666,0.0321076190924625,0.0528930962410634,0.0528930962410634,0.00356751323249583,0.0493255830085675,0,0,1,0.2125,0.2125,0.723831558089852,closed_loop_monte_carlo,ok
