Scenario,Model,ExoMode,WindowDay,HorizonIdx,ForecastDay,Truth_Rt,Median_Forecast,WIS
A2,ARX,I,231,13,244,0.7,0.739822770783371,0.0230672032430613
A2,ARX,I,231,14,245,0.7,0.745604691753628,0.0251192328256004
A2,ARX,I,238,1,239,0.7,0.700069864934832,8.33043483607663e-05
A2,ARX,I,238,2,240,0.7,0.700331138521578,0.00201256323770555
A2,ARX,I,238,3,241,0.7,0.700932214787486,0.00384291559751038
A2,ARX,I,238,4,242,0.7,0.702021399581199,0.00556017163331817
A2,ARX,I,238,5,243,0.7,0.703722250005591,0.00723876941115028
A2,ARX,I,238,6,244,0.7,0.706114699291089,0.00894861137948402
A2,ARX,I,238,7,245,0.7,0.70922420645846,0.0107344821156036
A2,ARX,I,238,8,246,0.7,0.713019805623912,0.0126090509373964
A2,ARX,I,238,9,247,0.7,0.717420678637602,0.0145593662149905
A2,ARX,I,238,10,248,0.7,0.722309782408838,0.016560048512725
A2,ARX,I,238,11,249,0.7,0.7275521955944,0.0185853927252571
A2,ARX,I,238,12,250,0.7,0.733015262004352,0.0206159656551158
A2,ARX,I,238,13,251,0.7,0.738587393357589,0.0226395198087266
A2,ARX,I,238,14,252,0.7,0.744192652560874,0.0246489368662541
A2,ARX,I,245,1,246,0.7,0.700067735823635,8.19293171836988e-05
A2,ARX,I,245,2,247,0.7,0.700321058607591,0.00198171114486515
A2,ARX,I,245,3,248,0.7,0.700903870618551,0.0037834077536012
A2,ARX,I,245,4,249,0.7,0.701960008533292,0.00547291033116168
A2,ARX,I,245,5,250,0.7,0.703609325644734,0.00712342125892018
A2,ARX,I,245,6,251,0.7,0.705929378793428,0.00880369424689142
A2,ARX,I,245,7,252,0.7,0.708944900132098,0.0105577587946687
A2,ARX,I,245,8,253,0.7,0.712625910137197,0.0123980441693935
A2,ARX,I,245,9,254,0.7,0.716894103903671,0.014311805808875
A2,ARX,I,245,10,255,0.7,0.721636078833431,0.0162741413860811
A2,ARX,I,245,11,256,0.7,0.726721128926293,0.0182599102860578
A2,ARX,I,245,12,257,0.7,0.732020764945839,0.0202502120353346
A2,ARX,I,245,13,258,0.7,0.737426919419705,0.0222332557871553
A2,ARX,I,245,14,259,0.7,0.742866050855394,0.024202297142699
A2,ARX,I,252,1,253,0.7,0.700065733807817,8.06183417367663e-05
A2,ARX,I,252,2,254,0.7,0.700311578588553,0.00195222771874819
A2,ARX,I,252,3,255,0.7,0.700877209519928,0.00372655870472277
A2,ARX,I,252,4,256,0.7,0.701902256333514,0.00538958212611841
A2,ARX,I,252,5,257,0.7,0.70350308495825,0.0070133207278108
A2,ARX,I,252,6,258,0.7,0.70575501403322,0.00866543184981229
A2,ARX,I,252,7,259,0.7,0.708682090150113,0.010389225590421
A2,ARX,I,252,8,260,0.7,0.712255259925787,0.0121969041650087
A2,ARX,I,252,9,261,0.7,0.716398579766758,0.0140759218785651
A2,ARX,I,252,10,262,0.7,0.721002066483779,0.0160018305305845
A2,ARX,I,252,11,263,0.7,0.725938971541136,0.0179500237133223
A2,ARX,I,252,12,264,0.7,0.731084715659912,0.0199021016069388
A2,ARX,I,252,13,265,0.7,0.736334533241085,0.02184669897351
A2,ARX,I,252,14,266,0.7,0.74161712914182,0.023777417203958
A2,ARX,I,259,1,260,0.7,0.70006384751439,7.93666136132964e-05
A2,ARX,I,259,2,261,0.7,0.700302645308315,0.00192401481337017
A2,ARX,I,259,3,262,0.7,0.700852083275981,0.00367217660278393
A2,ARX,I,259,4,263,0.7,0.701847823826027,0.00530990112952843
A2,ARX,I,259,5,264,0.7,0.703402943244209,0.00690808350585223
A2,ARX,I,259,6,265,0.7,0.705590648021143,0.00853333323524098
A2,ARX,I,259,7,266,0.7,0.708434336541892,0.0102282739460013
A2,ARX,I,259,8,267,0.7,0.711905826285741,0.0120048926355903
A2,ARX,I,259,9,268,0.7,0.715931396270825,0.0138508347193793
A2,ARX,I,259,10,269,0.7,0.720404281383878,0.0157420848683621
A2,ARX,I,259,11,270,0.7,0.725201456194909,0.0176545431494668
A2,ARX,I,259,12,271,0.7,0.730202018308858,0.0195702813119384
A2,ARX,I,259,13,272,0.7,0.735304305930593,0.0214783318525139
A2,ARX,I,259,14,273,0.7,0.740439135422384,0.0233726168536511
A2,ARX,I,266,1,267,0.7,0.700062066927892,7.81698173269489e-05
A2,ARX,I,266,2,268,0.7,0.70029421180575,0.00189698385289699
A2,ARX,I,266,3,269,0.7,0.700828360738251,0.00362008841138585
A2,ARX,I,266,4,270,0.7,0.701796428415295,0.00523360967489822
A2,ARX,I,266,5,271,0.7,0.703308382730079,0.00680736349025894
A2,ARX,I,266,6,272,0.7,0.705435433569067,0.00840695662839657
A2,ARX,I,266,7,273,0.7,0.70820036529622,0.0100743567557287
A2,ARX,I,266,8,274,0.7,0.711575815646796,0.0118213464971773
A2,ARX,I,266,9,275,0.7,0.715490159432164,0.01363575506988
A2,ARX,I,266,10,276,0.7,0.719839665736306,0.0154939803274165
A2,ARX,I,266,11,277,0.7,0.72450481844261,0.0173724033310802
A2,ARX,I,266,12,278,0.7,0.729368179682238,0.0192535408978862
A2,ARX,I,266,13,279,0.7,0.734331011255315,0.021126798075526
A2,ARX,I,266,14,280,0.7,0.739326118406274,0.0229863951030044
A2,ARX,I,273,1,274,0.7,0.700060383263681,7.70240757435234e-05
A2,ARX,I,273,2,275,0.7,0.700286236715714,0.00187105469738487
A2,ARX,I,273,3,276,0.7,0.700805926043432,0.00357013766950316
A2,ARX,I,273,4,277,0.7,0.701747819923267,0.00516047494382048
A2,ARX,I,273,5,278,0.7,0.703218944391865,0.00671084817107981
A2,ARX,I,273,6,279,0.7,0.70528861894205,0.00828590339509804
A2,ARX,I,273,7,280,0.7,0.70797904539516,0.00992698065964343
A2,ARX,I,273,8,281,0.7,0.711263635387051,0.0116456681963965
A2,ARX,I,273,9,282,0.7,0.715072743318136,0.0134299721411809
A2,ARX,I,273,10,283,0.7,0.7193055040865,0.0152566852564102
A2,ARX,I,273,11,284,0.7,0.723845715275917,0.0171026461226656
A2,ARX,I,273,12,285,0.7,0.728579209424378,0.0189507923952121
A2,ARX,I,273,13,286,0.7,0.733410007370838,0.020790878829564
A2,ARX,I,273,14,287,0.7,0.73827279128264,0.022617403501652
A2,ARX,I,280,1,281,0.7,0.700058788739825,7.59258888045017e-05
A2,ARX,I,280,2,282,0.7,0.700278683365672,0.00184615462845663
A2,ARX,I,280,3,283,0.7,0.700784676422612,0.00352218250576301
A2,ARX,I,280,4,284,0.7,0.701701776359888,0.00509028600864344
A2,ARX,I,280,5,285,0.7,0.703134220772991,0.00661825467121584
A2,ARX,I,280,6,286,0.7,0.705149536608036,0.00816981300498022
A2,ARX,I,280,7,287,0.7,0.707769372150965,0.00978569980755187
A2,ARX,I,280,8,288,0.7,0.710967870321366,0.0114773181207403
A2,ARX,I,280,9,289,0.7,0.714677258303683,0.013232844505652
A2,ARX,I,280,10,290,0.7,0.718799382151939,0.0150294496304025
A2,ARX,I,280,11,291,0.7,0.723221173623762,0.0168444079029769
A2,ARX,I,280,12,292,0.7,0.727831557657927,0.0186610555892575
A2,ARX,I,280,13,293,0.7,0.732537163372616,0.0204694763549943
A2,ARX,I,280,14,294,0.7,0.737274447317603,0.0222644277254929
A2,ARX,I,287,1,288,0.7,0.700057276396866,7.4872082830992e-05
A2,ARX,I,287,2,289,0.7,0.700271518933355,0.00182221746772991
A2,ARX,I,287,3,290,0.7,0.700764519860597,0.00347609387585795
A2,ARX,I,287,4,291,0.7,0.701658098930492,0.00502285113058839
A2,ARX,I,287,5,292,0.7,0.703053846982374,0.00652932601085815
A2,ARX,I,287,6,293,0.7,0.705017588812602,0.00805835814023674
A2,ARX,I,287,7,294,0.7,0.707570446012138,0.00965010967422124
A2,ARX,I,287,8,295,0.7,0.710687253553818,0.0113158069793387
A2,ARX,I,287,9,296,0.7,0.714302013025471,0.0130437909146417
A2,ARX,I,287,10,297,0.7,0.71831913922933,0.0148115942030591
A2,ARX,I,287,11,298,0.7,0.722628532882363,0.0165969069854411
A2,ARX,I,287,12,299,0.7,0.72712204760854,0.0183834436846273
A2,ARX,I,287,13,300,0.7,0.731708782234529,0.0201615978738571
A2,ARX,I,287,14,301,0.7,0.736326873456503,0.0219263698272576
A2,ARX,I,294,1,295,0.7,0.70005583999751,7.38597732588232e-05
A2,ARX,I,294,2,296,0.7,0.700264713960367,0.00179918284108632
A2,ARX,I,294,3,297,0.7,0.700745373697397,0.00343175410762056
A2,ARX,I,294,4,298,0.7,0.701616608949165,0.00495799556007586
A2,ARX,I,294,5,299,0.7,0.702977494925718,0.00644382810238337
A2,ARX,I,294,6,300,0.7,0.704892237984205,0.00795124079063824
A2,ARX,I,294,7,301,0.7,0.707381457949477,0.00951984213549251
A2,ARX,I,294,8,302,0.7,0.710420645691679,0.0111606897273798
A2,ARX,I,294,9,303,0.7,0.713945486405383,0.0128622829388993
A2,ARX,I,294,10,304,0.7,0.717862832227117,0.0146025017460372
A2,ARX,I,294,11,305,0.7,0.722065400432786,0.0163594333677705
A2,ARX,I,294,12,306,0.7,0.726447822383079,0.0181171515148239
A2,ARX,I,294,13,307,0.7,0.730921538905689,0.0198663422548303
A2,ARX,I,294,14,308,0.7,0.735426279991713,0.0216022333952417
A2,ARX,I,301,1,302,0.7,0.700054473940771,7.2886332343331e-05
A2,ARX,I,301,2,303,0.7,0.700258241977683,0.0017769955460581
A2,ARX,I,301,3,304,0.7,0.70072716362676,0.00338905566371409
A2,ARX,I,301,4,305,0.7,0.701577145723552,0.00489555969376961
A2,ARX,I,301,5,306,0.7,0.702904869440706,0.00636154727504129
A2,ARX,I,301,6,307,0.7,0.704773000353482,0.00784818909098037
A2,ARX,I,301,7,308,0.7,0.707201679703186,0.00939456153880849
A2,ARX,I,301,8,309,0.7,0.710167020850472,0.011011560775015
A2,ARX,I,301,9,310,0.7,0.713606308609339,0.0126878392175815
A2,ARX,I,301,10,311,0.7,0.717428710910384,0.0144016102474604
A2,ARX,I,301,11,312,0.7,0.721529620692115,0.0161313408066626
A2,ARX,I,301,12,313,0.7,0.725806307558282,0.0178614464452358
A2,ARX,I,301,13,314,0.7,0.730172436369427,0.0195828897276981
A2,ARX,I,301,14,315,0.7,0.734569250185874,0.021291112096215
A2,ARX,I,308,1,309,0.7,0.700053173166714,7.19493586315962e-05
A2,ARX,I,308,2,310,0.7,0.700252079068464,0.00175560498924346
A2,ARX,I,308,3,311,0.7,0.70070982249924,0.00334790002960102
A2,ARX,I,308,4,312,0.7,0.7015395640282,0.00483539739562321
A2,ARX,I,308,5,313,0.7,0.702835703764492,0.00628228799056797
A2,ARX,I,308,6,314,0.7,0.704659438688385,0.00774895437378755
A2,ARX,I,308,7,315,0.7,0.707030453059563,0.00927396102183142
A2,ARX,I,308,8,316,0.7,0.70992545180264,0.010868049495629
A2,ARX,I,308,9,317,0.7,0.713283241504896,0.0125200200840875
A2,ARX,I,308,10,318,0.7,0.717015193247915,0.0142084065952082
A2,ARX,I,308,11,319,0.7,0.721019245092462,0.0159120395157352
A2,ARX,I,308,12,320,0.7,0.725195175692236,0.0176156600632808
A2,ARX,I,308,13,321,0.7,0.729458764719429,0.0193104925651555
A2,ARX,I,308,14,322,0.7,0.733752694027858,0.020992179369478
A2,ARX,I,315,1,316,0.7,0.700051933091488,7.10466524797911e-05
A2,ARX,I,315,2,317,0.7,0.700246203556229,0.00173496470207146
A2,ARX,I,315,3,318,0.7,0.700693289438722,0.00330819675895182
A2,ARX,I,315,4,319,0.7,0.701503732182796,0.00477737455997654
A2,ARX,I,315,5,320,0.7,0.70276975599052,0.00620587089128805
A2,ARX,I,315,6,321,0.7,0.704551156475278,0.00765330865044045
A2,ARX,I,315,7,322,0.7,0.70686718109027,0.00915775936135454
A2,ARX,I,315,8,323,0.7,0.709695097649793,0.0107298163715034
A2,ARX,I,315,9,324,0.7,0.71297516223144,0.0123584229401022
A2,ARX,I,315,10,325,0.7,0.716620844474084,0.0140224211212275
A2,ARX,I,315,11,326,0.7,0.720532506378974,0.0157009898379092
A2,ARX,I,315,12,327,0.7,0.724612315754755,0.0173791809562174
A2,ARX,I,315,13,328,0.7,0.728778065750369,0.0190484669648782
A2,ARX,I,315,14,329,0.7,0.732973808097422,0.0207046794324263
A2,ARX,I,322,1,323,0.7,0.700050749556977,7.01761953514685e-05
A2,ARX,I,322,2,324,0.7,0.700240595770733,0.00171503192134985
A2,ARX,I,322,3,325,0.7,0.70067750918707,0.00326986265170061
A2,ARX,I,322,4,326,0.7,0.70146953062871,0.00472136788365729
A2,ARX,I,322,5,327,0.7,0.702706806432271,0.00613213114494328
A2,ARX,I,322,6,328,0.7,0.704447793554892,0.0075610424898196
A2,ARX,I,322,7,329,0.7,0.706711321513174,0.00904569833329507
A2,ARX,I,322,8,330,0.7,0.709475194374056,0.0105965497756942
A2,ARX,I,322,9,331,0.7,0.712681050465167,0.0122026784001593
A2,ARX,I,322,10,332,0.7,0.716244360685523,0.0138432230563706
A2,ARX,I,322,11,333,0.7,0.72006779827554,0.0154976969699358
A2,ARX,I,322,12,334,0.7,0.724055808725999,0.0171514486801485
A2,ARX,I,322,13,335,0.7,0.728128104468302,0.0187961862554868
A2,ARX,I,322,14,336,0.7,0.732230043050089,0.020427919734022
A2,ARX,I,329,1,330,0.7,0.700049618777906,6.93361305921989e-05
A2,ARX,I,329,2,331,0.7,0.700235237803783,0.00169576721633853
A2,ARX,I,329,3,332,0.7,0.700662431432298,0.00323282102112306
A2,ARX,I,329,4,333,0.7,0.701436850501645,0.00466726376741691
A2,ARX,I,329,5,334,0.7,0.702646655041407,0.00606091696053932
A2,ARX,I,329,6,335,0.7,0.704349021943494,0.00747196311488973
A2,ARX,I,329,7,336,0.7,0.706562380461898,0.00893754034609784
A2,ARX,I,329,8,337,0.7,0.709265046126522,0.0104679630939726
A2,ARX,I,329,9,338,0.7,0.712399976856012,0.0120524468556363
A2,ARX,I,329,10,339,0.7,0.715884554140972,0.0136704164968783
A2,ARX,I,329,11,340,0.7,0.719623657460973,0.0153017063021722
A2,ARX,I,329,12,341,0.7,0.723523906160971,0.0169319484562711
A2,ARX,I,329,13,342,0.7,0.72750684423913,0.0185530749458045
A2,ARX,I,329,14,343,0.7,0.731519075402268,0.020161264366935
A2,ARX,I,336,1,337,0.7,0.700048537299828,6.85247470406362e-05
A2,ARX,I,336,2,338,0.7,0.700230113310011,0.00167713416167715
A2,ARX,I,336,3,339,0.7,0.700648010248471,0.00319700105107194
A2,ARX,I,336,4,340,0.7,0.701405592420118,0.00461495735214577
A2,ARX,I,336,5,341,0.7,0.702589119183972,0.00599208828473353
A2,ARX,I,336,6,342,0.7,0.704254542194073,0.00738589272798121
A2,ARX,I,336,7,343,0.7,0.706419907021988,0.00883306635500188
A2,ARX,I,336,8,344,0.7,0.709064017554016,0.0103437921846453
A2,ARX,I,336,9,345,0.7,0.712131092815991,0.0119074154385937
A2,ARX,I,336,10,346,0.7,0.715540340260215,0.0135036368371334
A2,ARX,I,336,11,347,0.7,0.719198747617443,0.015112599294668
A2,ARX,I,336,12,348,0.7,0.723015011215538,0.0167202064759827
A2,ARX,I,336,13,349,0.7,0.726912424795814,0.0183186034567319
A2,ARX,I,336,14,350,0.7,0.730838782572739,0.019904128235548
A2,ARX,I,343,1,344,0.7,0.700047501965173,6.77404649131161e-05
A2,ARX,I,343,2,345,0.7,0.700225207345799,0.00165909905013136
A2,ARX,I,343,3,346,0.7,0.700634203641224,0.00316233723286425
A2,ARX,I,343,4,347,0.7,0.701375665497433,0.00456435167710587
A2,ARX,I,343,5,348,0.7,0.70253403181672,0.00592551566658684
A2,ARX,I,343,6,349,0.7,0.704164080394423,0.00730266705576664
A2,ARX,I,343,7,350,0.7,0.706283488694952,0.00873207405263385
A2,ARX,I,343,8,351,0.7,0.708871527388945,0.0102237931764141
A2,ARX,I,343,9,352,0.7,0.711873621937563,0.0117672953896422
A2,ARX,I,343,10,353,0.7,0.715210726637935,0.0133425476754423
A2,ARX,I,343,11,354,0.7,0.718791845883768,0.0149299898967394
A2,ARX,I,343,12,355,0.7,0.722527662461535,0.016515785819804
A2,ARX,I,343,13,356,0.7,0.726343143406212,0.018092283535636
A2,ARX,I,343,14,357,0.7,0.730187221441532,0.0196559719723466
A2,ARX,I,350,1,351,0.7,0.700046509880996,6.6981823031203e-05
A2,ARX,I,350,2,352,0.7,0.700220506219069,0.00164163063716374
A2,ARX,I,350,3,353,0.7,0.700620973130802,0.00312876886468454
A2,ARX,I,350,4,354,0.7,0.701346986447945,0.0045153569320009
A2,ARX,I,350,5,355,0.7,0.702481239856373,0.00586107924992091
A2,ARX,I,350,6,356,0.7,0.704077385506823,0.00722213405971616
A2,ARX,I,350,7,357,0.7,0.706152747405481,0.00863437626818085
A2,ARX,I,350,8,358,0.7,0.708687042835926,0.0101077405237823
A2,ARX,I,350,9,359,0.7,0.711626852509075,0.0116318197382278
A2,ARX,I,350,10,360,0.7,0.714894803492583,0.0131868380924029
A2,ARX,I,350,11,361,0.7,0.718401831107232,0.014753521403468
A2,ARX,I,350,12,362,0.7,0.722060519876299,0.0163182828801463
A2,ARX,I,350,13,363,0.7,0.725797438590866,0.0178736642421859
A2,ARX,I,350,14,364,0.7,0.72956260982512,0.0194162974922234
A2,ARX,S,49,1,50,1.8,1.8,0
A2,ARX,S,49,2,51,1.8,1.8,2.22044604925031e-16
A2,ARX,S,49,3,52,1.8,1.8,6.66133814775094e-16
A2,ARX,S,49,4,53,1.8,1.8,1.11022302462516e-15
A2,ARX,S,49,5,54,1.8,1.8,1.99840144432528e-15
A2,ARX,S,49,6,55,1.8,1.8,3.5527136788005e-15
A2,ARX,S,49,7,56,1.79999999999999,1.8,5.77315972805081e-15
A2,ARX,S,49,8,57,1.79999999999999,1.8,9.76996261670138e-15
A2,ARX,S,49,9,58,1.79999999999998,1.8,1.62092561595273e-14
A2,ARX,S,49,10,59,1.79999999999997,1.8,2.68673971959288e-14
A2,ARX,S,49,11,60,1.79999999999996,1.8,4.44089209850063e-14
A2,ARX,S,49,12,61,1.79999999999993,1.8,7.34967642301854e-14
A2,ARX,S,49,13,62,1.79999999999988,1.8,1.21458398893992e-13
A2,ARX,S,49,14,63,1.7999999999998,1.8,2.00284233642378e-13
A2,ARX,S,56,1,57,1.79999999999999,1.79999999999999,3.99680288865056e-15
A2,ARX,S,56,2,58,1.79999999999998,1.79999999999999,1.04360964314765e-14
A2,ARX,S,56,3,59,1.79999999999997,1.79999999999999,2.1094237467878e-14
A2,ARX,S,56,4,60,1.79999999999996,1.79999999999999,3.86357612569554e-14
A2,ARX,S,56,5,61,1.79999999999993,1.79999999999999,6.77236045021345e-14
A2,ARX,S,56,6,62,1.79999999999988,1.79999999999999,1.15685239165941e-13
A2,ARX,S,56,7,63,1.7999999999998,1.79999999999999,1.94511073914327e-13
A2,ARX,S,56,8,64,1.79999999999967,1.79999999999999,3.24629212400396e-13
A2,ARX,S,56,9,65,1.79999999999946,1.79999999999999,5.38902256153051e-13
A2,ARX,S,56,10,66,1.7999999999991,1.79999999999999,8.92619311798626e-13
A2,ARX,S,56,11,67,1.79999999999852,1.79999999999999,1.47548639972683e-12
A2,ARX,S,56,12,68,1.79999999999756,1.79999999999999,2.43649544984237e-12
A2,ARX,S,56,13,69,1.79999999999597,1.79999999999999,4.02100575058739e-12
A2,ARX,S,56,14,70,1.79999999999336,1.79999999999999,6.63313848292546e-12
A2,ARX,S,63,1,64,1.79999999999967,1.7999999999998,1.30118138486068e-13
A2,ARX,S,63,2,65,1.79999999999946,1.7999999999998,3.44391182238724e-13
A2,ARX,S,63,3,66,1.7999999999991,1.7999999999998,6.98108237884298e-13
A2,ARX,S,63,4,67,1.79999999999852,1.7999999999998,1.28097532581251e-12
A2,ARX,S,63,5,68,1.79999999999756,1.7999999999998,2.24198437592804e-12
A2,ARX,S,63,6,69,1.79999999999597,1.7999999999998,3.82649467667306e-12
A2,ARX,S,63,7,70,1.79999999999336,1.7999999999998,6.43862740901113e-12
A2,ARX,S,63,8,71,1.79999999998905,1.7999999999998,1.07458486553469e-11
A2,ARX,S,63,9,72,1.79999999998195,1.7999999999998,1.78468351208494e-11
A2,ARX,S,63,10,73,1.79999999997024,1.7999999999998,2.95545810047315e-11
A2,ARX,S,63,11,74,1.79999999995094,1.7999999999998,4.88571405554694e-11
A2,ARX,S,63,12,75,1.79999999991912,1.7999999999998,8.06821276455594e-11
A2,ARX,S,63,13,76,1.79999999986665,1.7999999999998,1.33152155967764e-10
A2,ARX,S,63,14,77,1.79999999978014,1.7999999999998,2.19660956091161e-10
A2,ARX,S,70,1,71,1.79999999998905,1.79999999999336,4.30722124633576e-12
A2,ARX,S,70,2,72,1.79999999998195,1.79999999999336,1.14082077118383e-11
A2,ARX,S,70,3,73,1.79999999997024,1.79999999999336,2.31159535957204e-11
A2,ARX,S,70,4,74,1.79999999995094,1.79999999999336,4.24185131464583e-11
A2,ARX,S,70,5,75,1.79999999991912,1.79999999999336,7.42435002365482e-11
A2,ARX,S,70,6,76,1.79999999986665,1.79999999999336,1.26713528558753e-10
A2,ARX,S,70,7,77,1.79999999978014,1.79999999999336,2.1322232868215e-10
A2,ARX,S,70,8,78,1.79999999963751,1.79999999999336,3.55851348388114e-10
A2,ARX,S,70,9,79,1.79999999940235,1.79999999999336,5.91006577010944e-10
A2,ARX,S,70,10,80,1.79999999901465,1.79999999999336,9.78712000332393e-10
A2,ARX,S,70,11,81,1.79999999837543,1.79999999999336,1.61793001218768e-09
A2,ARX,S,70,12,82,1.79999999732154,1.79999999999336,2.67182276303402e-09
A2,ARX,S,70,13,83,1.79999999558396,1.79999999999336,4.40939773582727e-09
A2,ARX,S,70,14,84,1.79999999271919,1.79999999999336,7.27417481805048e-09
A2,ARX,S,77,1,78,1.79999999963751,1.79999999978014,1.42629019705964e-10
A2,ARX,S,77,2,79,1.79999999940235,1.79999999978014,3.77784248328794e-10
A2,ARX,S,77,3,80,1.79999999901465,1.79999999978014,7.65489671650244e-10
A2,ARX,S,77,4,81,1.79999999837543,1.79999999978014,1.40470768350553e-09
A2,ARX,S,77,5,82,1.79999999732154,1.79999999978014,2.45860043435187e-09
A2,ARX,S,77,6,83,1.79999999558396,1.79999999978014,4.19617540714512e-09
A2,ARX,S,77,7,84,1.79999999271919,1.79999999978014,7.06095248936833e-09
A2,ARX,S,77,8,85,1.79999998799597,1.79999999978014,1.17841714164513e-08
A2,ARX,S,77,9,86,1.7999999802087,1.79999999978014,1.95714429107596e-08
A2,ARX,S,77,10,87,1.79999996736966,1.79999999978014,3.24104825200067e-08
A2,ARX,S,77,11,88,1.79999994620166,1.79999999978014,5.35784798749717e-08
A2,ARX,S,77,12,89,1.79999991130153,1.79999999978014,8.84786053312325e-08
A2,ARX,S,77,13,90,1.79999985376096,1.79999999978014,1.46019179636525e-07
A2,ARX,S,77,14,91,1.7999997588926,1.79999999978014,2.40887535474243e-07
A2,ARX,S,84,1,85,1.79999998799597,1.79999999271919,4.72321892708294e-09
A2,ARX,S,84,2,86,1.7999999802087,1.79999999271919,1.25104904213913e-08
A2,ARX,S,84,3,87,1.79999996736966,1.79999999271919,2.53495300306383e-08
A2,ARX,S,84,4,88,1.79999994620166,1.79999999271919,4.65175273856033e-08
A2,ARX,S,84,5,89,1.79999991130153,1.79999999271919,8.14176528418642e-08
A2,ARX,S,84,6,90,1.79999985376096,1.79999999271919,1.38958227147157e-07
A2,ARX,S,84,7,91,1.7999997588926,1.79999999271919,2.33826582984875e-07
A2,ARX,S,84,8,92,1.79999960248116,1.79999999271919,3.90238023229017e-07
A2,ARX,S,84,9,93,1.79999934460239,1.79999999271919,6.48116794677023e-07
A2,ARX,S,84,10,94,1.79999891943244,1.79999999271919,1.07328674658902e-06
A2,ARX,S,84,11,95,1.79999821844641,1.79999999271919,1.77427277225917e-06
A2,ARX,S,84,12,96,1.79999706271779,1.79999999271919,2.9300013923983e-06
A2,ARX,S,84,13,97,1.79999515724874,1.79999999271919,4.83547044871635e-06
A2,ARX,S,84,14,98,1.79999201567579,1.79999999271919,7.97704339827732e-06
A2,ARX,S,91,1,92,1.79999960248116,1.79999960248115,1.66114036106693e-14
A2,ARX,S,91,2,93,1.79999934460239,1.79999934460229,1.00772629376935e-09
A2,ARX,S,91,3,94,1.79999891943244,1.79999891943206,2.98475560070146e-09
A2,ARX,S,91,4,95,1.79999821844641,1.7999982184451,6.20683255903032e-09
A2,ARX,S,91,5,96,1.79999706271779,1.79999706271367,1.13899989193398e-08
A2,ARX,S,91,6,97,1.79999515724874,1.79999515723643,2.00601784220803e-08
A2,ARX,S,91,7,98,1.79999201567579,1.79999201564016,3.43203506207127e-08
A2,ARX,S,91,8,99,1.79998683613682,1.79998683603588,5.78003228131803e-08
A2,ARX,S,91,9,100,1.79997829662727,1.79997829634523,9.65657575322274e-08
A2,ARX,S,91,10,101,1.79996421764573,1.79996421686497,1.6048063313666e-07
A2,ARX,S,91,11,102,1.79994100611631,1.79994100396833,2.65909914826729e-07
A2,ARX,S,91,12,103,1.79990273891298,1.79990273302801,4.39907927582725e-07
A2,ARX,S,91,13,104,1.79983965277444,1.79983963669546,7.27204786480732e-07
A2,ARX,S,91,14,105,1.7997356571159,1.79973561326614,1.2020511499992e-06
A2,ARX,S,98,1,99,1.79998683613682,1.79999201567579,5.1795389637288e-06
A2,ARX,S,98,2,100,1.79997829662727,1.79999201567579,1.37190485196559e-05
A2,ARX,S,98,3,101,1.79996421764573,1.79999201567579,2.77980300609215e-05
A2,ARX,S,98,4,102,1.79994100611631,1.79999201567579,5.10095594739024e-05
A2,ARX,S,98,5,103,1.79990273891298,1.79999201567579,8.92767628086766e-05
A2,ARX,S,98,6,104,1.79983965277444,1.79999201567579,0.000152362901350456
A2,ARX,S,98,7,105,1.7997356571159,1.79999201567579,0.000256358559888481
A2,ARX,S,98,8,106,1.79956424019714,1.79999201567579,0.00042777547864925
A2,ARX,S,98,9,107,1.79928173812869,1.79999201567579,0.000710277547095739
A2,ARX,S,98,10,108,1.79881628778646,1.79999201567579,0.00117572788932607
A2,ARX,S,98,11,109,1.79804974994573,1.79999201567579,0.00194226573005918
A2,ARX,S,98,12,110,1.79678827522837,1.79999201567579,0.00320374044741922
A2,ARX,S,98,13,111,1.79471477182412,1.79999201567579,0.00527724385166328
A2,ARX,S,98,14,112,1.79131320814184,1.79999201567579,0.00867880753394856
A2,ARX,S,105,1,106,1.79956424019714,1.79956424019949,2.29545395037513e-12
A2,ARX,S,105,2,107,1.79928173812869,1.7992817381587,2.06834973875229e-06
A2,ARX,S,105,3,108,1.79881628778646,1.79881628802601,8.3428819486173e-06
A2,ARX,S,105,4,109,1.79804974994573,1.79804975148267,2.50538793199017e-05
A2,ARX,S,105,5,110,1.79678827522837,1.79678828392838,7.05984065033515e-05
A2,ARX,S,105,6,111,1.79471477182412,1.79471481733229,0.000194117714809553
A2,ARX,S,105,7,112,1.79131320814184,1.79131343396244,0.0005290843498447
A2,ARX,S,105,8,113,1.78575089971623,1.78575197957547,0.00143600398498348
A2,ARX,S,105,9,114,1.77670297849943,1.77670800093429,0.00388581558803385
A2,ARX,S,105,10,115,1.76211028476717,1.7621331094463,0.0104800891456843
A2,ARX,S,105,11,116,1.73889581382663,1.73899723712337,0.0281633372511933
A2,ARX,S,105,12,117,1.70276035507224,1.70319966251503,0.0759312410968794
A2,ARX,S,105,13,118,1.64837417733857,1.65021626412352,0.219263116983222
A2,ARX,S,105,14,119,1.57053061994135,1.57793486364238,1.09396318033263
A2,ARX,S,112,1,113,1.78575089971623,1.79131320814184,0.00556230842560468
A2,ARX,S,112,2,114,1.77670297849943,1.79131320814184,0.0146102296424135
A2,ARX,S,112,3,115,1.76211028476717,1.79131320814184,0.0292029233746713
