Scenario,Model,ExoMode,WindowDay,WindowDayIdx,HorizonIdx,ForecastDay,Truth_I,ForecastDriven_I,PersistenceRt_I,ForecastDrivenAbsoluteError,PersistenceRtAbsoluteError
A1,N4SID,I,245,246,2,247,3928.09237120212,3928.08475537287,3928.90203544403,0.00761582924451432,0.809664241910923
A1,N4SID,I,245,246,3,248,3841.67594546349,3841.65173772537,3844.02598019898,0.0242077381180934,2.35003473549068
A1,N4SID,I,245,246,4,249,3756.46672471055,3756.41297193994,3761.01288547103,0.0537527706155743,4.54616076047205
A1,N4SID,I,245,246,5,250,3672.48982144521,3672.39148023969,3679.81681206961,0.0983412055179542,7.32699062439633
A1,N4SID,I,245,246,6,251,3589.76813789281,3589.6081362653,3600.3934017197,0.160001627505153,10.6252638268888
A1,N4SID,I,245,246,7,252,3508.3223943206,3508.08271498871,3522.699797863,0.239679331890784,14.3774035423985
A1,N4SID,I,245,246,8,253,3428.17116109523,3427.83004869472,3446.69457044377,0.341112400508791,18.5234093485401
A1,N4SID,I,245,246,9,254,3349.33089448998,3348.86536001527,3372.33764463581,0.465534474705692,23.0067501458316
A1,N4SID,I,245,246,10,255,3271.81597619985,3271.20079950914,3299.59023343622,0.615176690710541,27.7742572363682
A1,N4SID,I,245,246,11,256,3195.63875647429,3194.8460778398,3228.41477402633,0.792678634483309,32.7760175520393
A1,N4SID,I,245,246,12,257,3120.80960073435,3119.81130448806,3158.77486778029,0.998296246285463,37.965267045945
A1,N4SID,I,245,246,13,258,3047.33693950327,3046.10276900681,3090.63522378678,1.23417049645968,43.2982842835108
A1,N4SID,I,245,246,14,259,2975.22732144693,2973.72560716397,3023.96160573794,1.50171428295334,48.734284291018
A1,N4SID,I,252,253,1,253,3428.17116109523,3428.17116109523,3428.17116109523,2.72848410531878e-12,2.72848410531878e-12
A1,N4SID,I,252,253,2,254,3349.33089448998,3349.32196363868,3349.86074805119,0.00893085129746396,0.529853561214622
A1,N4SID,I,252,253,3,255,3271.81597619985,3271.78589880581,3273.34557696411,0.030077394039381,1.52960076426371
A1,N4SID,I,252,253,4,256,3195.63875647429,3195.57242555451,3198.58154598793,0.0663309197730086,2.94278951364413
A1,N4SID,I,252,253,5,257,3120.80960073435,3120.68795548792,3125.52595693716,0.121645246432308,4.7163562028145
A1,N4SID,I,252,253,6,258,3047.33693950327,3047.1381627458,3054.13744690045,0.198776757470114,6.80050739717899
A1,N4SID,I,252,253,7,259,2975.22732144693,2974.92720157271,2984.37592399727,0.30011987421949,9.14860255034773
A1,N4SID,I,252,253,8,260,2904.48546929361,2904.05718565913,2916.2025070808,0.428283634478248,11.7170377871944
A1,N4SID,I,252,253,9,261,2835.11433838076,2834.52823842562,2849.57946918497,0.586099955145528,14.4651308042089
A1,N4SID,I,252,253,10,262,2767.11517755949,2766.33914203316,2784.47018451224,0.776035526327178,17.3550069527464
A1,N4SID,I,252,253,11,263,2700.48759217541,2699.48684581209,2720.83907875933,1.00074636331919,20.3514865839265
A1,N4SID,I,252,253,12,264,2635.22960883692,2633.96926123486,2658.65158258161,1.26034760206721,23.4219737446829
A1,N4SID,I,252,253,13,265,2571.33774167819,2569.78143138989,2597.87408800134,1.5563102882993,26.5363463231483
A1,N4SID,I,252,253,14,266,2508.80705982374,2506.92033471618,2538.47390757157,1.8867251075676,29.6668477478265
A1,N4SID,I,259,260,1,260,2904.48546929361,2904.48546929361,2904.48546929361,9.09494701772928e-13,9.09494701772928e-13
A1,N4SID,I,259,260,2,261,2835.11433838076,2835.10982121462,2835.41941384019,0.00451716614725228,0.305075459425098
A1,N4SID,I,259,260,3,262,2767.11517755949,2767.10230713562,2767.98797498931,0.0128704238700266,0.87279742982264
A1,N4SID,I,259,260,4,263,2700.48759217541,2700.45956701888,2702.15118747791,0.028025156527292,1.66359530249974
A1,N4SID,I,259,260,5,264,2635.22960883692,2635.17971056751,2637.87024687782,0.0498982694125516,2.64063804089938
A1,N4SID,I,259,260,6,265,2571.33774167819,2571.25561721081,2575.10745901709,0.0821244673834371,3.76971733890105
A1,N4SID,I,259,260,7,266,2508.80705982374,2508.68283380379,2513.8261926005,0.124226019954676,5.01913277675749
A1,N4SID,I,259,260,8,267,2447.63125576528,2447.45331811399,2453.99083481705,0.177937651286356,6.35957905176929
A1,N4SID,I,259,260,9,268,2387.80271436662,2387.55926641994,2395.56674973096,0.243447946686047,7.76403536434191
A1,N4SID,I,259,260,10,269,2329.31258222159,2328.99056127147,2338.5202392633,0.322020950113256,9.20765704171708
A1,N4SID,I,259,260,11,270,2272.15083709967,2271.73857626243,2282.8185065811,0.412260837235408,10.6676694814341
A1,N4SID,I,259,260,12,271,2216.30635722683,2215.78944828537,2228.42962172184,0.516908941457132,12.1232644950096
A1,N4SID,I,259,260,13,272,2161.76699016205,2161.13183373556,2175.32248929119,0.635156426487356,13.5554991291474
A1,N4SID,I,259,260,14,273,2108.51962104506,2107.75442816179,2123.46681808252,0.765192883272903,14.9471970374566
A1,N4SID,I,266,267,1,267,2447.63125576528,2447.63125576528,2447.63125576528,0,0
A1,N4SID,I,266,267,2,268,2387.80271436662,2387.8007488068,2387.93457314505,0.00196555982529389,0.131858778423975
A1,N4SID,I,266,267,3,269,2329.31258222159,2329.30563046657,2329.68079432911,0.00695175501550693,0.368212107526688
A1,N4SID,I,266,267,4,270,2272.15083709967,2272.13462868619,2272.83469136753,0.01620841347858,0.683854267866081
A1,N4SID,I,266,267,5,271,2216.30635722683,2216.27620648799,2217.36198795663,0.0301507388385289,1.05563072980658
A1,N4SID,I,266,267,6,272,2161.76699016205,2161.71710235405,2163.22932368977,0.049887807990217,1.46233352772015
A1,N4SID,I,266,267,7,273,2108.51962104506,2108.44515589235,2110.40422042903,0.0744651527161295,1.88459938397182
A1,N4SID,I,266,267,8,274,2056.55024000604,2056.44429965413,2058.85505064157,0.105940351916161,2.30481063553043
A1,N4SID,I,266,267,9,275,2005.84400854396,2005.70123708597,2008.55100755463,0.142771457988829,2.706999010667
A1,N4SID,I,266,267,10,276,1956.38532469679,1956.19984567667,1959.46207699406,0.185479020115508,3.07675229726669
A1,N4SID,I,266,267,11,277,1908.15788684299,1907.92298543391,1911.55901078063,0.234901409079384,3.40112393764298
A1,N4SID,I,266,267,12,278,1861.1447559902,1860.85424472494,1864.81330156787,0.290511265254509,3.66854557767556
A1,N4SID,I,266,267,13,279,1815.32841642317,1814.97311901432,1819.19715901385,0.355297408843853,3.86874259068054
A1,N4SID,I,266,267,14,280,1770.69083459891,1770.26332054545,1774.68348718789,0.427514053457344,3.99265258897844
A1,N4SID,I,273,274,1,274,2056.55024000604,2056.55024000604,2056.55024000604,4.54747350886464e-13,4.54747350886464e-13
A1,N4SID,I,273,274,2,275,2005.84400854396,2005.84134158361,2005.84784058783,0.00266696035168934,0.00383204386616853
A1,N4SID,I,273,274,3,276,1956.38532469679,1956.37543342046,1956.38158566918,0.00989127633260978,0.00373902760838973
A1,N4SID,I,273,274,4,277,1908.15788684299,1908.13639171384,1908.1214325459,0.0214951291541183,0.0364542970928596
A1,N4SID,I,273,274,5,278,1861.1447559902,1861.10555983745,1861.03810668759,0.0391961527477633,0.1066493026035
A1,N4SID,I,273,274,6,279,1815.32841642317,1815.26430500138,1815.10307688492,0.0641114217903578,0.225339538247226
A1,N4SID,I,273,274,7,280,1770.69083459891,1770.59500327355,1770.288531684,0.0958313253602228,0.402302914911388
A1,N4SID,I,273,274,8,281,1727.21351619224,1727.07710903245,1726.56735701275,0.136407159784312,0.646159179484812
A1,N4SID,I,273,274,9,282,1684.87756120996,1684.69170946639,1683.91311491161,0.185851743563489,0.964446298349458
A1,N4SID,I,273,274,10,283,1643.66371710599,1643.41886418514,1642.30002328776,0.244852920842959,1.36369381823056
A1,N4SID,I,273,274,11,284,1603.5524298434,1603.24147682339,1601.70293661897,0.310953020008355,1.84949322443481
A1,N4SID,I,273,274,12,285,1564.52389286212,1564.13625475034,1562.09732753878,0.387638111773413,2.42656532333535
A1,N4SID,I,273,274,13,286,1526.55809392307,1526.0815544197,1523.45926924057,0.476539503373715,3.09882468250248
A1,N4SID,I,273,274,14,287,1489.63485981103,1489.05913574137,1485.7654186431,0.575724069659145,3.86944116792711
A1,N4SID,I,280,281,1,281,1727.21351619224,1727.21351619224,1727.21351619224,1.59161572810262e-12,1.59161572810262e-12
A1,N4SID,I,280,281,2,282,1684.87756120996,1684.87601986042,1684.79081898451,0.00154134953459106,0.0867422254432313
A1,N4SID,I,280,281,3,283,1643.66371710599,1643.65844086125,1643.39742030927,0.00527624473829746,0.266296796716006
A1,N4SID,I,280,281,4,284,1603.5524298434,1603.54072680039,1603.00861848359,0.0117030430108116,0.543811359816573
A1,N4SID,I,280,281,5,285,1564.52389286212,1564.50281127085,1563.60031495095,0.0210815912653288,0.923577911173197
A1,N4SID,I,280,281,6,286,1526.55809392307,1526.5251977212,1525.14899721703,0.0328962018702441,1.40909670603764
A1,N4SID,I,280,281,7,287,1489.63485981103,1489.58703120114,1487.63172252281,0.0478286098882563,2.00313728821789
A1,N4SID,I,280,281,8,288,1453.73389888867,1453.6673957094,1451.02610220388,0.0665031792711943,2.70779668479372
A1,N4SID,I,280,281,9,289,1418.83484150434,1418.74663832251,1415.3102866893,0.0882031818307496,3.52455481503966
A1,N4SID,I,280,281,10,290,1384.91727826467,1384.80348704431,1380.462951097,0.113791220362373,4.45432716767596
A1,N4SID,I,280,281,11,291,1351.96079619171,1351.81882009624,1346.46328138646,0.141976095467044,5.49751480524378
A1,N4SID,I,280,281,12,292,1319.94501279114,1319.77141084124,1313.29096103269,0.173601949908516,6.65405175845035
A1,N4SID,I,280,281,13,293,1288.84960806536,1288.64190238897,1280.92615818832,0.207705676389651,7.92344987704155
A1,N4SID,I,280,281,14,294,1258.6543545106,1258.41053819101,1249.34951330372,0.24381631959659,9.30484120688243
A1,N4SID,I,287,288,1,288,1453.73389888867,1453.73389888867,1453.73389888867,4.54747350886464e-13,4.54747350886464e-13
A1,N4SID,I,287,288,2,289,1418.83484150434,1418.83423613159,1418.68708457201,0.000605372743621047,0.147756932326274
A1,N4SID,I,287,288,3,290,1384.91727826467,1384.91567379341,1384.47440937318,0.00160447126268082,0.442868891496573
A1,N4SID,I,287,288,4,291,1351.96079619171,1351.95678682847,1351.07633305081,0.00400936323467249,0.884463140894013
A1,N4SID,I,287,288,5,292,1319.94501279114,1319.93791446063,1318.4737707462,0.00709833051246278,1.47124204494344
A1,N4SID,I,287,288,6,293,1288.84960806536,1288.83935993023,1286.64808154738,0.0102481351300412,2.2015265179873
A1,N4SID,I,287,288,7,294,1258.6543545106,1258.63913504682,1255.5810574546,0.0152194637805678,3.07329705600023
A1,N4SID,I,287,288,8,295,1229.33914514295,1229.31807669062,1225.2549127227,0.0210684523262898,4.08423242024628
A1,N4SID,I,287,288,9,296,1200.88401960243,1200.85601859077,1195.65227355779,0.0280010116650828,5.23174604464316
A1,N4SID,I,287,288,10,297,1173.26918838849,1173.23290285861,1166.75616814793,0.0362855298876639,6.51302024056872
A1,N4SID,I,287,288,11,298,1146.47505528339,1146.42997441858,1138.55001700872,0.0450808648085967,7.92503827467453
A1,N4SID,I,287,288,12,299,1120.48223802301,1120.4280345668,1111.0176236266,0.0542034562129174,9.46461439641871
A1,N4SID,I,287,288,13,300,1095.27158727688,1095.20830393527,1084.14316538387,0.063283341616625,11.1284218930139
A1,N4SID,I,287,288,14,301,1070.82420400083,1070.75207903917,1057.91118475086,0.0721249616633486,12.9130192499711
A1,N4SID,I,294,295,1,295,1229.33914514295,1229.33914514295,1229.33914514295,4.54747350886464e-13,4.54747350886464e-13
A1,N4SID,I,294,295,2,296,1200.88401960243,1200.88297419887,1200.69755541546,0.00104540356323923,0.18646418697017
A1,N4SID,I,294,295,3,297,1173.26918838849,1173.26602970039,1172.7144062789,0.00315868810639586,0.55478210959609
A1,N4SID,I,294,295,4,298,1146.47505528339,1146.46857032946,1145.37485375795,0.00648495393079429,1.10020152543825
A1,N4SID,I,294,295,5,299,1120.48223802301,1120.4703648521,1118.66438139998,0.0118731709114854,1.81785662303355
A1,N4SID,I,294,295,6,300,1095.27158727688,1095.25202797209,1092.56879293904,0.0195593047965303,2.70279433784458
A1,N4SID,I,294,295,7,301,1070.82420400083,1070.79561297823,1067.0742051641,0.0285910225975385,3.74999883672763
A1,N4SID,I,294,295,8,302,1047.12145522733,1047.08179533417,1042.16704098123,0.0396598931590688,4.95441424609885
A1,N4SID,I,294,295,9,303,1024.14498835937,1024.09176179578,1017.83402266033,0.0532265635883959,6.31096569904457
A1,N4SID,I,294,295,10,304,1001.87674403423,1001.80777687744,994.062165257761,0.0689671567848791,7.81457877646721
A1,N4SID,I,294,295,11,305,980.298967623901,980.212306409586,970.838770207003,0.0866612143156544,9.46019741689872
A1,N4SID,I,294,295,12,306,959.394219438683,959.287411526375,948.151419069845,0.106807912307431,11.2428003688376
A1,N4SID,I,294,295,13,307,939.145383700066,939.016394180142,925.987967441471,0.128989519924858,13.1574162585952
A1,N4SID,I,294,295,14,308,919.535676348495,919.382503225861,904.336539003103,0.153173122634939,15.199137345392
A1,N4SID,I,301,302,1,302,1047.12145522733,1047.12145522733,1047.12145522733,2.27373675443232e-13,2.27373675443232e-13
A1,N4SID,I,301,302,2,303,1024.14498835937,1024.14551915688,1023.93593083662,0.00053079750591678,0.209057522748139
A1,N4SID,I,301,302,3,304,1001.87674403423,1001.87863949525,1001.25660370249,0.00189546102456006,0.62014033173341
A1,N4SID,I,301,302,4,305,980.298967623901,980.303513569287,979.072673550806,0.00454594538541642,1.22629407309535
A1,N4SID,I,301,302,5,306,959.394219438683,959.402838395065,957.37356246475,0.00861895638217902,2.020656973933
A1,N4SID,I,301,302,6,307,939.145383700066,939.159746541174,936.148910486092,0.0143628411074133,2.99647321397447
A1,N4SID,I,301,302,7,308,919.535676348495,919.558338252021,915.388571308801,0.0226619035255453,4.14710503969422
A1,N4SID,I,301,302,8,309,900.548651750602,900.582122596428,895.082608061754,0.0334708458257182,5.46604368884823
A1,N4SID,I,301,302,9,310,882.168208369481,882.21540397511,875.221289177479,0.0471956056292129,6.94691919200113
A1,N4SID,I,301,302,10,311,864.378593460304,864.443122174439,855.795084344108,0.0645287141356903,8.58350911619516
A1,N4SID,I,301,302,11,312,847.164406852162,847.250064031416,836.794660537934,0.0856571792539853,10.369746314228
A1,N4SID,I,301,302,12,313,830.510603875468,830.621516820628,818.21087813414,0.110912945160408,12.2997257413284
A1,N4SID,I,301,302,13,314,814.402497492588,814.543173324259,800.034787093449,0.140675831670706,14.3677103991388
A1,N4SID,I,301,302,14,315,798.825759687655,799.001828201376,782.257623222606,0.176068513720452,16.5681364650488
A1,N4SID,I,308,309,1,309,900.548651750602,900.548651750602,900.548651750602,1.13686837721616e-13,1.13686837721616e-13
A1,N4SID,I,308,309,2,310,882.168208369481,882.168934631368,881.947668610542,0.000726261887734836,0.22053975893823
A1,N4SID,I,308,309,3,311,864.378593460304,864.380902580146,863.725091909666,0.00230911984203885,0.65350155063777
A1,N4SID,I,308,309,4,312,847.164406852162,847.169299988232,845.87342995463,0.00489313606988162,1.29097689753246
A1,N4SID,I,308,309,5,313,830.510603875468,830.519511237086,828.385331955978,0.00890736161807126,2.12527191949027
A1,N4SID,I,308,309,6,314,814.402497492588,814.417352312811,811.253585639427,0.0148548202222401,3.14891185316151
A1,N4SID,I,308,309,7,315,798.825759687655,798.849525704879,794.471114889501,0.0237660172236929,4.35464479815448
A1,N4SID,I,308,309,8,316,783.766422169645,783.801705792942,778.030977425186,0.0352836232965501,5.7354447444593
A1,N4SID,I,308,309,9,317,769.210876440936,769.25996456291,761.92636250729,0.0490881219739094,7.28451393364594
A1,N4SID,I,308,309,10,318,755.145873281659,755.211706342743,746.150588677237,0.0658330610848452,8.99528460442127
A1,N4SID,I,308,309,11,319,741.558521698151,741.644877613612,730.697101527011,0.0863559154614677,10.8614201711403
A1,N4SID,I,308,309,12,320,728.4362873819,728.547436030753,715.559471500002,0.111148648852577,12.8768158818981
A1,N4SID,I,308,309,13,321,715.766990723343,715.90684186032,700.73139172251,0.139851136976745,15.0355990008329
A1,N4SID,I,308,309,14,322,703.538804422947,703.712005021226,686.206675865656,0.173200598279095,17.332128557291
A1,N4SID,I,315,316,1,316,783.766422169645,783.766422169645,783.766422169645,1.13686837721616e-13,1.13686837721616e-13
A1,N4SID,I,315,316,2,317,769.210876440936,769.211394440418,768.986101858224,0.000517999482212872,0.224774582712257
A1,N4SID,I,315,316,3,318,755.145873281659,755.148120172745,754.479801326252,0.002246891086088,0.66607195540621
A1,N4SID,I,315,316,4,319,741.558521698151,741.56311623893,740.242606180242,0.00459454077872579,1.31591551790871
A1,N4SID,I,315,316,5,320,728.4362873819,728.445407579255,726.269683946252,0.00912019735505964,2.16660343564808
A1,N4SID,I,315,316,6,321,715.766990723343,715.781965200399,712.556282958351,0.0149744770560574,3.21070776499221
A1,N4SID,I,315,316,7,322,703.538804422947,703.561518008378,699.097731250395,0.0227135854307789,4.44107317255271
A1,N4SID,I,315,316,8,323,691.740250740021,691.773259273531,685.889435451794,0.0330085335095873,5.85081528822741
A1,N4SID,I,315,316,9,324,680.360198417773,680.406279331721,672.926879687926,0.046080913947776,7.43331872984675
A1,N4SID,I,315,316,10,325,669.38785932123,669.450304118648,660.205624485789,0.0624447974181521,9.18223483544091
A1,N4SID,I,315,316,11,326,658.812784822754,658.894927881289,647.721305685434,0.0821430585356211,11.0914791373191
A1,N4SID,I,315,316,12,327,648.624861968069,648.730411397479,635.469633357726,0.105549429409393,13.1552286103428
A1,N4SID,I,315,316,13,328,638.814309453924,638.946858261687,623.446390728876,0.132548807763101,15.367918725048
A1,N4SID,I,315,316,14,329,629.371673446774,629.535605065036,611.647433112208,0.163931618261699,17.7242403345658
A1,N4SID,I,322,323,1,323,691.740250740021,691.740250740021,691.740250740021,0,0
A1,N4SID,I,322,323,2,324,680.360198417773,680.359935222957,680.135562707565,0.000263194815829593,0.224635710207849
A1,N4SID,I,322,323,3,325,669.38785932123,669.386633119063,668.721691853493,0.00122620216643554,0.6661674677365
A1,N4SID,I,322,323,4,326,658.812784822754,658.810244639123,657.495632455197,0.00254018363034447,1.31715236755679
A1,N4SID,I,322,323,5,327,648.624861968069,648.62025387842,646.454421165688,0.00460808964896842,2.17044080238145
A1,N4SID,I,322,323,6,328,638.814309453924,638.806983214849,635.595136630911,0.0073262390749278,3.21917282301274
A1,N4SID,I,322,323,7,329,629.371673446774,629.360557353477,624.91489909911,0.0111160932967778,4.45677434766367
A1,N4SID,I,322,323,8,330,620.287823270216,620.271975807853,614.410870023097,0.0158474623633538,5.87695324711842
A1,N4SID,I,322,323,9,331,611.55394698723,611.533280021702,604.080251656198,0.0206669655273117,7.47369533103176
A1,N4SID,I,322,323,10,332,603.161546901775,603.134595127577,593.920286642614,0.0269517741976415,9.24126025916087
A1,N4SID,I,322,323,11,333,595.102435002733,595.068328642223,583.928257602891,0.03410636051035,11.1741773998427
A1,N4SID,I,322,323,12,334,587.368728371769,587.326967426232,574.101486715124,0.0417609455366801,13.2672416566443
A1,N4SID,I,322,323,13,335,579.952844575281,579.902597139683,564.437335292525,0.0502474355985214,15.5155092827565
A1,N4SID,I,322,323,14,336,572.847497059301,572.7879367982,554.933203357882,0.0595602611005006,17.9142937014184
A1,N4SID,I,329,330,1,330,620.287823270216,620.287823270216,620.287823270216,1.13686837721616e-13,1.13686837721616e-13
A1,N4SID,I,329,330,2,331,611.55394698723,611.554764507353,611.331755208402,0.000817520123064241,0.222191778828005
A1,N4SID,I,329,330,3,332,603.161546901775,603.164283988589,602.501780401185,0.00273708681368134,0.659766500590194
A1,N4SID,I,329,330,4,333,595.102435002733,595.108590474791,593.796228272106,0.00615547205791245,1.30620673062708
A1,N4SID,I,329,330,5,334,587.368728371769,587.380683699259,585.213446509559,0.0119553274899999,2.15528186220979
A1,N4SID,I,329,330,6,335,579.952844575281,579.972635656792,576.751801037276,0.0197910815110163,3.2010435380048
A1,N4SID,I,329,330,7,336,572.847497059301,572.877811682509,568.409675974861,0.0303146232079143,4.43782108443963
A1,N4SID,I,329,330,8,337,566.045690564919,566.089579884037,560.185473589029,0.043889319118307,5.86021697589024
A1,N4SID,I,329,330,9,338,559.540716580631,559.601844918731,552.07761423619,0.0611283380999339,7.46310234444104
A1,N4SID,I,329,330,10,339,553.326148846844,553.408268788214,544.084536296974,0.0821199413696831,9.24161254986996
A1,N4SID,I,329,330,11,340,547.395838926706,547.50343316481,536.204696103244,0.107594238103729,11.1911428234616
A1,N4SID,I,329,330,12,341,541.743911856381,541.881608143712,528.436567858125,0.137696287330414,13.3073439982558
A1,N4SID,I,329,330,13,342,536.364761886962,536.537484379743,520.778643549554,0.172722492780395,15.5861183374084
A1,N4SID,I,329,330,14,343,531.253048329248,531.466250163544,513.229432857793,0.213201834296001,18.0236154714548
A1,N4SID,I,336,337,1,337,566.045690564919,566.045690564919,566.045690564919,0,0
A1,N4SID,I,336,337,2,338,559.540716580631,559.540840913027,559.321828152331,0.000124332396126192,0.218888428299579
A1,N4SID,I,336,337,3,339,553.326148846844,553.326326844894,552.675102943275,0.000177998049935013,0.651045903569411
A1,N4SID,I,336,337,4,340,547.395838926706,547.39635674325,546.104713318102,0.000517816544515881,1.29112560860426
A1,N4SID,I,336,337,5,341,541.743911856381,541.745041907902,539.609863020324,0.00113005152024925,2.13404883605767
A1,N4SID,I,336,337,6,342,536.364761886962,536.366967256043,533.189761252585,0.00220536908079794,3.17500063437762
A1,N4SID,I,336,337,7,343,531.253048329248,531.256662339145,526.843622764521,0.00361400989731919,4.40942556472703
A1,N4SID,I,336,337,8,344,526.403691511797,526.409278494607,520.570667932968,0.00558698280940462,5.83302357882917
A1,N4SID,I,336,337,9,345,521.811868861852,521.820309885502,514.370122834936,0.00844102364976607,7.44174602691669
A1,N4SID,I,336,337,10,346,517.473011117946,517.485697290997,508.24121931374,0.0126861730502696,9.23179180420669
A1,N4SID,I,336,337,11,347,513.382798682343,513.400927990578,502.183195038685,0.0181293082347338,11.1996036436583
A1,N4SID,I,336,337,12,348,509.537158120753,509.561740276942,496.195293558634,0.0245821561885577,13.3418645621193
A1,N4SID,I,336,337,13,349,505.932258816184,505.96444713628,490.276764349809,0.0321883200962247,15.6554944663745
A1,N4SID,I,336,337,14,350,502.564509783185,502.605888109854,484.426862858139,0.0413783266695305,18.1376469250458
A1,N4SID,I,343,344,1,344,526.403691511797,526.403691511797,526.403691511797,1.13686837721616e-13,1.13686837721616e-13
A1,N4SID,I,343,344,2,345,521.811868861852,521.81246587613,521.596161671909,0.000597014277332164,0.2157071899436
A1,N4SID,I,343,344,3,346,517.473011117946,517.475425502124,516.830166940967,0.00241438417776862,0.642844176979224
A1,N4SID,I,343,344,4,347,513.382798682343,513.388393237371,512.105415124745,0.00559455502775563,1.27738355759777
A1,N4SID,I,343,344,5,348,509.537158120753,509.548099957377,507.421613815598,0.0109418366233172,2.11554430515582
A1,N4SID,I,343,344,6,349,505.932258816184,505.95065901911,502.778470498982,0.0184002029259318,3.15378831720147
A1,N4SID,I,343,344,7,350,502.564509783185,502.592605057785,498.175692654604,0.0280952746001049,4.38881712858114
A1,N4SID,I,343,344,8,351,499.430556648237,499.471538532303,493.612987852432,0.0409818840661842,5.81756879580445
A1,N4SID,I,343,344,9,352,496.527278801504,496.58454525694,489.09006384386,0.0572664554357516,7.43721495764373
A1,N4SID,I,343,344,10,353,493.851786724744,493.929192425705,484.606628648233,0.0774057009602416,9.24515807651193
A1,N4SID,I,343,344,11,354,491.40141949971,491.502664075491,480.162390634969,0.101244575781038,11.2390288647416
A1,N4SID,I,343,344,12,355,489.173742501003,489.30321331322,475.757058601504,0.129470812217164,13.4166838994982
A1,N4SID,I,343,344,13,356,487.166545276956,487.32944439962,471.390341847238,0.162899122664555,15.7762034297176
A1,N4SID,I,343,344,14,357,485.377839621799,485.578865607218,467.061950243684,0.201025985419164,18.3158893781143
A1,N4SID,I,350,351,1,351,499.430556648237,499.430556648237,499.430556648237,1.70530256582424e-13,1.70530256582424e-13
A1,N4SID,I,350,351,2,352,496.527278801504,496.527560173189,496.313985813166,0.00028137168436615,0.213292988337798
A1,N4SID,I,350,351,3,353,493.851786724744,493.852852326083,493.214756300199,0.00106560133866651,0.63703042454523
A1,N4SID,I,350,351,4,354,491.40141949971,491.403999677214,490.132825379051,0.0025801775040577,1.26859412065886
A1,N4SID,I,350,351,5,355,489.173742501003,489.178753597718,487.068148646537,0.00501109671574795,2.10559385446544
A1,N4SID,I,350,351,6,356,487.166545276956,487.175174653795,484.020680102876,0.00862937683939435,3.14586517407986
A1,N4SID,I,350,351,7,357,485.377839621799,485.39170978795,480.990372224857,0.0138701661512641,4.38746739694199
A1,N4SID,I,350,351,8,358,483.805857842024,483.82640661984,477.977176036009,0.0205487778152929,5.8286818060152
A1,N4SID,I,350,351,9,359,482.449051219593,482.477611812688,474.981041173914,0.0285605930945394,7.4680100456797
A1,N4SID,I,350,351,10,360,481.306088674348,481.344636522759,472.001915954791,0.0385478484105306,9.3041727195573
A1,N4SID,I,350,351,11,361,480.375855627738,480.426482107097,469.03974743549,0.0506264793592663,11.3361081922473
A1,N4SID,I,350,351,12,362,479.657453069729,479.722923638417,466.094481472997,0.0654705686876014,13.5629715967326
A1,N4SID,I,350,351,13,363,479.150196830559,479.232175263464,463.166062781566,0.0819784329052027,15.9841340489928
A1,N4SID,I,350,351,14,364,478.853617058756,478.955404602201,460.254434987602,0.101787543444914,18.5991820711547
A1,SSEST,I,49,50,1,50,830.411673454518,830.411673454518,830.411673454518,0,0
A1,SSEST,I,49,50,2,51,846.692791420024,846.692755333113,846.446378062314,3.60869109954365e-05,0.246413357710821
A1,SSEST,I,49,50,3,52,863.538094886595,863.537962973249,862.789388153307,0.000131913345853718,0.748706733287349
A1,SSEST,I,49,50,4,53,880.9632310562,880.962910346353,879.446576282049,0.00032070984764232,1.51665477415168
A1,SSEST,I,49,50,5,54,898.984263749402,898.983640950224,896.423924524904,0.000622799178472633,2.56033922449853
A1,SSEST,I,49,50,6,55,917.617673741444,917.616568064021,913.727526420466,0.00110567742251533,3.8901473209778
A1,SSEST,I,49,50,7,56,936.880358352624,936.878542540697,931.363588939609,0.00181581192646263,5.51676941301537
A1,SSEST,I,49,50,8,57,956.789630228959,956.786842891559,949.338434485386,0.00278733740003645,7.45119574357261
A1,SSEST,I,49,50,9,58,977.363215246494,977.359119768919,967.658502922982,0.00409547757533346,9.7047123235119
A1,SSEST,I,49,50,10,59,998.61924946997,998.613442987266,986.330353639882,0.00580648270442907,12.2888958300883
A1,SSEST,I,49,50,11,60,1020.57627509396,1020.56826034278,1005.36066763644,0.00801475118475992,15.2156074575257
A1,SSEST,I,49,50,12,61,1043.25323529208,1043.24242050245,1024.75624964698,0.0108147896257833,18.4969856450969
A1,SSEST,I,49,50,13,62,1066.66946789726,1066.65519019108,1044.52403029158,0.0142777061762445,22.1454376056765
A1,SSEST,I,49,50,14,63,1090.844697834,1090.8261886655,1064.67106825861,0.0185091684954841,26.173629575391
A1,SSEST,I,56,57,1,57,956.789630228959,956.789630228959,956.789630228959,0,0
A1,SSEST,I,56,57,2,58,977.363215246494,977.363186941692,977.119971010334,2.83048020719434e-05,0.243244236160194
A1,SSEST,I,56,57,3,59,998.61924946997,998.619155133968,997.880193815435,9.43360015526196e-05,0.73905565453515
A1,SSEST,I,56,57,4,60,1020.57627509396,1020.57606651787,1019.07929192283,0.000208576098316371,1.4969831711345
A1,SSEST,I,56,57,5,61,1043.25323529208,1043.25283915363,1040.72644224503,0.000396138443420568,2.52679304704861
A1,SSEST,I,56,57,6,62,1066.66946789726,1066.66877982702,1062.83100885872,0.000688070232172322,3.83845903853899
