CaseID,CaseName,TruthModel,Solver,StructuralMismatch,ObservationNoise,ProcessNoise,Model,ExoMode,HorizonIdx,NumPoints,MeanWIS,MedianWIS,StdWIS,RMSE,MAE,MeanCoverage,MeanCalibrationBias,MeanAbsoluteCalibrationError,MeanIntervalWidth,MeanWISMedianComponent,MeanWISDispersionComponent,MeanWISUnderpredictionComponent,MeanWISOverpredictionComponent
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,1,176,0.0275002028162872,0.0240266610521602,0.0147090788860969,0.0681891928111686,0.0487525911211021,0.913352272727273,0.125852272727273,0.2265625,0.279676891154445,0.00541695456901134,0.0192760502333643,0.00164773850770696,0.00115945950620461
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,2,176,0.0306532163667175,0.0256428230849002,0.023483977357907,0.079386602459859,0.0578696219892922,0.886363636363636,0.0988636363636364,0.232244318181818,0.289204217507766,0.00642995799881025,0.0197657755032724,0.00259317093206624,0.00186431193256858
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,3,176,0.0345736527098398,0.0288728351156375,0.0315279782236325,0.0900073010313925,0.0641270663395899,0.882102272727273,0.0946022727272727,0.239204545454546,0.315139529937311,0.00712522959328777,0.0215282717648358,0.00353466931352306,0.00238548203819315
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,4,176,0.0387155983639173,0.0308100705229311,0.0359621475528697,0.104218625567169,0.0756543732585905,0.866477272727273,0.0789772727272727,0.245170454545455,0.335711180692236,0.00840604147317672,0.0228853590763054,0.00437650173467185,0.00304769607976334
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,5,176,0.0428510839294493,0.0338900869712089,0.0466381189379301,0.116337390040837,0.0830981711002759,0.856534090909091,0.0690340909090909,0.2453125,0.362563239184842,0.00923313012225288,0.0247927778604606,0.00530816780193955,0.00351700814479624
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,6,176,0.0467852969183897,0.0356623652659546,0.0531764876023242,0.130332927915285,0.0913283969756201,0.856534090909091,0.0690340909090909,0.2484375,0.385482355674162,0.0101475996639578,0.0265065030131615,0.00591864952916703,0.00421254471210338
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,7,176,0.0506868767820113,0.0384079422960564,0.0595029667001794,0.142759506424078,0.101594807587241,0.857954545454545,0.0704545454545454,0.239914772727273,0.411890785070982,0.0112883119541379,0.0282146908477836,0.00647935040298898,0.00470452357710084
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,8,176,0.0551161146356566,0.0400962985157978,0.0601534071008029,0.155117254338078,0.111435477278667,0.840909090909091,0.0534090909090908,0.25,0.438579529163837,0.0123817196976296,0.0299668828929171,0.00733637071183647,0.00543114133327335
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,9,176,0.059141940594945,0.043114136173418,0.0639300813728971,0.164889295499645,0.120694597741021,0.852272727272727,0.0647727272727272,0.244602272727273,0.461626175271377,0.0134105108601134,0.0315681376427361,0.00787597079103481,0.00628732130106062
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,10,176,0.0638369908728428,0.0449532283959814,0.0722559678965342,0.178289809998047,0.127945655353175,0.832386363636364,0.0448863636363636,0.247585227272727,0.483247996399358,0.0142161839281305,0.0329317318971333,0.00942311392277128,0.00726596112480769
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,11,176,0.0677397645955273,0.0489558557845678,0.0770308144117454,0.191138224731282,0.136505427231596,0.826704545454545,0.0392045454545454,0.253267045454546,0.503076101429581,0.0151672696923996,0.0346511678568523,0.0099325538932852,0.00798877315299014
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,12,176,0.0722131231575769,0.0510927903537663,0.0836483085633058,0.20438943530265,0.146740062920878,0.823863636363636,0.0363636363636363,0.252556818181818,0.521462546819888,0.0163044514356531,0.035464417906431,0.0112154271698616,0.00922882664563118
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,13,176,0.0764307781637571,0.0545628144943401,0.0878368646532913,0.215061944373382,0.155847228752224,0.8125,0.025,0.254829545454546,0.540646575544858,0.0173163587502471,0.0367680782961502,0.0118120334506532,0.0105343076667067
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,AR,None,14,176,0.0801405687039825,0.0557306837046973,0.0944177926159678,0.224303523059137,0.160498697857107,0.806818181818182,0.0193181818181818,0.263210227272727,0.557949353868397,0.0178331886507897,0.0380299224049629,0.0125287577356544,0.0117486999125755
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,1,176,0.0295326221131744,0.0261068100265281,0.0175158077667842,0.0740753842014113,0.0556841737949831,0.889204545454545,0.101704545454545,0.236221590909091,0.285249199472827,0.00618713042166479,0.0194196313253154,0.00209058336125545,0.00183527700493882
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,2,176,0.0335778155408998,0.028101781312923,0.0218342196344167,0.0883956937968902,0.0657350620900903,0.863636363636364,0.0761363636363636,0.252130681818182,0.297603065857338,0.00730389578778782,0.0203070525283484,0.00299318221986512,0.0029736850048985
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,3,176,0.0391042508238376,0.0308791943114353,0.0302163022639934,0.104592224288955,0.0780534649748415,0.838068181818182,0.0505681818181818,0.255823863636364,0.32226269244156,0.00867260721942684,0.022005685973833,0.00433946249073462,0.00408649513984314
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,4,176,0.0457416334305751,0.0335562699782341,0.0429760429127711,0.125958297195802,0.0908534703817866,0.805397727272727,0.0178977272727272,0.269034090909091,0.342976066781688,0.0100948300424207,0.0234038102135583,0.00625596923029044,0.00598702394430568
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,5,176,0.0513755414264703,0.0378644205043697,0.0501662339536779,0.14370802459821,0.105265841902272,0.786931818181818,-0.000568181818181847,0.274289772727273,0.366561695859889,0.011696204655808,0.0250914209457933,0.00782826928679945,0.00675964653806955
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,6,176,0.0588949636839131,0.0387021769359737,0.0627177707739475,0.16213722676415,0.118191059418858,0.778409090909091,-0.00909090909090913,0.282670454545455,0.390279282106148,0.0131323399354286,0.0265663781987496,0.00952763779791264,0.00966860775182227
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,7,176,0.0659216798090201,0.0415507341827074,0.0735662344370889,0.18116826769508,0.129136244856151,0.758522727272727,-0.0289772727272728,0.296306818181818,0.41318173742704,0.0143484716506834,0.0282878420677377,0.0112765613110872,0.0120088047795118
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,8,176,0.0738708157461696,0.0437019724931891,0.0862467612432769,0.204441910830774,0.143514438071524,0.755681818181818,-0.0318181818181818,0.303551136363636,0.434043520984531,0.0159460486746138,0.029820518881007,0.0142205651932248,0.013883682997324
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,9,176,0.0805329965419245,0.0464708354541505,0.0943619856170769,0.224583077329055,0.159059966324012,0.721590909090909,-0.0659090909090909,0.314346590909091,0.447370765223863,0.0176733295915569,0.0305529074017228,0.0158920981111669,0.0164146614374779
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,10,176,0.0914463597168045,0.0489784156930359,0.111331382220318,0.253001074606245,0.17437124458905,0.704545454545455,-0.0829545454545454,0.329261363636364,0.465024488430516,0.0193745827321167,0.0316047982180016,0.0192220986545202,0.021244880112166
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,11,176,0.0986397303924009,0.0514744107065059,0.12823058231853,0.279961533522877,0.188059169596035,0.694602272727273,-0.0928977272727273,0.337784090909091,0.485965544271191,0.0208954632884484,0.0331156520215552,0.0225044421578332,0.0221241729245641
observation_noise,SIRS with observation noise,SIRS,uds,0,1,0,ARX,I,12,176,0.109908807741624,0.0520484150268399,0.154985036790796,0.311555029779673,0.204052517595041,0.680397727272727,-0.107102272727273,0.344886363636364,0.50533412804266,0.0226725019550045,0.0342869017041138,0.0270576446279511,0.0258917594545547
